"#tblds_03_OrgWaterData.csv: Concentrations of volatile organic hydrocarbons in groundwater samples collected with a polytetrafluoroethylene (PTFE) bailer from wells at the National Crude Oil Spill Fate and Natural Attenuation Research Site near Bemidji, Minnesota, USA between 1986 and 1996.",,,,,,,,,,,,
"#Data code definitions: refer to the metadata file, HistoricalData_metadata.xml, provided with this data release (https://doi.org/10.5066/P9FJ8I0P) and the data dictionary tables available at https://doi.org/10.5066/F7736PDR. NOTE: An ""x"" was prepended to the values in the LocalSiteName, parm_cd, and meth_cd fields to prevent automatic truncation of leading 0's in the field by software programs used to open .csv files. Users can format this field as text and then use a ""Find and Replace"" tool to remove the x's if so desired.",,,,,,,,,,,,
dataset_id,LocalSiteName,OrigSiteName,sample_dt,Comments_sample_dt,medium_cd,parm_cd,parm_shortname,remark_cd,result_va,meth_cd,pub,Comments
ds_03,x420A,420a,5/27/1987,,WG,xLO055,Naph_mgL,na,,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO020,14DEtBz_mgL,M,,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO073,Tol_mgL,,0.0014,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO026,1Me3EtBz_mgL,,0.0268,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO031,1Me4PrBz_mgL,,0.0058,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO023,1Me2EtBz_mgL,,0.0384,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO030,1Me4IsoPrBz_mgL,,0.0512,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO015,135TMeBz_mgL,,0.0424,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO042,EtBz_mgL,,0.3612,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO017,13DMe2EtBz_mgL,,0.0042,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO008,1245TMeBz_mgL,bdl,,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO016,13DEtBz_mgL,,0.0048,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO006,123TMeBz_mgL,M,,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO013,12DMe4EtBz_mgL,,0.01,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO025,1Me2PrBz_mgL,,0.007,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO028,1Me3PrBz_mgL,,0.0034,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO027,1Me3IsoPrBz_mgL,,0.0045,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO035,BTEX_mgL,,2.1423,xLCA03,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO056,nButylBz_mgL,M,,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO012,12DMe3EtBz_mgL,,0.0049,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO067,oXyl_mgL,,0.1465,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO029,1Me4EtBz_mgL,,0.0324,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO021,14DMe2EtBz_mgL,,0.0076,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO049,iButylBz_mgL,,0.0017,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO002,1234TMeBz_mgL,,0.097,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO052,mpXyl_mgL,na,,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO071,tertButylBz_mgL,bdl,,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO064,nPrBz_mgL,,0.032,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO069,secButylBz_mgL,,0.0039,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO018,13DMe4EtBz_mgL,,0.0054,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO011,12DEtBz_mgL,,0.0027,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO004,1235TMeBz_mgL,,0.0198,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO019,13DMe5EtBz_mgL,,0.0076,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO050,IsoPrBz_mgL,,0.0263,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO024,1Me2IsoPrBz_mgL,,0.0158,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,5/27/1987,,WG,xLO010,124TMeBz_mgL,,0.1534,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO073,Tol_mgL,,0.0112,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO042,EtBz_mgL,,0.3578,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO037,Bz_mgL,,6.6353,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO017,13DMe2EtBz_mgL,,0.0033,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO021,14DMe2EtBz_mgL,,0.0065,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO008,1245TMeBz_mgL,bdl,,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO069,secButylBz_mgL,,0.0038,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO006,123TMeBz_mgL,bdl,,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO027,1Me3IsoPrBz_mgL,,0.0034,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO056,nButylBz_mgL,bdl,,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO025,1Me2PrBz_mgL,,0.0067,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO002,1234TMeBz_mgL,,0.0808,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO026,1Me3EtBz_mgL,,0.0168,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO064,nPrBz_mgL,,0.0262,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO030,1Me4IsoPrBz_mgL,,0.0285,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO055,Naph_mgL,na,,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO029,1Me4EtBz_mgL,,0.0244,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO020,14DEtBz_mgL,bdl,,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO013,12DMe4EtBz_mgL,,0.0074,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO012,12DMe3EtBz_mgL,,0.0038,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO050,IsoPrBz_mgL,,0.0241,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO035,BTEX_mgL,,7.2164,xLCA03,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO031,1Me4PrBz_mgL,,0.0047,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO049,iButylBz_mgL,,0.0013,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO023,1Me2EtBz_mgL,,0.0277,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO015,135TMeBz_mgL,,0.0334,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO010,124TMeBz_mgL,,0.1056,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO028,1Me3PrBz_mgL,,0.0029,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO067,oXyl_mgL,,2.00E-04,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO024,1Me2IsoPrBz_mgL,,0.0134,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO018,13DMe4EtBz_mgL,,0.0042,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO052,mpXyl_mgL,,0.2118,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO019,13DMe5EtBz_mgL,,0.0065,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO004,1235TMeBz_mgL,,0.0159,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO016,13DEtBz_mgL,,0.0041,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
ds_03,x420A,420a,7/21/1988,,WG,xLO071,tertButylBz_mgL,bdl,,xLGC01,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, m.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",
