"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"How Specific Microbial Communities Benefit the Oil Industry: Anaerobic Microbial Processes and the Prospect for Methane Production from Oil","https://scispace.com/paper/how-specific-microbial-communities-benefit-the-oil-industry-3hvkgi0i9q","2010","Book Chapter","","Lisa M. Gieg","10.1007/978-90-481-9252-6_22","","In strict anaerobic environments, oxygen is essentially non-existent. However, anaerobic microorganisms may thrive in such environments by metabolising organic or inorganic energy and/or carbon sources while respiring alternate electron acceptors such as nitrate, metals, or sulphate. Methanogenesis is the key electron accepting process in environments characterised by the absence of any electron acceptors other than CO2. Geological evidence has shown that most of the Earth’s petroleum resources have been biodegraded over millennia, the extents to which likely depended on nutrient and water availability, temperature, and the requisite microorganisms (Roling et al., 2003; Head et al., 2003; Hallmann et al., 2008). Gases of biological origin including methane are believed to be primary byproducts of microbial oil metabolism in petroliferous deposits where oil quality has diminished due to the preferential consumption of valuable ‘light’ hydrocarbons (Head et al., 2003; Milkov and Dzou, 2007; Jones et al., 2008). While this phenomenon has enormous economic implications for recovering high-value light oil, it also sets the precedent for a potential alternate energy recovery strategy – that is, recovering energy as methane gas that is biologically produced as the result of methanogenic oil biodegradation in petroleum reservoirs that are at their economic limits.","Gases of biological origin including methane are believed to be primary byproducts of microbial oil metabolism in petroliferous deposits where oil quality has diminished due to the preferential consumption of valuable ‘light’ hydrocarbons."
"Biodegradation of Petroleum Hydrocarbons","https://scispace.com/paper/biodegradation-of-petroleum-hydrocarbons-5b1drnjdsb","2012","Dissertation","","Vamsi Krishna Garapati","","","Biodegradation of hydrocarbons in the environment is the natural way of cleaning the nature. The potential biodegradation of hydrocarbon contaminants by microorganisms is dependent on the environmental factors and the nutrients available. In this study culture conditions like temperature, pH, and nitrogen source were optimized by conventional one-factor at a time experimentation and the combination of other nutrients (nitrogen, phosphorus,
magnesium, and sulfur) was optimized by using design of experiments (DOE) combined with grey relational analysis (GRA). Total petroleum hydrocarbons of oil sludge, light crude oil and heavy crude oil, degradation was studied for a period of thirty days using microbial strains isolated from the hydrocarbon contaminated sites. They have shown predominant results in the degradation of TPH’s under optimized culture conditions and prior addition of biosurfactants in the culture flask has enhanced the degradation process and microbial biomass yield.","In this paper, the potential biodegradation of hydrocarbon contaminants by microorganisms is dependent on the environmental factors and the nutrients available in the culture conditions like temperature, pH, and nitrogen source were optimized by conventional one-factor at a time experimentation and the combination of other nutrients (nitrogen, phosphorus, magnesium, and sulfur) was optimized by using design of experiments combined with grey relational analysis (GRA)."
"Paper ID : 20100891 Biotechnology - Tool for Transforming Residual Oil Deposits to Clean Gaseous Fuel.","https://scispace.com/paper/paper-id-20100891-biotechnology-tool-for-transforming-4ckbzzj7i0","2010","","","S. Bateja
D. P. Rana
S. K. Biswas
M. P. Sarbhai
T. R. Misra","","","Oil reservoirs were considered to be hostile to familiar forms of surface life due to their harsh environment; however, more recent research has revealed that many oil reserves contain a variety of active and diverse microorganisms. In general, these microorganisms have been studied in the context of fouling, souring, and degradation of oil reservoirs. Various gases are frequently associated with oil wells, and research indicates that methanogenesis, the creation of methane, is another biological process occurring in some oil reservoirs. Oil being liquid, it is likely to be an easier substrate for the microbial consortia to contact, biodegrade, and convert to methane compared to solid-phase substrates such as coal and the kerogen in shale. Biodegradation is carried out by the consortia, and it has been shown that a mixed group of microorganisms is more effective at biodegrading organic compounds than any of the component strains acting alone. Clostridia and Thermatoga have been identified as two of the key members of such consortium. These microorganisms utilize the hydrocarbons as both, carbon and energy source, and the process most likely takes place at the oil/water interface. The enzymatic diversity within these microorganisms required to carry out the myriad of metabolic steps involved in methanogenesis is complex and extensive. The ability to influence and control these microbial reactions in situ has major economic implications. In India oil fields which have waxy composition like Kalol, Limbodra, Jhalora, Viraj, Sobhasan and Jotana etc. may facilitate the strong real-time methane generation. Methane is a greenhouse gas that is 23 times more effective at trapping heat than carbon dioxide. By using methane produced by bacteria as a fuel source, we can reduce the amount released into the atmosphere and use up some carbon dioxide as well.","In this paper, it has been shown that a mixed group of microorganisms is more effective at biodegrading organic compounds than any of the component strains acting alone, and Clostridia and Thermatoga have been identified as two of the key members of such consortium."
"Microbial Enhanced Oil Recovery","https://scispace.com/paper/microbial-enhanced-oil-recovery-5b2u4pd3uj","2016","Book Chapter","","James G. Speight","10.1016/B978-0-12-849906-1.00007-2","","In the context of this book, biodegradation is a key process in microbial enhanced oil recovery insofar as various microbes are able to degrade crude oil and heavy feedstocks under appropriate conditions. However, the success of the process depends on the ability to determine the appropriate conditions and establish them in the in situ environment of the reservoir. Thus, important factors required for the success of such a recovery operation (with the accompanying process of partial upgrading or full upgrading of the crude oil and heavy feedstock constituents) include: (1) the presence of metabolically capable and sustainable microbial populations; (2) suitable environmental growth conditions, such as the presence of oxygen; (3) the presence of water; (4) appropriate levels of nutrients and contaminants; and (5) favorable acidity or alkalinity. It is the purpose of this chapter to present the techniques by which hydrocarbon can be degraded in situ by microbial species leading to recovery of a partially-upgraded or fully-upgraded hydrocarbon product.","It is the purpose of this chapter to present the techniques by which hydrocarbon can be degraded in situ by microbial species leading to recovery of a partially-up upgraded or fully-upgraded hydrocarbon product."
"ISSN 2277-386X Original Article Study of Kinetics and Thermodynamics of Bioremediation of Terrestrial Fuel Spills","https://scispace.com/paper/issn-2277-386x-original-article-study-of-kinetics-and-2xzuklqls4","2013","","","Mohamed Nuri Rahuma
Khatiga Mukhtar
Iftikhar Ahmad","","","The kinetics and thermodynamic study of bioremediation of petroleum hydrocarbons in soil have been presented in this paper. The soil samples used in this study were collected from the different locations along the side of the oil pipeline from Sarir oil field to Tobruk oil export terminal (Harega). Motor gasoline, kerosene and diesel fuel products of Sarir refinery have been used as a source of hydrocarbons to contaminate soil samples. A bioremediation treatment that consisted fertilization (addition of nitrogen and phosphorous containing nutrients), tilling (aeration), incubation temperature control was evaluated on the laboratory scale for its effectiveness in cleaning up soil contaminated by petroleum hydrocarbons. Experimental variables included incubation temperature; no treatment; bioremediation treatment, and poisoned evaporation controls. The concentrations of hydrocarbons in soil at different time intervals have been determined for kinetic study. The hydrocarbons were extracted from the soil by using standard technique. The gas chromatographic technique has been used for determination of total hydrocarbon concentration in soil. Seven-point depletion curves were obtained for untreated, treated and poisoned conditions. The degradation of hydrocarbons was faster in case of bioremediation treated soils. The half-lives of degradation of hydrocarbons at different incubation temperatures have been calculated and presented. It was found that the incubation temperature has great influence on the degradation of hydrocarbons under bioremediation conditions. The bioremediation rate is increases as the temperature increases. In other words it takes lesser time to reduce half of the total hydrocarbon concentration as temperature increases. The order of reaction of degradation of hydrocarbons were determined by examining the hydrocarbon concentration at different time intervals and keeping all other variables such as incubation temperature, moisture content, concentration of nutrients and duration of tilling constant. The plots of log of concentration of total hydrocarbons versus time were straight lines indicating first order dependence of bioremediation rate on total hydrocarbon concentration. The rate constants have also been calculated. The activation energy of bioremediation reaction has been determined as 40.34 kJ mol -1 . The values of other thermodynamic parameters were also calculated and presented in this paper.","In this article, the authors presented a kinetics and thermodynamic study of bioremediation of petroleum hydrocarbons in soil using the gas chromatographic technique and showed that the incubation temperature has a great influence on the degradation of the degradation process."
"Thermodynamics of the evolution of organic matter in the context of polygenesis of fossil hydrocarbons","https://scispace.com/paper/thermodynamics-of-the-evolution-of-organic-matter-in-the-4i903nja3h","2020","Journal Article","Geological Journal","Yu.V. Khokha
M.I. Pavlyuk
I.M. Naunko","10.30836/IGS.1025-6814.2020.4.214800","https://scispace.com/pdf/thermodynamics-of-the-evolution-of-organic-matter-in-the-4i903nja3h.pdf","The dominant concepts of organic matter evolution, which are based on various theories – the synthesis of inorganic compounds in the Earth’s asthenosphere, the destruction of organic compounds in the sedimentary layer, and other hybrid and alternative models, are comprehensively considered. A possibility is accessed of using the equilibrium thermodynamics methodology to calculate the change in the composition of the geochemical system under changing geodynamic regimes in a wide range of lithosphere conditions. The main factors that control the kerogen/gas system composition are temperature, pressure, and the initial composition expressed in molar fractions of elements. Some ways to calculate by thermodynamic methods the composition of geochemical systems consisting of organic and inorganic compounds are shown. All methods were divided into two main groups: “stoichiometric”, based on independent chemical reactions in equilibrium, and “non-stoichiometric”, when the calculation is based on the chemical potentials of the components. It is shown that the entropy maximization method is most suitable for estimating the evolution of organic matter in sedimentary rock strata, and the method of independent chemical reaction constants – for calculation within the Earth’s asthenosphere. Both methods are applied to hydrocarbon deposits in the Carpathian oil and gas province. The temperatures and depths of the formation of gases mixture identical in composition to those found in modern deposits are determined. Schematic maps of formation depths on both models are composed and regularities of spatial distribution of depths and temperatures of the formation of deposits in region are established. According to the thermodynamic analysis, the gases component composition of oil and gas fields of the Western oil and gas region of Ukraine indicates both the possibility of biogenic and the probability of abiogenic origin, i.e. the “oil polygenesis”. The consistency of the “oil window” concept with thermodynamic calculations by the method of entropy maximization according to Jaynes’ formalism is shown. It was found that among thermodynamic models for calculating the kerogen/gas geochemical systems composition, the most suitable method is entropy maximization by Jaynes’ formalism, and for determining the composition by abiogenic model of deep genesis – the method of independent chemical reactions constants. It is assumed that the concept of polygenesis of oil and gas equates the views on the genesis of natural hydrocarbons in the bowels of the Earth: abiogenic, abiogenic-biogenic, and biogenic.","In this article, the authors used entropy maximization for estimating the evolution of organic matter in sedimentary rock strata, and the method of independent chemical reaction constants for calculation within the Earth's asthenosphere."
"Biodegradation of Petroleum Hydrocarbons","https://scispace.com/paper/biodegradation-of-petroleum-hydrocarbons-393r6pgaz1","1986","Book Chapter","","A. Sirvins
M. Angles","10.1007/978-3-642-70871-8_20","","To meet ever growing energy needs, petroleum has been extensively exploited for the last decades, which entails risk of sea pollution when it is carried and stored: actually, several million tonnes of hydrocarbons are poured yearly into worldwide oceans.","In this paper, the authors discuss the risk of sea pollution when petroleum is stored and stored in large-scale petrochemical plants, which entails risk of ocean pollution when it is carried and stored: actually, several million tonnes of hydrocarbons are poured yearly into worldwide oceans."
"Biodestruction of hierarchical organized oil structures in conditions of watered oil layer","https://scispace.com/paper/biodestruction-of-hierarchical-organized-oil-structures-in-4a2ljjtrow","2019","Proceedings Article","","L. I. Svarovskaya
L. K. Altunina","10.1063/1.5132225","","The processes of biodegradation of viscous and light oils of Western Siberia are investigated in a model experiment close to the conditions of a deposit. It is shown that enzymatic oxidation processes cause a simultaneous change in hierarchically organized structures, i.e. aromatic hydrocarbons and high-molecular oil fragments—resins and asphaltenes, which play a significant role in changing the physicochemical properties, group and component composition of oil.","In this article, the processes of biodegradation of viscous and light oils of Western Siberia were investigated in a model experiment close to the conditions of a deposit, and it was shown that enzymatic oxidation processes cause a simultaneous change in hierarchically organized structures, i.e. aromatic hydrocarbons and high-molecular oil fragments."
"Methanogenesis, sulfate reduction and crude oil biodegradation in hot Alaskan oilfields","https://scispace.com/paper/methanogenesis-sulfate-reduction-and-crude-oil-22qudggljc","2010","Journal Article","Environmental Microbiology","Lisa M. Gieg
Irene A. Davidova
Kathleen E. Duncan
Joseph M. Suflita","10.1111/J.1462-2920.2010.02282.X","","Summary
Petrochemical and geological evidence suggest that petroleum in most reservoirs is anaerobically biodegraded to some extent. However, the conditions for this metabolism and the cultivation of the requisite microorganisms are rarely established. Here, we report on microbial hydrocarbon metabolism in two distinct oilfields on the North Slope of Alaska (designated Fields A and B). Signature anaerobic hydrocarbon metabolites were detected in produced water from the two oilfields offering evidence of in situ biodegradation activity. Rate measurements revealed that sulfate reduction was an important electron accepting process in Field A (6–807 µmol S l−1 day−1), but of lesser consequence in Field B (0.1–10 µmol S l−1 day−1). Correspondingly, enrichments established at 55°C with a variety of hydrocarbon mixtures showed relatively high sulfate consumption but low methane production in Field A incubations, whereas the opposite was true of the Field B enrichments. Repeated transfer of a Field B enrichment showed ongoing methane production in the presence of crude oil that correlated with ≥ 50% depletion of several component hydrocarbons. Molecular-based microbial community analysis of the methanogenic oil-utilizing consortium revealed five bacterial taxa affiliating with the orders Thermotogales, Synergistales, Deferribacterales (two taxa) and Thermoanaerobacterales that have known fermentative or syntrophic capability and one methanogen that is most closely affiliated with uncultured clones in the H2-using family Methanobacteriaceae. The findings demonstrate that oilfield-associated microbial assemblages can metabolize crude oil under the thermophilic and anaerobic conditions prevalent in many petroleum reservoirs.","The findings demonstrate that oilfield-associated microbial assemblages can metabolize crude oil under the thermophilic and anaerobic conditions prevalent in many petroleum reservoirs."
"Modele de bassin pour predire les changements de composition chimique d'un reservoir suite a une biodegradation","https://scispace.com/paper/modele-de-bassin-pour-predire-les-changements-de-composition-xynhmpeicm","2010","Patent","","Haeseler Franck
Behar Francoise
Chenet Pierre Yves","","","Methode mise en oeuvre par ordinateur pour determiner une composition d'hydrocarbures presents dans un bassin sedimentaire suite a une biodegradation. On estime les vitesses de deplacement des hydrocarbures et les vitesses de deplacement de l'eau presente dans le milieu poreux, depuis un instant de genese dans une roche mere jusqu'a une accumulation eventuelle dans une roche reservoir. Puis, on modelise la biodegradation dans l'ensemble du milieu poreux en fonction du temps, depuis la genese dans la roche mere, en considerant que la composition d'hydrocarbures varie proportionnellement aux vitesses de deplacement. Application notamment a l'exploitation de gisements petroliers.","In this paper, a methode mise en oeuvre par ordinateur for determiner a composition d'hydrocarbures presents dans un bassin sedimentaire suite a biodegradation."
"Progress of Crude Oil Gasification Technology Assisted by Microorganisms in Reservoirs","https://scispace.com/paper/progress-of-crude-oil-gasification-technology-assisted-by-4du47ou7zu","2024","Journal Article","Microorganisms","Shumin Ni
Weifeng Lv
Zemin Ji
Kai Wang
Yuhao Mei
Yushu Li","10.3390/microorganisms12040702","","Crude oil gasification bacteria, including fermenting bacteria, hydrocarbon-oxidizing bacteria, reducing bacteria, and methanogenic bacteria, participate in multi-step reactions involving initial activation, intermediate metabolism, and the methanogenesis of crude oil hydrocarbons. These bacteria degrade crude oil into smaller molecules such as hydrogen, carbon dioxide, acetic acid, and formic acid. Ultimately, they convert it into methane, which can be utilized or stored as a strategic resource. However, the current challenges in crude oil gasification include long production cycles and low efficiency. This paper provides a summary of the microbial flora involved in crude oil gasification, the gasification metabolism pathways within reservoirs, and other relevant information. It specifically focuses on analyzing the factors that affect the efficiency of crude oil gasification metabolism and proposes suggestions for improving this efficiency. These studies deepen our understanding of the potential of reservoir ecosystems and provide valuable insights for future reservoir development and management.","Crude oil gasification technology assisted by microorganisms in reservoirs involves the degradation of crude oil into methane and other gases. However, challenges such as long production cycles and low efficiency exist. This paper explores the microbial flora, metabolism pathways, and factors affecting efficiency in crude oil gasification. It also proposes suggestions for improving efficiency."
"Modeling biodegradation of residual petroleum in a saturated porous column","https://scispace.com/paper/modeling-biodegradation-of-residual-petroleum-in-a-saturated-36nrkqtbqn","1994","Journal Article","Water Resources Research","Jean-Paul Nicol
William R. Wise
Fred J. Molz
Larry D. Benefield","10.1029/94WR01879","","A framework for numerically modeling the biodegradation of petroleum hydrocarbons within a flooded column of porous media in which a residual saturation of petroleum is present is developed. The petroleum product of interest is considered to be representable, at a desired level of detail, as a mixture of a finite number of classes of hydrocarbon components. Of these classes, all but one are assumed to be biodegradable by indigenous microorganisms. A specific microbial population is associated with each degradable class. Microbes growing at the oil-water interface take up the hydrocarbon components of the petroleum through the use of extracellular pseudosolubilization factors, which facilitate transport from the oil-water interface into the cells. Minimum Monod kinetics is used to model many of the biological processes. The transport of dissolved oxygen, nitrogen, and phosphorus through the column provides the microorganisms with the required electron acceptor and nutrients for aerobic metabolism.","A framework for numerically modeling the biodegradation of petroleum hydrocarbons within a flooded column of porous media in which a residual saturation of petroleum is present is developed."
"Irreversibility in biophysical and biochemical engineering","https://scispace.com/paper/irreversibility-in-biophysical-and-biochemical-engineering-ngu1dx4b4i","2012","Journal Article","Physica A-statistical Mechanics and Its Applications","Umberto Lucia","10.1016/J.PHYSA.2012.07.018","","The thermodynamic analysis of open systems is fundamental in engineering. For the open systems at their steady state, two apparently opposed principles for the rate of entropy production have been used: the minimum entropy production rate derived by Prigogine, used in the description of various processes in physics, chemistry and biology, and the maximum entropy production, used in many other cases and now considered more general. Both principles involve an extreme value of the rate of entropy production in an open system at the steady state under non-equilibrium conditions. In this paper, a link between these two approaches is developed and their synthesis with the constructal law is proposed. An application to ATP synthesis in anaerobic fermentation for biogas production is presented.","A link between these two approaches for the rate of entropy production are developed and their synthesis with the constructal law is proposed and an application to ATP synthesis in anaerobic fermentation for biogas production is presented."
"Microbiology of Oil Degradation in Reservoirs","https://scispace.com/paper/microbiology-of-oil-degradation-in-reservoirs-ef34rnerjtgy","","","","D. Blanchet
A. Grabowski
Vandecasteele J-P","10.2523/71449-ms","","Abstract The microbial alteration of crude oils in reservoirs is a widespread phenomenon. Its knowledge is of prime importance from an economical point of view, specially in offshore prospecting. The understanding of conditions that favored hydrocarbon biodegradation constitutes key information to conduct exploration. This understanding requires a better knowledge of the microbial communities present in these specific ecosystems. Our views of the microbial life and of its involvment in biodegradation of hydrocarbons in such deep anoxic environments have entirely been transformed these last two decades. First, the use of the recent molecular techniques have permitted to discover the large diversity of this microbial world. Second, undeniable proofs of attack of alkanes in strict anaerobic conditions by various groups such as sulfate-reducers, denitrifying bacteria and consortia including acetogenic bacteria and Archaea have been presented. Further progress will involve the study of key limiting factors of in-reservoir overall microbial activities, through better elucidation of available sources of nutrient and electron acceptors.","Microbial alteration of crude oils in reservoirs is a widespread phenomenon, influenced by diverse microbial communities, including sulfate-reducers, denitrifying bacteria, and consortia, which degrade hydrocarbons in deep anoxic environments."
"Petroleum Biodegradation in Marine Environments","https://scispace.com/paper/petroleum-biodegradation-in-marine-environments-1r6cgfksp5","1999","Journal Article","Journal of Molecular Microbiology and Biotechnology","Shigeaki Harayama
Hideo Kishira
Yuki Kasai
Kazuaki Shutsubo","","","Petroleum-based products are the major source of energy for industry and daily life. Petroleum is also the raw material for many chemical products such as plastics, paints, and cosmetics. The transport of petroleum across the world is frequent, and the amounts of petroleum stocks in developed countries are enormous. Consequently, the potential for oil spills is significant, and research on the fate of petroleum in a marine environment is important to evaluate the environmental threat of oil spills, and to develop biotechnology to cope with them. Crude oil is constituted from thousands of components which are separated into saturates, aromatics, resins and asphaltenes. Upon discharge into the sea, crude oil is subjected to weathering, the process caused by the combined effects of physical, chemical and biological modification. Saturates, especially those of smaller molecular weight, are readily biodegraded in marine environments. Aromatics with one, two or three aromatic rings are also efficiently biodegraded; however, those with four or more aromatic ring are quite resistant to biodegradation. The asphaltene and resin fractions contain higher molecular weight compounds whose chemical structures have not yet been resolved. The biodegradability of these compounds is not yet known. It is known that the concentrations of available nitrogen and phosphorus in seawater limit the growth and activities of hydrocarbon-degrading microorganisms in a marine environment. In other words, the addition of nitrogen and phosphorus fertilizers to an oil-contaminated marine environment can stimulate the biodegradation of spilled oil. This notion was confirmed in the large-scale operation for bioremediation after the oil spill from the Exxon Valdez in Alaska. Many microorganisms capable of degrading petroleum components have been isolated. However, few of them seem to be important for petroleum biodegradation in natural environments. One group of bacteria belonging to the genus Alcanivorax does become predominant in an oil-contaminated marine environment, especially when nitrogen and phosphorus fertilizers are added to stimulate the growth of endogenous microorganisms.","Research on the fate of petroleum in a marine environment is important to evaluate the environmental threat of oil spills, and to develop biotechnology to cope with them."
"Microbial Approaches for the Enhanced Recovery of Methane and Oil from Mature Reservoirs","https://scispace.com/paper/microbial-approaches-for-the-enhanced-recovery-of-methane-1r5vbj5i9j","2008","Book Chapter","","Joseph M. Suflita
Michael J. McInerney","10.1128/9781555815547.CH30","","Given our current dependency on fossil fuels and the dwindling supplies thereof, efforts must be made to ensure availability of fossil fuels and to minimize the energy-associated environmental footprint. This chapter tries to indicate how biotechnology might assist in achieving these goals with specific respect to fossil energy reserves. Methane is now believed to be the primary by-product of anaerobic oil biodegradation in many petroliferous deposits. There are a number of microbial processes that are potentially useful, either to improve oil production rates from individual wells or to increase the ultimate amount of oil recovered from a reservoir. It is important to note that for most microbial oil recovery technologies, multiple products and activities are involved and it is likely that these act synergistically. The incomplete oxidation of hydrocarbons could generate alcohols or fatty acids from the hydrocarbon molecule or stimulate the production of biosurfactants and bioemulsifiers derived from microbial cells. Oil production of carbonaceous sandstone reservoirs in Romania increased by 30 to 40 barrels per day when treated with a mixed microbial population adapted for rapid growth under reservoir conditions with molasses as the substrate. Microbial oil recovery processes will gain more widespread acceptance and application only when quantitative measures of performance can be reliably obtained.","This chapter tries to indicate how biotechnology might assist in achieving these goals with specific respect to fossil energy reserves."
"Chemical–Gravity–Thermal Diffusion Equilibrium in Two-Phase Non-isothermal Petroleum Reservoirs","https://scispace.com/paper/chemical-gravity-thermal-diffusion-equilibrium-in-two-phase-144dt6cpy4","2016","Journal Article","Energy & Fuels","M. H. Nikpoor
Morteza Dejam
Zhangxin Chen
Matthew Clarke","10.1021/ACS.ENERGYFUELS.5B02753","","The initial state of hydrocarbon mixtures in petroleum reservoirs is the result of equilibrium among several forces, the most important of which are the chemical forces arising from chemical potential gradients of the molecular species in the petroleum accumulation, the gravitational force arising from the gravitational acceleration, and the thermal diffusion forces arising from temperature gradients. The equilibrium among these forces determines the state of pressure and a compositional gradient and the creation of a gas–oil contact (GOC) in a stationary reservoir along with the changes in other physical properties. Accurate modeling of these changes in the development of a proper stationary model for the reservoir simulation initialization leads to more realistic predictions of the future behavior of petroleum reservoirs. This is important especially when phase behavior is important in designing, modeling, and predicting the performance of the processes used to maximize the oil recovery, such as in deal...","In this paper, the initial state of hydrocarbon mixtures in petroleum reservoirs is the result of equilibrium among several forces, the most important of which are the chemical forces arising from chemical potential gradients of the molecular species in the petroleum accumulation, the gravitational force arising from the gravitational acceleration, and the thermal diffusion forces arisen from temperature gradients."
"Microbial Diversity and Community Shifts in a Petroleum Reservoir under Production: Effects of Water Breakthrough and Anthropogenic Alterations","https://scispace.com/paper/microbial-diversity-and-community-shifts-in-a-petroleum-wpddujhq3s03","2025","Journal Article","","Armando Alibrandi
Julia Plewka
Rolando di Primio
Alexander Bartholomaeus
Aurèle Vuillemin
Alexander J. Probst
Jens Kallmeyer","10.1101/2025.06.13.659474","","Subsurface petroleum reservoirs host indigenous microorganisms that survive extreme conditions and long-term isolation. Microbial activity in these environments can contribute to adverse effects such as oil biodegradation and reservoir souring. Unlike the broader deep biosphere, oil reservoirs are frequently subjected to anthropogenic disturbances, particularly during production processes like water injection, which introduces external microbes and electron acceptors. In this study, we investigated microbial diversity, community structure, and the impact of water breakthrough in the Edvard Grieg oil reservoir offshore Norway using 16S rRNA gene and metagenomic sequencing. We found clear regional heterogeneity in community composition, with low diversity dominated by thermophilic, anaerobic, and halotolerant taxa. The southern region (wells A13, A17, A18, and A19) exhibited lower diversity, while well A07 showed a distinct microbial signature. The dominant genera included the strictly anaerobic bacterium Thermoanaerobacter and the hyperthermophilic archaeon Thermococcus. Water breakthrough triggered shifts in community structure, not due to widespread replacement by injected microbes, but via the increase of sulfate-reducing bacteria. Metagenomic data supported these observations and suggested rapid microbial transport between injection water and the water separator. These findings support the use of microbial signatures as cost-effective tools for monitoring oil reservoir processes and integrity. ","This study investigates microbial diversity and community shifts in a petroleum reservoir under production, revealing regional heterogeneity and distinct microbial signatures, with water breakthrough triggering shifts in community structure via sulfate-reducing bacteria increase."
"Petroleum microbiology. Part 2 - Recovery, biorefining and biodegradation processes","https://scispace.com/paper/petroleum-microbiology-part-2-recovery-biorefining-and-1kvnag3uiy","2006","Journal Article","Chimica Oggi-chemistry Today","Ajay Singh
Jonathan D. Van Hamme
Owen P. Ward","","","Current applied research on petroleum microbiology encompasses oil spill remediation, petroleum hydrocarbon contaminated site assessment, soil remediation and monitoring, biofiltration of volatile hydrocarbons, microbial enhanced oil recovery, oil and fuel upgrading through desulphurization and denitrogenation and fine chemical production. Significant advances have been made in the area of petroleum microbiology and biotechnology during the last decade due to knowledge acquired on cellular structure and function through molecular and protein engineering techniques, combined with more conventional microbial methodologies. Improved systems for bioremediation and biorefining of petroleum components are being commercialized.","Current applied research on petroleum microbiology encompasses oil spill remediation, petroleum hydrocarbon contaminated site assessment, soil remediation and monitoring, biofiltration of volatile hydrocarbons, microbial enhanced oil recovery, oil and fuel upgrading through desulphurization and denitrogenation and fine chemical production."
"The Impact of Oil Viscosity Heterogeneity on Production Characteristics of Heavy Oil and Tar Sand(HOTS) Reservoirs Part III: The Origin of Highly Non Linear Oil Viscosity Gradients and the Design of Geotailored Recovery Processes Suitable for such Compositionally Graded Reservoirs","https://scispace.com/paper/the-impact-of-oil-viscosity-heterogeneity-on-production-5cc6sgxnmf","2007","","","Steve Larter
Jennifer D. Adams
Ian D. Gates","","https://www.searchanddiscovery.com/abstracts/html/2013/90168cspg/abstracts/ndx_larter.pdf","The world oil inventory is dominated by heavy oils and tar sand (HOTS) bitumens generated almost entirely by the process of biodegradation. This process is a biologically-driven, complex reactive diffusion-dominated in-reservoir oil alteration process that occurs under anaerobic conditions (Aitken et al., 2004) driven by oil-water reactions, usually at the oil column base producing methane and heavy oil as by-products (Head et al, 2003). Because large volumes of lighter hydrocarbon components are consumed by the biological process at the oil-water contact or transition zone, significant vertical and lateral gradients in oil composition and thus oil viscosity result (Larter et al., 2003,2006a,b). The ultimate controls on the increase of oil alteration and thus viscosity rise are related to the oil charge composition and charge rate history (Adams et al., 2006), mixing of fresh and biodegraded oils and diffusion of oil components (Koopmans et al., 2002), the extent of the water leg in the reservoir and nutrient supply, and the reservoir temperature history (Larter et al., 2003; 2006a). Temperature ultimately controls the survival of microrganisms in the subsurface with reservoir pasteurisation at 80 C and above (Wilhelms et al., 2001).",""
"Modelo matemático para estimativa da depleção natural de hidrocarbonetos de petróleo a partir de perfis verticais de temperatura","https://scispace.com/paper/modelo-matematico-para-estimativa-da-deplecao-natural-de-2kum7zmcfg","2019","Journal Article","","Caio Brito Peres
Marcio Roberto Schneider
Admir José Giachini
André Moreira Souza","10.14295/RAS.V33I3.29505","https://scispace.com/pdf/modelo-matematico-para-estimativa-da-deplecao-natural-de-2kum7zmcfg.pdf","Petroleum hydrocarbons are commonly found in contaminated sites as Liquid Non-Aqueous Phase Liquids (LNAPL). LNAPL natural biodegradation processes are known as Natural Source Zone Depletion (NSZD). NSZD kinetics may reveal that natural LNAPL biodegradation is the most efficient, economic and sustainable available remediation practice. Recent studies demonstrated that soil temperature can be used for measuring NSZD. In this paper, the theoretical data on soil heat transport, related to LNAPL biodegradation rates, is presented. Under this theorical background, we present a new model. This model accounts for differences on soil thermal properties, with little increments on computational cost. Based on synthetic data generated on a numerical model, we compared the model with those proposed by Warren and Bekins (2015) and Stockwell (2015). A comparative analysis of the Warren and Bekins (2015) and Stockwell (2015) models measured only 30 and 51% of the heat at the source of the contamination, respectively. Results indicate that thermal conductivity vertical variation is an important parameter is an important parameter to consider when measuring NSZD from soil temperature.","In this article, the theoretical data on soil heat transport, related to LNAPL biodegradation rates, is presented and compared with those proposed by Warren and Bekins (2015) and Stockwell (2015)."
