"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract"
"Heavy and thermal oil recovery production mechanisms","https://scispace.com/paper/heavy-and-thermal-oil-recovery-production-mechanisms-238rkikxvu","2002","Report","","Anthony R. Kovscek
Louis M. Castanier","10.2172/816278","https://scispace.com/pdf/heavy-and-thermal-oil-recovery-production-mechanisms-238rkikxvu.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on thermal/heavy oil recovery mechanisms, experiments, and imaging; does not discuss biodegradation, exergy, entropy, biomarkers, or Gouy‑Stodola.","The Stanford University Petroleum Research Institute (SUPRI-A) studies oil recovery mechanisms relevant to thermal and heavy-oil production. The scope of work is relevant across near-, mid-, and long-term time frames. In August of 2000 we received funding from the U. S. DOE under Award No. DE-FC26-00BC15311 that completed December 1, 2003. The project was cost shared with industry. Heavy oil (10 to 20{sup o} API) is an underutilized energy resource of tremendous potential. Heavy oils are much more viscous than conventional oils. As a result, they are difficult to produce with conventional recovery methods. Heating reduces oil viscosity dramatically. Hence, thermal recovery is especially important because adding heat, usually via steam injection generally improves displacement efficiency. The objectives of this work were to improve our understanding of the production mechanisms of heavy oil under both primary and enhanced modes of operation. The research described spanned a spectrum of topics related to heavy and thermal oil recovery and is categorized into: (1) multiphase flow and rock properties, (2) hot fluid injection, (3) improved primary heavy-oil recovery, (4) in-situ combustion, and (5) reservoir definition. Technology transfer efforts and industrial outreach were also important to project effort. The research tools and techniques used were quite varied. In the area of experiments, we developed a novel apparatus that improved imaging with X-ray computed tomography (CT) and high-pressure micromodels etched with realistic sandstone roughness and pore networks that improved visualization of oil-recovery mechanisms. The CT-compatible apparatus was invaluable for investigating primary heavy-oil production, multiphase flow in fractured and unfractured media, as well as imbibition. Imbibition and the flow of condensed steam are important parts of the thermal recovery process. The high-pressure micromodels were used to develop a conceptual and mechanistic picture of primary heavy-oil production by solution gas drive. They allowed for direct visualization of gas bubble formation, bubble growth, and oil displacement. Companion experiments in representative sands and sandstones were also conducted to understand the mechanisms of cold production. The evolution of in-situ gas and oil saturation was monitored with CT scanning and pressure drop data. These experiments highlighted the importance of depletion rate, overburden pressure, and oil-phase chemistry on the cold production process. From the information provided by the experiments, a conceptual and numerical model was formulated and validated for the heavy-oil solution gas drive recovery process. Also in the area of mechanisms, steamdrive for fractured, low permeability porous media was studied. Field tests have shown that heat injected in the form of steam is effective at unlocking oil from such reservoir media. The research reported here elucidated how the basic mechanisms differ from conventional steamdrive and how these differences are used to an advantage. Using simulations of single and multiple matrix blocks that account for details of heat transfer, capillarity, and fluid exchange between matrix and fracture, the importance of factors such as permeability contrast between matrix and fracture and oil composition were quantified. Experimentally, we examined the speed and extent to which steam injection alters the permeability and wettability of low permeability, siliceous rocks during thermal recovery. Rock dissolution tends to increase permeability moderately aiding in heat delivery, whereas downstream the cooled fluid deposits silica reducing permeability. Permeability reduction is not catastrophic. With respect to wettability, heat shifts rock wettability toward more water wet conditions. This effect is beneficial for the production of heavy and medium gravity oils as it improves displacement efficiency. A combination of analytical and numerical studies was used to examine the efficiency of reservoir heating using nonconventional wells such as horizontal and multilateral wells. These types of wells contact much more reservoir volume than conventional vertical wells and provide great opportunity for improved distribution of heat. Through simulation and analytical modeling of the early-time response of a reservoir to heating with a horizontal well showed that cyclic steam injection is an effective technique to heat a reservoir prior to continuous injection during a gravity drainage process."
"On the definition of exergy efficiencies for petroleum systems: Application to offshore oil and gas processing","https://scispace.com/paper/on-the-definition-of-exergy-efficiencies-for-petroleum-4qb8lx58jv","2014","Journal Article","Energy","Tuong-Van Nguyen
Mari Voldsund
Brian Elmegaard
Ivar S. Ertesvåg
Signe Kjelstrup","10.1016/J.ENERGY.2014.06.020","https://orbit.dtu.dk/files/96856864/On_the_definition_of_exergy.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ",""
"Entropy generation minimization for enhancing the fluid recovery and energy efficiency in petroleum reservoirs","https://scispace.com/paper/entropy-generation-minimization-for-enhancing-the-fluid-kmuu7yhmmgej","2023","Repository","","","10.48336/bgbq-fr82","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes entropy generation in reservoir production but lacks any discussion of heavy oil biodegradation, exergy, biomarkers, viscosity effects, or Gouy‑Stodola theorem.","Hydrocarbon reservoir fluids usually contain a significant amount of mechanical energy that depends on the distribution of temperature and pressure throughout the reservoir. A fraction of the fluid's useful energy is lost during the irreversible processes that occur throughout the production life of the reservoir. Entropy generation (or production) can characterize this loss of useful energy in petroleum reservoirs. A petroleum engineer can develop an appropriate production strategy that minimizes entropy production in a reservoir to promote the efficient use of the reservoir energy. The design of a poor reservoir production system might result in a short-lived production well, low reservoir recovery factor, and inefficient use of available resources. Such an issue would not only result in the loss of a valuable portion of the reservoir's useful energy but also financial benefits. Various forms of energy exchange occur during hydrocarbon production in reservoirs, e.g., fluid and rock expansion, fluid flow, gravity drainage, and compaction of poorly consolidated rocks. During a reservoir's production lifetime, irreversible processes (e.g., fluid friction and heat transfer) lead to waste of energy, reducing the overall system's operational efficiency. Therefore, there is a desire to select an appropriate design that minimizes the entropy generation. In this thesis, we investigate the effect of essential factors such as reservoir formation, reservoir fluids, and production rate on entropy generation. The ultimate goal is to design a reservoir production strategy using the entropy generation analysis such that the production efficiency can be maximized. To simulate the fluid flow behavior of a reservoir system, a pseudo-steady flow state is developed in this thesis for single-phase (dry gas) and two-phase (oil-water) flow models in both the wellbore and reservoir. The effect of the wellbore conditions on the single-phase models is investigated and analyzed. One-dimensional flow is assumed in the wellbore, whereas radial flow occurs in the reservoir. Mass, momentum, energy, and entropy balance equations, including a method of Entropy Generation Minimization (EGM), are used to address the fluid flow behavior and energy loss in wellbore and reservoir systems. For a single-phase flow, the near-wellbore region is investigated and considered to be a separate zone for model development, which allows flexibility in modelling skin effects near the wellbore. Numerical methods are used to solve the fluid flow and entropy equations. The models are solved by a numerical scheme programmed in the MATLAB environment with an appropriate algorithm. For validation purposes, a commercial simulator, Computer Modeling Group (CMG), is used to verify the predicted results. A new production performance criterion called the Coefficient Of Performance (COP) is introduced. The COP integrates the recovery factor with entropy generation and provides a quantitative measure to optimize reservoir production. The models are used to conduct a parametric sensitivity analysis that includes the effects of fluid and rock parameters, such as permeability, porosity, viscosity, skin factor, Bottom Hole Pressure (BHP), wettability, and temperature on the total entropy production. The COP is used to optimize the operating conditions of the reservoir, such as the production rates and BHP. It is found that permeability and BHP have the most impact on the total entropy production for single-phase models. Concurrently, temperature and wettability are essential factors for two-phase flow models. This thesis enhances the understanding of reservoir energy analysis and provides more accurate models for calculating the optimum production rate of a given reservoir. In particular, the results presented in this thesis will impact production history calculations and reservoir simulation results. Furthermore, this research provides practitioners and engineers in the petroleum industry with a useful alternative approach for maximizing recovery efficiency by minimizing entropy generation. "
"Exergy Transfer Analysis of Thermal Driving Oil Process","https://scispace.com/paper/exergy-transfer-analysis-of-thermal-driving-oil-process-3cc9q9716g","2009","Proceedings Article","IEEE PES Asia-Pacific Power and Energy Engineering Conference","Yang Liu
Yu-Chun Li
Qing-Lin Cheng
Xin-Yao Xiang
Zhi-Guo Wang","10.1109/APPEEC.2009.4918347","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes exergy transfer in thermal driving oil processes, highlighting temperature‑induced viscosity reduction, but provides no discussion of biodegradation, entropy generation, biomarkers, or Gouy‑Stodola.","The signification of the exergy transfer phenomenological equation for multi-potential fields is introduced, and the concept of field influence factor of exergy transfer resistance is defined. Based on the analysis of the field structure for the thermal driving process, the exergy transfer analysis target is advanced, including the driving work(exergy), driving power(exergy flux), driving resistance(exergy resistance) and the field influence factor of exergy transfer resistance. In the end the aforementioned is illustrated with the hot water driving process. The numerical simulation result can reasonably illuminate the mechanism of some technical measures, such as high temperature decreases viscosity, high pressure gradient increases driving force, high pressure and low water rate decreases driving resistance. Keywords-thermal driving; exergy; exergy analysis; exergy transfer analysis; multi-field cooperation Thermal recovery method such as steam driving, hot water flooding, in situ combustion, is the main means of enhancing heavy oil recovery efficiency. From the point of improving oil displacement effect, the essential description of thermal driving process and its mechanism has special value and practical significance. Oil displacement mechanism which has obtained universal identity at present could be named as 'multiple oil displacement mechanism', it is the comprehensive function of multiple mechanisms including the viscosity reduction of heated crude oil, elastic energy caused by thermal expansion, heat medium displacement, soluble gas driving, miscible drive, gravity drive etc. Its characteristic is that each 'unit' mechanism acts respectively and crossly. Cooperation mechanism among 'multiple' mechanisms is very complex, which results in some key problems related to thermal driving effect getting difficult to solve, such as how to determine the structure composition of 'multiple' mechanism, how to discriminate the thermal driving weight of each 'unit' mechanism and so on, thus it is necesary to explore a mechanism description method which is clear, simple and can felicitously reflect the thermal driving essence. Exergy transfer is the subject to study exergy transferring and transforming rule. It is a crossly frontier subject of thermodynamics and transmission science which was born in the middle of 80's and gradually developed in 90's. To the kind of complex material transmission process such as thermal driving effected simultaneously by various energy forms, it is possible for this theory to transform multi-target into single"
"Exergoeconomic Optimization of Oil and Gas Production Systems","https://scispace.com/paper/exergoeconomic-optimization-of-oil-and-gas-production-20jz2gh6zq","2020","Proceedings Article","","Meziane Akchiche
Jean-Louis Beauquin
Sabine Sochard
Sylvain Serra
Jean-Michel Reneaume
Pascal Stouffs","10.2118/200607-MS","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Applies exergy analysis to offshore oil production systems, but does not discuss heavy oil biodegradation, reservoir abandonment, biomarkers, entropy‑viscosity links, or Gouy‑Stodola.","
 In the present paper, we first developed and implemented the exergy analysis within an Integrated Asset Modeling (IAM) platform to evaluate the overall energy efficiency and Greenhouse Gas (GHG) emissions of a future offshore oil production system. The use of the same state function enables a direct comparison of the different irreversibilities that occur through the entire production system (drawdown losses, lift losses, Artificial lift and boosting systems losses, etc.) and thus, provides the necessary guidance for engineers to select the best solution. Then, we modeled and evaluated the performance of the oil production system with three artificial lift and boosting techniques, including multiphase boosting, gas lift, and ESP. In all the cases, liquid production has been maximized while respecting the same constraints. The exergy analysis enabled us to quantify for the first time the physical exergy supplied naturally by the reservoir in the form of pressure (mechanical exergy) and temperature (thermal exergy). After that, we proposed a new methodology to improve the design of petroleum production systems over their whole life. This methodology permits the simultaneous evaluation of a multitude of development schemes by using generic models. Finally, the multi-period exergoeconomic optimization results highlight a performance gap, quite logical, between the most cost-effective scheme identified and the most energy-efficient one. There are hence excellent opportunities for progress by developing the exergy approach and digital tools for the selection and development of greener and more profitable production concepts, processes, and technologies."
"Modelling, analysis and optimisation of energy systems on offshore platforms","https://scispace.com/paper/modelling-analysis-and-optimisation-of-energy-systems-on-n2s1prhbg9","2014","","","Tuong-Van Nguyen
Brian Elmegaard
Peter Breuhaus
Fredrik Haglind","","https://scispace.com/pdf/modelling-analysis-and-optimisation-of-energy-systems-on-n2s1prhbg9.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Models and optimises offshore platform energy systems; does not address heavy oil biodegradation, related thermodynamics, reservoir abandonment, biomarkers, or entropy‑viscosity analysis.","Nowadays, the offshore production of oil and gas requires on-site processing, which includes operations such as separation, compression and purification. The offshore system undergoes variations of the petroleum production rates over the field life – it is therefore operated far from its nominal operating conditions, which results in poorer performance. The present thesis addresses the question of how offshore platforms should be modelled, analysed and optimised from an energy system perspective. The research challenges can be classified into three main areas: (i) the simulation and assessment of oil and gas facilities, (ii) the means to reduce their performance losses, and (iii) the systematic design of future plants. This work builds upon a combination of modelling tools, performance evaluation methods and multi-objective optimisation routines to reproduce the behaviour of five offshore platforms, quantify the potentials for energy savings, and design more efficient conversion units. The findings show that the differences in the field and operating conditions directly impact the energy demand and performance profiles of these facilities. Most inefficiencies are associated with the combustion, pressure-change and cooling operations, but these processes are ranked differently depending on the plant layout and on the field production stage. The most promising improvements consist of introducing a multi-level production manifold, avoiding anti-surge gas recirculation, installing a waste heat recovery cycle, and implementing a CO2-capture unit. The benefits of such measures vary widely across offshore platforms, pinpointing that no generic improvement can be proposed, and that caution should be exercised when giving recommendations to the stakeholders. Finally, the several studies stress the importance of developing site-scale solutions, which account for the synergies between the processing and utility plants, to enhance the overall platform performance and intensify the petroleum production."
"Clean Energy for Better Environment","https://scispace.com/paper/clean-energy-for-better-environment-4j47vlcmfu","2012","Book","","Cumhur Aydinalp","10.5772/2597","https://scispace.com/pdf/clean-energy-for-better-environment-4j47vlcmfu.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ",""
"Study of “two boxes” analysis models of coupled thermal flow in heavy oil reservoirs and their application","https://scispace.com/paper/study-of-two-boxes-analysis-models-of-coupled-thermal-flow-1sxz6iasj3","2012","Journal Article","Chinese journal of rock mechanics and engineering","Song Yongchen","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses two‑box analytical models to study coupled thermal flow in heavy‑oil reservoirs; does not address biodegradation, exergy, entropy, viscosity, biomarkers, or Gouy‑Stodola.","There are coupled thermo-hydro-mechanical processes in the thermal recovery producing and their analysis models and methods are insufficient at present.According to development characteristics of heavy oil reservoir,the ""two boxes"" analytical methods in the reservoir heat and mass transfer processes are proposed.""Black box"" analytical method as a general analytical method rules out internal heat and mass transmission in reservoir porous media,and includes energy transfer process between reservoirs and outside and energy change within the system.""White box"" analytical method as a fine analytical method contains ""black method"" and it also studies energy conversion process system among internal parts.On this basis,numerical simulation and analysis by CMG software are carried out and the judgment criterion of finding vapor condensation area and its front finger during thermal recovery is proposed.This research gives basic theories for further research of flow characteristics in heavy oil thermal recovery injection process and improvement of the oil and gas recovery during tertiary recovery."
"Purpose in Thermodynamics","https://scispace.com/paper/purpose-in-thermodynamics-2kqpu6i844","2021","Journal Article","Energies","Adrian Bejan
George Tsatsaronis","10.3390/EN14020408","https://scispace.com/pdf/purpose-in-thermodynamics-2kqpu6i844.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Does not discuss heavy oil biodegradation, reservoir abandonment, biomarkers, viscosity effects, or apply exergy/entropy analysis to such processes.","This is a review of the concepts of purpose, direction, and objective in the discipline of thermodynamics, which is a pillar of physics, natural sciences, life science, and engineering science. Reviewed is the relentless evolution of this discipline toward accounting for evolutionary design with direction, and for establishing the concept of purpose in methodologies of modeling, analysis, teaching, and design optimization. Evolution is change after change toward flow access, with direction in time, and purpose. Evolution does not have an ‘end’. In thermodynamics, purpose is already the defining feature of methods that have emerged to guide and facilitate the generation, distribution, and use of motive power, heating, and cooling: thermodynamic optimization, exergy-based methods (i.e., exergetic, exergoeconomic, and exergoenvironmental analysis), entropy generation minimization, extended exergy, environomics, thermoecology, finite time thermodynamics, pinch analysis, animal design, geophysical flow design, and constructal law. What distinguishes these approaches are the purpose and the performance evaluation used in each method."
"Exergy Destruction and Entropy Generation in Desalination Systems","https://scispace.com/paper/exergy-destruction-and-entropy-generation-in-desalination-7nzkc7a9b2","2016","Proceedings Article","","Veera Gnaneswar Gude","10.3390/ECEA-3-A005","https://scispace.com/pdf/exergy-destruction-and-entropy-generation-in-desalination-7nzkc7a9b2.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes exergy destruction and entropy generation in desalination processes; does not address heavy oil, biodegradation, reservoirs, biomarkers, viscosity, or Gouy‑Stodola theorem.","The impetus for new tools for a comprehensive and accurate analysis of energy utilization and industrial systems comes from the need for sustainable development that could be impeded by exhausting energy sources and deteriorating environment Exergy evaluation provides insight to achieve highest technological efficiency at the lowest cost while meeting the social and legal conditions Desalination processes are known as major energy consumers and exergy destruction and entropy of these processes is essential for their sustainable development This paper identifies important areas of exergy destruction and entropy generation in desalination processes including multi-effect distillation (MED), multistage flash (MSF) and reverse osmosis (RO) with case studies and offers recommendations for future efforts in research and development"
"Environmental sustainability, entropy generation, energy and exergy analysis of sanitary waste syngas‐diesel blends in RCCI combustion mode","https://scispace.com/paper/ybnW8dMMOB8J","","","","A Paul
V Patil
P Singh
R Panua","","https://drive.google.com/file/d/1IoJ-AXf27eXs-uAS0MRhtuFbgdvuZKlf/view","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes waste syngas‑diesel RCCI combustion and exergy, with no discussion of heavy oil, biodegradation, reservoirs, biomarkers, viscosity, or Gouy‑Stodola.",""
"Application Of Thermal Methods For Heavy Oil Recovery: Phase One","https://scispace.com/paper/application-of-thermal-methods-for-heavy-oil-recovery-phase-3lxfmq4nky","2017","Journal Article","International Journal for Advance Research and Development","Usman Abdulkadir
Jamaludden Hashim
Mubarak Alkali
Ajay Kumar","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** No content related to biodegradation, exergy, biomarkers, entropy, or Gouy-Stodola is present.","In this study, an integrated research review is conducted to figure out the possibility of applying thermal methods for heavy oil recovery since plentiful heavy oil reserves and increasing demands for energy have encouraged more and more interest in the exploitation of heavy oil mostly found within thin pay zones (less than 10 m) in the world, often found in fractured carbonate reservoirs. The whole recovery of heavy oil is demanding due to its high viscosity, different Enhanced Oil Recovery (EOR) methods should be considered and implemented appropriately. The conventional thermal recovery process widely used to reduce the viscosity and increase the mobility of heavy oil includes but not limited to Cyclical Steam Stimulation (CSS) or Huff-and-Puff, in situ combustion (ISC), Steam Solvent Hybrid Steam drive process, steam-assisted gravity drainage (SAGD), Expanding Solvent-Steam Assisted Gravity Drainage (ES-SAGD), Steam injection(Steam Flood) and Vapor Extraction (VAPEX) used with the intention of reducing the high oil viscosity and, as a consequence, improving phase mobility in porous media so as to obtain a more efficient drainage up to the producing well. Vapor extraction (VAPEX) has gained considerable attention because it is energy effective and environmentally friendly. Other emerging Recovery Technologies (Non-Steam) VAPEX (Vapor Extraction) inclusive are JIVE (Joint Implementation of Vapor Extraction), N-Solvent, THAI (Toe to Heel Air Injection), ET-DSP (Electro-Thermal Dynamic Stripping Process) and ESEIEH (Enhanced Solvent Extraction Incorporating Electromagnetic Heating). Thermal Recovery Technology for Heavy Oil has been successfully applied in many parts of the world like Shengli, Henan and Jilin and other heavy oil producing areas of China, and also in heavy oil producing countries of Sudan, Kazakhstan and Venezuela. Conventional thermal recovery techniques are not cost-effective for many heavy oil reservoirs, due to unnecessary heat loss through the overburden which can be reduced through non-conventional thermal methods of either; controlled heating of the pay zone by introducing heat to the reservoir in a controlled manner or Hybrid SAGD and warm VAPEX studied combining the effects of heat conduction and solvent dissolution to be discussed in the next phase of this study."
"The Exergy of Crude Oil Mixtures and Petroleum Fractions: Calculation and Application","https://scispace.com/paper/the-exergy-of-crude-oil-mixtures-and-petroleum-fractions-2rjqs0zkny","1999","Journal Article","International Journal of Thermodynamics","Ricardo Rivero
Consuelo Rendon
Leodegario Monroy","10.5541/IJOT.1034000019","https://scispace.com/pdf/the-exergy-of-crude-oil-mixtures-and-petroleum-fractions-2rjqs0zkny.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","The methodology used for calculating the physical exergy and the chemical exergy of mixtures of crude oils and their fractions is presented in this paper, using computer programs coupled with the AspenPlus simulation code. First, the procedure for the detailed characterization of a crude oil mixture is described, based on the results of experimental assays. After that, the steps required to determine the reference conditions needed for the calculation of the physical exergy are presented, and the sequence by which these values are retrieved from a simulation run is explained, in order to be used in a fortran computer program. Finally, from the mixture characterization, the procedure for determining the chemical exergy of each component (identified components and pseudo-components) of the mixture is presented, in order to add it to the physical exergy to obtain the total exergy of the mixture stream. The methodology is illustrated with a mixture of Mexican Maya and Isthmus crude oils, and its application to the analysis of a crude oil combined distillation unit is presented in this paper.  This paper was presented at the ECOS’98 Conference in Nancy, June 8-10, 1998"
"Energy and exergy analyses of a diesel engine fuelled with biodiesel-diesel blends containing 5% bioethanol","https://scispace.com/paper/energy-and-exergy-analyses-of-a-diesel-engine-fuelled-with-4metefolsn","2016","Journal Article","Entropy","Bahar Sayin Kul
Ali Kahraman","10.3390/E18110387","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes energy and exergy of biodiesel‑diesel‑ethanol blends in a diesel engine; does not address heavy oil biodegradation, reservoirs, biomarkers, or viscosity‑entropy relationships.","In this study, energy and exergy analysis were performed for a single cylinder, water-cooled diesel engine using biodiesel, diesel and bioethanol blends Each experiment was performed at twelve different engine speeds between 1000 and 3000 rev/min at intervals of 200 rev/min for four different fuel blends The fuel blends, prepared by mixing biodiesel and diesel in different proportions fuel with 5% bioethanol, are identified as D92B3E5 (92% diesel, 3% biodiesel and 5% bioethanol), D85B10E5 (85% diesel, 10% biodiesel and 5% bioethanol), D80B15E5(80% diesel, 15% biodiesel and 5% bioethanol) and D75B20E5 (75% diesel, 20% biodiesel and 5% bioethanol) The effect of blends on energy and exergy analysis was investigated for the different engine speeds and all the results were compared with effect of D100 reference fuel The maximum thermal efficiencies obtained were 3142% at 1500 rev/min for D100 and 3142%, 2868%, 281%, 28% and 2718% at 1400 rev/min, respectively, for D92B3E5, D85B10E5, D80B15E5, D75B20E5 Maximum exergetic efficiencies were also obtained as 2938%, 268%, 2633%, 2615% and 2538%, respectively, for the abovementioned fuels As a result of our analyses, it was determined that D100 fuel has a slightly higher thermal and exergetic efficiency than other fuel blends and all the results are quite close to each other"
"Sustainability Outlook of Thermochemical-Based Second-Generation Biofuel Production: Exergy Assessment","https://scispace.com/paper/sustainability-outlook-of-thermochemical-based-second-axmy063iml","2021","Journal Article","Applied Sciences","Samir Meramo
Plinio Puello
Julio C Rodríguez","10.3390/APP11198851","https://scispace.com/pdf/sustainability-outlook-of-thermochemical-based-second-axmy063iml.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Performs exergy analysis of second‑generation biofuel processes; does not address heavy oil biodegradation, reservoir abandonment, biomarkers, viscosity, or Gouy‑Stodola.","Since the last century, the idea of replacing traditional fossil sources with renewable alternatives has attracted much attention. As a result, auspicious renewable biofuels, such as biohydrogen or bio-oil, have emerged as suitable options. This study provides some knowledge on combining process design, modeling, and exergy analysis as a united framework to support decision making in energy-based projects. The assessment also included a final evaluation, considering sustainability indicators to evaluate process performance. Feedstock selection is crucial for producing bio-oil and hydrogen for process sustainability; this aspect is discussed, considering second-generation sources. Second-generation bio-oil and biohydrogen production are assessed and compared under the proposed framework. Process simulation was performed using ASPEN PLUS. Exergy analysis was developed using data generated in the process simulation stage, containing material and energy balances, thermodynamic properties, chemical reactions, etc. A mathematical formulation for the exergy analysis shows the exergy of utilities, waste, exergy efficiency, and exergy intensity of both processes, based on the same functional unit (1 kg of product). The sustainability evaluation included quantifying side parameters, such as the renewability index, energy efficiency, or global warming potential. The results indicate that pyrolysis obtained the highest resource exergy efficiency (11%), compared to gasification (3%). The exergy intensity shows that more exergy is consumed in the gasification process (4080.21 MJ/kg) than pyrolysis (18.64 MJ/kg). Similar results are obtained for total irreversibility (327.41 vs. 48.75 MJ/kg) and exergy of wastes (51.34 vs. 18.14 MJ/kg)."
"A novel comprehensive energy, exergy and sustainability analysis of a diesel engine powered by binary blends of juliflora biodiesel and nanoparticles","https://scispace.com/paper/a-novel-comprehensive-energy-exergy-and-sustainability-52zuiz50cj","2023","Journal Article","Journal of Thermal Analysis and Calorimetry","Aman Singh Rajpoot
Tushar Choudhary
Hussain Mohamed Chelladurai
Gaurav Dwivedi","10.1007/s10973-023-12473-x","https://www.researchgate.net/profile/Aman-Rajpoot/publication/373917797_A_novel_comprehensive_energy_exergy_and_sustainability_analysis_of_a_diesel_engine_powered_by_binary_blends_of_juliflora_biodiesel_and_nanoparticles/links/6506ce9eca19e8355c980448/A-novel-comprehensive-energy-exergy-and-sustainability-analysis-of-a-diesel-engine-powered-by-binary-blends-of-juliflora-biodiesel-and-nanoparticles.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes exergy of biodiesel–nanoparticle diesel engine; does not discuss heavy oil biodegradation, reservoir abandonment, biomarkers, or entropy‑viscosity relationships.",""
"The investigation of energy and exergy analyses in compression ignition engines using diesel/biodiesel fuel blends-a review: B. Doğan, D. Erol","https://scispace.com/paper/1-b-X2n-ldoJ","","","","B Doğan
D Erol","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Reviews exergy and entropy in diesel/biodiesel engines; does not address heavy‑oil biodegradation, reservoir abandonment, biomarkers, or viscosity‑related entropy generation.",""
"Evaluating Degradation Coefficients from Existing System Models","https://scispace.com/paper/evaluating-degradation-coefficients-from-existing-system-4iwf874y31","2021","Journal Article","","Jude A. Osara
Michael D. Bryant","10.3390/APPLMECH2010010","https://www.mdpi.com/2673-3161/2/1/10/pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Evaluates degradation coefficients using entropy generation, but does not address heavy oil, biodegradation, exergy, reservoir abandonment, biomarkers, viscosity effects, or Gouy‑Stodola theorem.","A generalization of the Degradation-Entropy Generation (DEG) theorem to multi-disciplinary multi-physics system-process analysis via a combination with pre-existing system models is presented in this article. Existing models and the DEG methodology are reviewed, and a method for evaluating degradation coefficients Bi is proposed. These coefficients characterize the system’s transformation based on active dissipative mechanisms, including temperature effects. The consistency of entropy generation in characterizing degradation is then inherited by these often-empirical system models, thereby rendering them more robust and applicable to similar systems without the need for numerous tests and measurements for model corrections. The approach applies to all systems and can quickly analyze and predict a system’s performance and degradation, even in the absence of experimental data (using known properties and material constants). Demonstrated applications herein include mechanically loaded systems (frictional wear, grease shearing, fatigue loading), electrochemical energy systems, thermal processes, and others."
"Análise exergética de sistemas de compressão de gás em plataformas offshore de produção de petróleo.","https://scispace.com/paper/analise-exergetica-de-sistemas-de-compressao-de-gas-em-2i708fc7lk","2017","Dissertation","","Felipe Alves D'Aloia","10.11606/D.3.2017.TDE-27112017-151846","https://scispace.com/pdf/analise-exergetica-de-sistemas-de-compressao-de-gas-em-2i708fc7lk.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes exergy of offshore gas compression systems; does not address heavy oil biodegradation, biomarkers, reservoir abandonment, viscosity, or Gouy‑Stodola theorem.",""
"Exergy assessment and energy integration of advanced gas turbine cycles on an offshore petroleum production platform","https://scispace.com/paper/exergy-assessment-and-energy-integration-of-advanced-gas-1wf6bjf0yt","2019","Journal Article","Energy Conversion and Management","Fernanda Cristina Nascimento Silva
Daniel Flórez-Orrego
Silvio de Oliveira Junior","10.1016/J.ENCONMAN.2019.111846","https://www.sciencedirect.com/science/article/am/pii/S0196890419308283","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Applies exergy analysis to offshore gas turbine cycles, not to heavy oil biodegradation or related reservoir/viscosity topics.",""
"Exergetic assessment of energy systems on North Sea oil and gas platforms","https://scispace.com/paper/exergetic-assessment-of-energy-systems-on-north-sea-oil-and-2hjswt5mpo","2013","Journal Article","Energy","Tuong-Van Nguyen
Leonardo Pierobon
Brian Elmegaard
Fredrik Haglind
Peter Breuhaus
Mari Voldsund","10.1016/J.ENERGY.2013.03.011","https://orbit.dtu.dk/files/90483801/Exergetic_assessment_of_energy_systems_postprint.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes exergy of offshore platform energy systems; does not discuss heavy oil biodegradation, related thermodynamic frameworks, reservoir abandonment, biomarkers, entropy‑viscosity links, or Gouy‑Stodola.",""
