"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Biodegradation Effect on Distributions of Multiple Methylated Naphthalenes in Reservoir Extracts","https://scispace.com/paper/biodegradation-effect-on-distributions-of-multiple-jrfkr1qurw4g","","","","Larter S R","10.3321/j.issn:1000-2383.2003.03.008","","Detailed geochemical analysis has been carried out on reservoir extracts from the Es 3 reservoir of the Leng 43 block of the Lengdong oilfield, Liaohe basin. Bulk compositions and aliphatic biomarker parameters indicate that these residual oils from three different oil columns are biodegraded at varying degrees. The biodegradation degree increases from the top of oil columns to the bottom of oil columns with excellent gredient variations. Comparison of the distributions of trimethylnaphthalenes (TMNs), tetramethylnaphthalenes (TeMNs) and pentamethylnaphthalenes (PMNs) at various biodegradation levels indicate that biodegradation controls their occurrence and distribution. The susceptibility of individual isomer of TMNs, TeMNs and PMNs to biodegradation has been determined on its relative abundance variation during biodegradation. The results show that these thermal dynamic stable structures are more susceptible to bacterial attack than these thermal unstable structures, suggesting biodegradation completely differs from thermal dynamic process. This study reveals that after moderate biodegradation these maturity parameters based on thermal stability of isomers are invalid and the ratios between easily biodegraded and refractory structures, in turn, can be used as new geochemical indicators to assess the degree of biodegradation.","Detailed geochemical analysis of Lengdong oilfield reservoir extracts reveals biodegradation controls distributions of methylated naphthalenes, with thermal stability influencing susceptibility to bacterial attack and altering maturity parameters."
"Reconstructing the geological history of australian crude oils using aromatic hydrocarbons","https://scispace.com/paper/reconstructing-the-geological-history-of-australian-crude-xp24rv1jsu","2000","Journal Article","The APPEA Journal","B.G.K. van Aarssen
Robert Alexander
Robert I. Kagi","10.1071/AJ99015","","The distributions of methylated naphthalenes in crude oils carry within them detailed information regarding the geological history of the oils. The effects of thermal stress, mixing, biodegradation and migration contamination all leave recognisable imprints, which can be deconvoluted. An extended suite of crude oils from several locations in Australia was analysed for their methylated naphthalene content. It was shown that three ratios of selected isomers, each reflecting the same underlying sedimentary reactions, are linearly related to each other when thermal stress has been the only factor controlling the distribution of methylated naphthalenes. This internal consistency allows for an assessment of maturity independent of source, age and location of the crude oil. When the relationships between the three ratios are not linear, secondary processes such as mixing, biodegradation or migration contamination have affected the crude oil. Close examination of the distribution of methylated naphthalenes can reveal the extent to which either of these processes has affected the oil.","In this paper, an extended suite of crude oils from several locations in Australia was analysed for their methylated naphthalene content, and it was shown that three ratios of selected isomers, each reflecting the same underlying sedimentary reactions, are linearly related to each other when thermal stress has been the only factor controlling the distribution of methylated Naphthalenes."
"An unusual hopane biodegradation sequence in tar sands from the Pt Arena (Monterey) Formation","https://scispace.com/paper/an-unusual-hopane-biodegradation-sequence-in-tar-sands-from-1sgfoz6brk","1989","Journal Article","Nature","A. G. Requejo
H. I. Halpern","10.1038/342670A0","","HOPANES are ubiquitous in petroleum source rocks and crude oils. These compounds are thought to be derived mainly from a specific oxygenated precursor, bacteriohopanetetrol, found in the cell walls of prokaryotic organisms1, and commonly occur as a homologous series of structurally related isomers containing between 27 and 35 carbon atoms; hopanes containing more than 35 carbon atoms have also been reported2. Hopanes and other pentacyclic triterpanes are relatively resistant to microbial degradation3–5, making them useful in correlating moderately bio-degraded oils to their source rocks5. During the advanced stages of biodegradation, however, these compounds can be altered, being converted either to 25-normethyl homologues4 or to other, as yet uncharacterized, products. Selective removal of individual compounds may occur; for example, 22R extended homohopanes may be degraded whereas 22S epimers are preserved6–8. Here we report an unusual biodegradation sequence of pentacyclic triterpanes in tar sands from the Pt Arena Formation, California, in which the 22S and 22R isomers of the 17α(H), 21β(H)–C35 extended hopanes are selectively preserved. Demethylation at the C25 position is observed for most hopanes in severely biodegraded samples, with the exception of the C35 extended hopanes. Two commonly occurring trisnorhopanes9, designated Ts (18α(H), 21β(H)-22, 29, 30-trisnorneohopane) and Tm (17α(H), 21β(H)-22, 29, 30-tris-norhopane), also seem resistant to degradation. These findings, together with previous studies of crude-oil biodegradation, imply that biodegradative alteration of hopanes can proceed through numerous pathways, which can result in widely differing distributions.","In this article, an unusual biodegradation sequence of pentacyclic triterpanes in tar sands from the Pt Arena Formation, California, in which the 22S and 22R isomers of the 17α(H), 21β(H)-C35 extended hopanes are selectively preserved."
"Origin and Biodegradation of Crude Oils from the Northernmost Fields in the Bolivar Coastal Complex (Zulia State, Venezuela)","https://scispace.com/paper/origin-and-biodegradation-of-crude-oils-from-the-3aycxzzxvg","2020","Journal Article","Energies","Marcos Escobar
Gonzalo Marquez
Blanca Guerrero
Patricia Marín
Carlos Boente
Antonio Bernardo-Sánchez
Emilio Romero
Albert Permanyer","10.3390/EN13215615","https://www.mdpi.com/1996-1073/13/21/5615/pdf","The organic geochemical features of 30 sampled oils from the northern Bolivar Coastal Complex (Lake Maracaibo Basin, NW Venezuela) were examined by combining carbon isotope, classical biomarker, and extended diamondoid analyses to clarify source facies and to assess the thermal maturity and extent of biodegradation of the oils analyzed. In this work, oils are understood as a mixture of two episodes of petroleum generation from the La Luna Formation: a paleobiodegraded oil pulse during Paleogene times and a late pulse having a higher maturity in the post-Oligocene. For the oil samples analyzed, results revealed a mixing composed of different proportions of almost a terrestrially derived siliciclastic-sourced and a purely marine carbonate-sourced oil pulse. Moreover, two main groups of oils were identified by means of hierarchical cluster analysis. Finally, inter- and intrafield variations in the extent of biodegradation were also assessed using two classification schemes (Peters and Moldowan, and Manco scales).","In this article, organic geochemical features of 30 sampled oils from the northern Bolivar Coastal Complex ( Lake Maracaibo Basin, NW Venezuela) were examined by combining carbon isotope, classical biomarker, and extended diamondoid analyses to clarify source facies and to assess the thermal maturity and extent of biodegradation of the oils analyzed."
"Recalcitrance and degradation of petroleum biomarkers upon abiotic and biotic natural weathering of Deepwater Horizon oil.","https://scispace.com/paper/recalcitrance-and-degradation-of-petroleum-biomarkers-upon-1n9q3reut2","2014","Journal Article","Environmental Science & Technology","Christoph Aeppli
Robert K. Nelson
Jagoš R. Radović
Jagoš R. Radović
Catherine A. Carmichael
David L. Valentine
Christopher M. Reddy","10.1021/ES500825Q","","Petroleum biomarkers such as hopanoids, steranes, and triaromatic steroids (TAS) are commonly used to investigate the source and fate of petroleum hydrocarbons in the environment based on the premise that these compounds are resistant to biotic and abiotic degradation. To test the validity of this premise in the context of the Deepwater Horizon disaster, we investigated changes to these biomarkers as induced by natural weathering of crude oil discharged from the Macondo Well (MW). For surface slicks collected from May to June in 2010, and other oiled samples collected on beaches in the northern Gulf of Mexico from July 2010 until August 2012, hopanoids with up to 31 carbons as well as steranes and diasteranes were not systematically affected by weathering processes. In contrast, TAS and C32- to C35-homohopanes were depleted in all samples relative to 17α(H),21β(H)-hopane (C30-hopane). Compared to MW oil, C35-homohopanes and TAS were depleted by 18 ± 10% and 36 ± 20%, respectively, in surface slicks collec...","This study highlights that TAS and homohopanes can be degraded within several years following an oil spill, and these compounds provide a window to parse biodegradation and photooxidation during advanced stages of oil weathering."
"Advances in Analytical Technologies for Correlation of All Hydrocarbon Fluids, Oil Mixtures and Extracts*","https://scispace.com/paper/advances-in-analytical-technologies-for-correlation-of-all-1c5dyd8bcm","2014","","","Mike Moldowan
Jeremy J. Dahl
Shaun Moldowan","","https://www.searchanddiscovery.com/documents/2014/41401moldowan/ndx_moldowan.pdf","Classical geochemical technology developed decades ago retains value, but in most cases, applications simply retrace previous conclusions and do not open new opportunities. New technologies that deliver the resolving power necessary to distinguish hydrocarbon sources in greater detail and delineate co-sourced petroleum mixtures open new vistas in basin modeling. Here we reveal novel compound specific isotope analysis (CSIA) parameters to accomplish those goals. In order to perform CSIA the targeted compound classes must first be isolated from the petroleum. CSIAs of steranes, hopanes, C12-C40 isoprenoids and C7-C30+ alkanes, terrestrial terpanes (e.g. bicadinane and oleanane), naphthalenes, phenanthrenes and diamondoids are illustrated and examples from worldwide applications to perform source-differentiation are depicted. Laboratory mixtures from different end-member oils from Venezuela, Colombia and the US Gulf of Mexico, respectively, were prepared. Analyses of these mixtures show the power of those new methods for (1) recognition of mixes, (2) determination of all sources, and (3) determination of the relative input from each source. Methods to utilize asphaltenes for biodegraded-oil correlation are also revealed. Asphaltenes preserve original biomarkers and alkanes. Those compounds can be generated by hydrous pyrolysis and used for correlation. While fingerprints of these generated compounds might not match related non-biodegraded oil, the generated biomarkers and alkanes retain isotopic signatures from the kerogen and can be used for correlation by using CSIA methods. Diamondoids are a universal compound class for correlation. With a few exceptions, diamondoids are recalcitrant or inert to alteration by biodegradation and can be used to correlate severely biodegraded oil. They can be sequestered even from severely biodegraded oil or thermally altered condensate and used for correlation with any other petroleum liquids or extracts both by CSIA-D and by fingerprints of large diamondoid molecules (tria-, tetra-, pentamantanes, etc.), termed quantitative extended diamondoid analysis (QEDA).","Novel compound specific isotope analysis (CSIA) parameters to accomplish CSIA goals are revealed and methods to utilize asphaltenes for biodegraded-oil correlation are revealed."
"Geochemical Study of Crude Oil Samples to Evaluate Extent and Effect of Secondary Alteration Process (i.e. Biodegradation).","https://scispace.com/paper/geochemical-study-of-crude-oil-samples-to-evaluate-extent-1t85jzacyu","2014","","","Salisu Nasir
Nasar Mansir
Nasir Muhammad Augie","","http://www.ijsrp.org/research-paper-1014/ijsrp-p3426.pdf","A mild chemical treatment i.e. Ruthenium ion catalysed oxidation (RICO) has been employed to examine the asphaltenes of two oils (fresh and slightly degraded) chosen from four oils samples after bulk geochemical analysis. The oils were from same geographical location but unknown oilfield in North America. The distributions of hopanoic acids released from the asphaltenes were investigated and compared with that of hopanes in the maltenes. The distributions were dissimilar e.g. distribution of carbon number maximized at C32 in the terpenoic acids which are not consistent with that of terpanes (hopanes) in the maltenes. However, C29 and C30 hopanes were the prominent in the maltenes where as C32 hopanoic acids homologues in the released products. Comparatively, biodegradation was inferred to have no effect on the bonded biomarkers due to their unaltered nature after RICO treatment. Concomitantly, the difference and level of degradation between the samples were also investigated and found to be small (insignificant) with minor or no loss of n-alkanes or any other biomarkers in the samples. Although, samples 6661 and 8673 were slightly degraded and ranked ""1"" in the Peters and Moldowan (1993) scale, still none of the sample appeared to have lost their isoprenoids, hopanes and steranes. This indicates that the samples were slightly biodegraded. On the other hand, oils (8673 and 8676) were ranked ""0"" on the same scale indicating that they are not degraded.","In this paper, a mild chemical treatment i.e. Ruthenium ion catalysed oxidation (RICO) has been employed to examine the asphaltenes of two oils (fresh and slightly degraded) chosen from four oils samples after bulk geochemical analysis."
"Biodegradação de Óleo em Reservatório Siliciclástico: um Exemplo do Paleógeno, Bloco Oliva, Norte da Bacia de Santos, Brasil","https://scispace.com/paper/biodegradacao-de-oleo-em-reservatorio-siliciclastico-um-x9s061j84soi","2024","Repository","","Natália Medeiros Marins Nunes
Marcus Vinicius Berao Ade
R. F. RODRIGUES
Felipe Nascimento
Ricardo Teixeira Nicácio Leite","10.60692/n3mzv-8y248","","For a petroleum company, the oil biodegradation is an important aspect to appraisal both exploration/production and economic perspective. Black to volatile oils require diferent materials and techniques in comparison to those used for heavy oils. Economically, biodegradable oils has a lower market value than the non-biodegradable oil. Following the presence and absence of a set of biomarkers observed in the chromatograms and fragmentograms, it is possible an interpretation and an indentiication of diferent levels of biodegradation . This methodology comprises the main objective of this work. The oil studied lacks ""n"" and iso-alkanes, the major proportion of tricyclic on the pentacyclic, the presence of demethylated compounds, plus the major proportion of diasteranes on steranes, suggesting an advanced degree of biodegradation. According to this investigation, the degree 8 of biodegradation (Peter & Moldowan, 1993), records a huge process of bacterial attack happened into the reservoir in a range of temperatu e from 350C up to 500C, from the oil/water contact. ",""
"Biodegradação de Óleo em Reservatório Siliciclástico: um Exemplo do Paleógeno, Bloco Oliva, Norte da Bacia de Santos, Brasil","https://scispace.com/paper/biodegradacao-de-oleo-em-reservatorio-siliciclastico-um-pzxe9tostqjq","2024","Repository","","Natália Medeiros Marins Nunes
Marcus Vinicius Berao Ade
R. F. RODRIGUES
Felipe Nascimento
Ricardo Teixeira Nicácio Leite","10.60692/v3mbf-q4g79","","For a petroleum company, the oil biodegradation is an important aspect to appraisal both exploration/production and economic perspective. Black to volatile oils require diferent materials and techniques in comparison to those used for heavy oils. Economically, biodegradable oils has a lower market value than the non-biodegradable oil. Following the presence and absence of a set of biomarkers observed in the chromatograms and fragmentograms, it is possible an interpretation and an indentiication of diferent levels of biodegradation . This methodology comprises the main objective of this work. The oil studied lacks ""n"" and iso-alkanes, the major proportion of tricyclic on the pentacyclic, the presence of demethylated compounds, plus the major proportion of diasteranes on steranes, suggesting an advanced degree of biodegradation. According to this investigation, the degree 8 of biodegradation (Peter & Moldowan, 1993), records a huge process of bacterial attack happened into the reservoir in a range of temperatu e from 350C up to 500C, from the oil/water contact. ",""
"Biomarker characters and biodegradation of petroleum in Gangxi oil field, China","https://scispace.com/paper/biomarker-characters-and-biodegradation-of-petroleum-in-4owl0vpe67","2014","","","Minmin Cai
Jun Yao
Ruixia Wang","","https://scispace.com/pdf/biomarker-characters-and-biodegradation-of-petroleum-in-4owl0vpe67.pdf","Biomarker characters and biodegradation of petroleum were investigated in Gangxi oil field, China, using GC-MS analysis. TIC profiles suggested that the petroleum in oil reservoir was biodegraded seriously by indigenous microbiota, due to the secondary alteration processes (water flooding since 1972). The n-alkanes were missing in most of oil samples. The iso-alkanes were present in all of the samples but in low concentration. The polycyclic aromatic hydrocarbons were degraded at different degrees. The PAHs of 2 rings were almost missing, while that of 3 or 4 rings were present at low degraded rate. These suggested that the indigenous microorganism of oil well might have ability to degrade petroleum and it could be used for remedying oil spill. Through analysis of 28 kinds of biomarker, these oils showed similar characteristics: mid content of gammacerane, abundant hopane, and low content of oleanane. These meant that the source of oil might be prokaryotic organisms and algal, and the reservoirs was a not highly reducing and anoxic environment. The maturity parameters of 20S / (20S + 20R) and ββ / (ββ + αα) showed these oil was mature oil, and the maturity degree of oil samples increased as order: 2#, 5#, 3# or 1#, 4#, 6#.","Biomarker characters and biodegradation of petroleum were investigated in Gangxi oil field, China, using GC-MS analysis and suggested that the indigenous microorganism of oil well might have ability to degrade petroleum and it could be used for remedying oil spill."
"Biodegradation of crude oils.","https://scispace.com/paper/biodegradation-of-crude-oils-25bcxw7yjm","1991","Book Chapter","Schriftenreihe des Vereins für Wasser-, Boden- und Lufthygiene","Klaus Bosecker
Manfred Teschner
H. Wehner","10.1016/B978-0-444-88900-3.50023-0","","Petroleum from well sites in the Gifhorn Trough (Lower Saxony, northwest Germany) and the Maracaibo Basin (Venezuela) contained various types of microorganisms capable of degrading crude oils. Under substrate-limiting condition, selectivity of degradation was found, destroying medium-chain n-alkanes (C 20 , C 21 ) at a faster rate than long-chain n-alkanes (C 30 , C 31 ). During degradation the physical parameters of the crude oils (e.g. density, viscosity, average molecular weight) were altered and shifted into the direction of heavy oil. In vitro degraded oil is very similar to oil degraded in nature. Aromatic hydrocarbons and biomarker molecules (steranes and triterpanes) were not degraded. Pyrolysis-GC analysis of asphaltenes revealed no significant changes in the composition of pyrolyzates during biodegradation. There is sufficient evidence that heavy oils — besides some other effects — are generated by the in situ biodegradation of conventional oils.","There is sufficient evidence that heavy oils - besides some other effects - are generated by the in situ-biodegradation of conventional oils."
"Geochemical characterization of some biodegraded oils from the Niger Delta Basin, Nigeria","https://scispace.com/paper/geochemical-characterization-of-some-biodegraded-oils-from-1mwj5uny0s","2020","Journal Article","Environmental and Earth Sciences Research Journal","Omonigho Egbo
Olubunmi C. Adeigbe
Onoriode Esegbue","10.17632/BVHWC6FGMJ.3","","Received: 28 August 2020 Accepted: 12 November 2020 This study aimed to examine the compositional changes resulting from biodegradation, fathom the extent of degradation, and provide clues for interpreting the evolution and the overall effects on the quality of the oils. Ten oil samples from onshore-offshore fields were analyzed using gas chromatography (GC) and GC-mass spectrometry (GC-MS) methods. GC results indicate variable loss of low molecular weight (LMW) alkanes, besides the presence of unresolved complex mixture (UCM). Saturated, aromatic, resins, and asphaltenes (SARA) compositions and low saturate/aromatic ratio confirmed evidence of biodegradation. Biodegradation levels of the considered oils range from light to moderate, based on Peters and Moldowan scale. This influenced shifts in the ‘primary compositions’ of oils probably from paraffinic or paraffinic-naphthenic oils to aromaticnaphthenic oils. Total ion chromatograms of well 1 and 2 from Northern depobelt, show presence of LMW alkanes, co-existing side by side with UCM, suggesting multiple charges. However, biomarker fingerprints of the oils lack evidence of in-reservoir mixing of biodegraded and non-biodegraded oils. Nevertheless, the possibility of oil mixing cannot be excluded, because biodegradation is progressive and is ongoing. This study, shows the process has dramatically impacted the fluid properties, commercial worth, and economic producibility of the investigated oil accumulations in the basin.","In this paper, the compositional changes resulting from biodegradation, fathom the extent of degradation, and provide clues for interpreting the evolution and the overall effects on the quality of the oils."
"Severe biodegradation of crude oils from the quiriquire field, eastern venezuelan basin","https://scispace.com/paper/severe-biodegradation-of-crude-oils-from-the-quiriquire-sqpa2um7lax6","","","","Liliana Lopez
Jesus A. Romero
Salvador Lo Monaco","10.1111/jpg.12808","","Five crude oil samples from the Quiriquire field (Maturin sub‐basin, Eastern Venezuelan Basin) were analysed to evaluate their levels of biodegradation. The oils were obtained from coarse sandstones and conglomerates of the Pliocene Quiriquire Formation at depths <1000 m. Analyses of the samples’ bulk physicochemical parameters indicate variations in API gravity and in the content of saturated hydrocarbons and NSO+asphaltenes, and also in the saturate/aromatic ratio which increases in more biodegraded oils. n‐Alkane distributions are characterized by a dominant unresolved complex mixture (UCM) or hump under an envelope of peaks which lack the acyclic isoprenoids pristane and phytane. The alteration of steranes and terpanes together with the presence of 25‐norhopanes and 17‐nor‐tricyclic terpanes, and the alteration of low molecular‐weight (C20‐C21) triaromatic steroids, phenanthrene, methyl‐phenanthrene, dibenzothiophene and methyl‐dibenzothiophene, indicate that the oils have undergone severe biodegradation.The oils contain compounds with different susceptibilities to biodegradation which is probably a consequence of the mixing of different oil charges in the Quiriquire Formation reservoir. The oils were derived from underlying source rocks in the Upper Cretaceous Guayuta Group (Querecual and San Antonio Formations), and migration into the shallow reservoir at Quiriquire field likely occurred continuously through time. Although the oils have undergone severe biodegradation, it was possible to make some inferences about their origin. Thus, the analyzed oils are interpreted to have originated from marine shale or marl source rocks containing mixed organic matter deposited under anoxic‐suboxic conditions and were generated at near peak oil window maturities.","Five crude oil samples from the Quiriquire field, Eastern Venezuelan Basin, exhibit severe biodegradation, characterized by altered n-alkane distributions, sterane and terpane alteration, and varying susceptibilities to biodegradation due to mixed oil charges."
"Applying geochemical parameters to verify oil mixtures in the occluded biomarkers from asphaltene structures","https://scispace.com/paper/applying-geochemical-parameters-to-verify-oil-mixtures-in-083yuorjr63x","2025","Journal Article","Energy Exploration & Exploitation","Taís Freitas da Silva
Patrícia Alves Jural
Maria do Carmo Ruaro Peralba
Marleny Blanco Gonzáles
André Lucas Batista de Lima
WOLFGANG KALKREUTH
Daniel Silva Dubois
Andre Luiz Durante Spigolon
Taís Freitas da Silva
Patrícia Alves Jural
Maria do Carmo Ruaro Peralba
Marleny Blanco Gonzáles
André Lucas Batista de Lima
WOLFGANG KALKREUTH
Daniel Silva Dubois
Andre Luiz Durante Spigolon","10.1177/01445987251369266","","Asphaltenes, which can be considered as fragments of kerogen, can occlude, and protect hydrocarbon compounds from secondary alterations that occurs in petroleum reservoirs. The objective of this study was to apply the analysis of occluded biomarkers to address the question of how to understand the mixture of oils in the Potiguar Basin, since the oils produced therein inherited compositional differences from two petroleum systems. Asphaltenes from seven Brazilian crude oils of Potiguar Basin were obtained and submitted to mild oxidative treatment to disrupt their structure, releasing occluded hydrocarbons. The study of the geochemical composition of the occluded hydrocarbons showed that the oils from Areia Branca Trend registered a signature lacustrine, saline lacustrine and marine-evaporitic oils. On the other hand, occluded oils from Carnaubais Trend, suggest contributions from marine-evaporitic and lacustrine oils. As for the maturity parameters, it was observed that the saturated biomarkers occluded from the studied oils are less thermally evolved, the same was observed in the analysis of aromatic compounds. The results of occluded hydrocarbons showed great similarity with free hydrocarbon oils, which confirms the postulated hypotheses of initial filling of lacustrine oil reservoirs generated by the Upanema Member followed by a mixture with marine-evaporitic oil generated by the Galinhos Member and Ponta do Tubarão (PT) Layer. In this case study, it was evident that a geochemical understanding of occluded hydrocarbons can provide a better knowledge of petroleum systems. Mainly, when there is a secondary alteration due to biodegradation, as in the Carnaubais Trend, the biomarkers occluded in the asphaltenes register well the more marine-evaporitic oil. The study of biomarkers occluded in asphaltene structures proved to be a valuable tool in the interpretation of geochemical parameters of origin, maturation, and mixture of different sources, as they are the closest to the original conditions. ","This study applies geochemical analysis of occluded biomarkers in asphaltene structures to verify oil mixtures in the Potiguar Basin, Brazil, revealing lacustrine, marine-evaporitic, and saline lacustrine oil contributions and confirming initial filling and mixing hypotheses."
"Oil Biodegradation in Siliciclastic Reservoir: an Example from Paleogene, Oliva Block, North of Santos Basin, Brazil","https://scispace.com/paper/oil-biodegradation-in-siliciclastic-reservoir-an-example-1u7d70vvhv","2017","Journal Article","","Natália Medeiros Marins Nunes
Marcus Vinicius Berao Ade
René Rodrigues
Fernanda de Assis
Felipe Nascimento
Ricardo Teixeira Nicácio Leite","10.11137/2017_3_222_231","https://scispace.com/pdf/oil-biodegradation-in-siliciclastic-reservoir-an-example-1u7d70vvhv.pdf","For a petroleum company, the oil biodegradation is an important aspect to appraisal both exploration/production and economic perspective. Black to volatile oils require different materials and techniques in comparison to those used for heavy oils. Economically, biodegradable oils has a lower market value than the non-biodegradable oil. Following the presence and absence of a set of biomarkers observed in the chromatograms and fragmentograms, it is possible an interpretation and an indentification of different levels of biodegradation . This methodology comprises the main objective of this work. The oil studied lacks “n” and iso-alkanes, the major proportion of tricyclic on the pentacyclic, the presence of demethylated compounds, plus the major proportion of diasteranes on steranes, suggesting an advanced degree of biodegradation. According to this investigation, the degree 8 of biodegradation (Peter & Moldowan, 1993), records a huge process of bacterial attack happened into the reservoir in a range of temperature from 35°C up to 50°C, from the oil/water contact.","In this article, a set of biomarkers observed in the chromatograms and fragmentograms were used to identify the degree of biodegradation of a single barrel of oil from a reservoir in a range from 35°C up to 50°C."
"Pristine biomarker compositions recovered from biodegraded oil samples using MSSV-Hy","https://scispace.com/paper/pristine-biomarker-compositions-recovered-from-biodegraded-2ohjxyhdqz","2024","Journal Article","Marine and Petroleum Geology","Sheng Yang
Brian Horsfield
Kai Mangelsdorf
Rolando di Primio
Joachim Rinna
Alexander Hartwig
Antonio Martín-Monge
Rafael Antonio Tocco
Rouven Elias","10.1016/j.marpetgeo.2024.106713","","Oil-source and oil-oil correlations are challenging when the primary chemical composition of petroleum was altered or destroyed by biodegradation. Biomarkers that are bound to macromolecular matrices rather than being in a free form are largely protected from alteration and may therefore offer a solution to the challenges. Using Microscale Sealed Vessel Catalytic Hydrogenation (MSSV-Hy), the bound biomarkers of two North Sea and two Barents Sea oil samples, with varying levels of biodegradation, were released from their respective asphaltenes. Despite biodegradation having changed the relative concentrations of steranes (C27–C30 steranes) and hopanes (C29–C30 hopanes) in the free biomarker fraction to varying degrees, the asphaltene-bound biomarkers were protected and show pristine ratios unaffected by biodegradation, e.g., the relative content of C27–C29 steranes, the C30/C29 sterane ratio, and the C29/C30 hopane ratio. Empirical calibration then allows these bound biomarkers to be converted into regular biomarker ratios. The MSSV-Hy technique has been shown to be an efficient and effective tool for releasing asphaltene-bound biomarkers from biodegraded oil and revealing genetic information when free biomarkers are altered by biodegradation. ","Researchers developed MSSV-Hy, a technique to release bound biomarkers from biodegraded oil, preserving pristine ratios unaffected by degradation, enabling oil-source and oil-oil correlations despite biodegradation alterations."
"Biodegradation of Polycyclic Aromatic Hydrocarbons:\nA Case Study of the Chepaizi Uplift, Junggar Basin, NW China","https://scispace.com/paper/biodegradation-of-polycyclic-aromatic-hydrocarbons-na-case-logazch8zzrn","2023","Repository","","","10.1021/acsearthspacechem.2c00378.s001","","Polycyclic\naromatic hydrocarbons (PAHs) are important components\nin crude oil with extensive applications in maturity assessment, depositional\nenvironment reconstruction, and oil–oil/source rock correlation.\nThe biodegradation of oils is common under geological conditions.\nDespite many studies on the biodegradation of saturated hydrocarbons,\nnaphthalenes, and phenanthrenes, the relative susceptibilities to\nbiodegradation of fluorene, dibenzothiophene, chrysene, pyrene and\ntheir alkylated homologues, and triaromatic steroid hydrocarbons were\nnot well studied. In this study, a suite of oils and oil sands from\nthe Chepaizi Uplift, Junggar Basin, were collected to investigate\nthe fate and relative susceptibilities to the biodegradation of these\nPAHs under geological conditions. Gas chromatography–mass spectrometry\nanalysis was conducted to identify the aromatic species. Based on\nthe studied samples with different biodegradation levels, the relative\nsusceptibilities of individual dibenzothiophene, fluorene, chrysene,\nand pyrene and their alkylated homologues and triaromatic steroid\nhydrocarbons were determined. DBT/1-MDBT, 3,7-/2,4-DMDBT, 1,2,7-+1,2,8-/2,4,6-TMDBT,\n1-MF/4-MF, 1,6-DMF/B, Py/4-MPy, and C&lt;sub&gt;26&lt;/sub&gt;20S TAS/C&lt;sub&gt;27&lt;/sub&gt;20R TAS were proposed to assess the biodegradation. The biodegradation\norder is not related to thermodynamic stability, making the maturity\nassessment of biodegraded oils and oil sands more difficult. Moreover,\nmost PAH-based parameters used for oil–oil/source rock correlation\nand depositional environment analysis are not available due to biodegradation.\nMaturity parameters, such as MCI1, MCI2, and MChyI2, increase with\nincreasing biodegradation, while MDR and DMDBTI decrease with increasing\nbiodegradation. However, the refractory C&lt;sub&gt;26&lt;/sub&gt;–C&lt;sub&gt;28&lt;/sub&gt; triaromatic steroids are valid before PM 8. Therefore, using\nPAH-based parameters in the geochemical assessment of in-reservoir\nbiodegraded or oil sands should be done with care, and the relative\nbiodegradation susceptibilities of related components should be taken\ninto consideration. ",""
"Petroleum asphaltenes: generated problematic and possible biodegradation mechanisms.","https://scispace.com/paper/petroleum-asphaltenes-generated-problematic-and-possible-3arl5ducdf","2001","","","Pineda-Flores G
Mesta-Howard Am","","","Petroleum asphaltenes are hydrocarbons that present an extremely complex molecular structure. They are conformed by different proportions of nitrogen, sulfur and oxygen. These compounds cause diverse problems like the blockage of crude oil extraction and transport pipes, the reduction of their economic use and the pollution of ecosystems. Biodegradation of asphaltenes is an important process that can eliminate these compounds and reduce the problems they cause. However, it is a process that occurs naturally in very reduced proportions. The purpose of this revision is to show the chemical structure of these compounds, the problems they cause and to represent their possible biodegradation mechanisms, based on the processes known for other hydrocarbons of complex structure. Elimination of the micelar structure, through the application of non-polar solvents, and fragmentation of the asphaltenes through photooxidation are the initial processes necessary to be able to degrade these compounds. The produced structures, such as the heteropolyaromatic and aromatic, lineal and ramified hydrocarbons, could be degraded in this order through biochemical reactions, such as omega oxidations, beta oxidations and aromatic oxidations respectively. These processes are distributed in an important variety of microorganisms. The elimination period's length can vary from one week, for the simplest structures, to 990 days for those with several condensed aromatic rings.","The purpose of this revision is to show the chemical structure of these compounds, the problems they cause and to represent their possible biodegradation mechanisms, based on the processes known for other hydrocarbons of complex structure."
"Petroleum Biodegradation Effects on Polar Acidic Compounds\nand Correlation with Their Corresponded Hydrocarbon Fractions","https://scispace.com/paper/petroleum-biodegradation-effects-on-polar-acidic-compounds-uxruvgfelygt","2015","Repository","","","10.1021/acs.energyfuels.5b01116.s001","","A set\nof five oil samples from the same source rock, classified\nat different levels of biodegradation, was evaluated by high-resolution\nmass spectrometry (Orbitrap). O-containing acidic compounds from the\nacidic oil fractions were characterized by determining their molecular\nformulas. The effects of biodegradation were detected in all O classes\nand were consistent with the biodegradation of neutral compounds.\nAdditionally, we found a slightly biodegraded sample that contained\nacidic compounds, biomarkers of a highly biodegraded sample. These\nresults led us to propose a scale of biodegradation using acidic compounds,\nparticularly those containing two oxygen atoms (carboxylic acids). ",""
