"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"New Engineering Tools for Rapid Assessment of the Efficiency of Thermal Methods for Increasing Oil Recovery (Russian)","https://scispace.com/paper/new-engineering-tools-for-rapid-assessment-of-the-efficiency-h9tafela1zsp","","","","Evgeny Yudin
Alexander Lubnin
Elena Lubnina
Natralia Zavyalova
Ivan Zavyalov","10.2118/191608-18rptc-ru","","Abstract When ranking the attractiveness of projects for the development of high-viscosity oil fields, a need has been identified for creating a single approach to the selection and rapid assessment of the efficiency of the technology of thermal methods for enhancing oil recovery (EOR). The purpose of this work is to create a convenient and fast tool for solving this problem. In this paper, a comparative analysis of existing analytical methods for planning thermal EOR: steam assisted gravity drainage (SAGD), steam flooding, cyclic steam injection and heating of the reservoir by borehole heaters is carried out. The limits of applicability of the models most often used in the literature are determined. For cases where we do not allow the use of analytical approaches due to necessary take into account the entire range of physical effects occurring in the reservoir under the influence of the thermal fluid, a new engineering tool is proposed. Its implementation is based on solving the equations of two-dimensional multicomponent multiphase non-isothermal filtration in an anisotropic reservoir. At the same time, the proposed tool allows us to directly use empirical relations and correlations obtained from the results of laboratory studies of core and oil or on reservoir-analogues. As a result of the work, software was created for performing rapid engineering calculations on simplified two-dimensional thermohydrodynamic models, which allows modeling and evaluating the effectiveness of various thermal methods for enhancing oil recovery. The developed algorithms significantly reduce the calculation time, without losing accuracy, take into account the type of completion of wells and the geometry of the ""reservoir-well"" system under various conditions at the reservoir boundaries and at the well. The possibility of cumulative accounting of the influence of physical effects in the process of thermal action is realized: change in wettability and relative permeability (including residual oil saturation), thermal expansion of fluid and rocks, oil distillation, change in the initial shear gradient for oil, and others. The proposed tool allows to solve the basic engineering tasks: –forecasting of well performance;–comparative analysis of the effectiveness of various thermal EOR;–selection of optimal parameters for the selected EOR technology;–determination of the distribution of the heated zone and mobile oil in the reservoir;–the dynamics of the distribution of the steam chamber and others. Among the results of the work performed, it is possible to include a comparative literature analysis of analytical models for planning the efficiency of thermal EOR. Approximately seventy papers most cited on this topic are considered. An engineering tool for predicting oil recovery as a result of the application of thermal EOR has been created, which makes it possible to directly use correlations and empirical relationships obtained from laboratory studies. Verification of calculations with commercial simulators on model examples showed high convergence and accuracy sufficient for engineering calculations. Examples are given of the practical use of the engineering tool under consideration in solving problems of developing high-viscosity oil fields.","A new engineering tool is developed for rapid assessment of thermal methods for enhanced oil recovery (EOR), combining analytical and empirical approaches to model two-dimensional thermohydrodynamic processes in anisotropic reservoirs, reducing calculation time while maintaining accuracy."
"Pitfalls of exergy analysis","https://scispace.com/paper/pitfalls-of-exergy-analysis-c914m2laiaei","2022","Repository","","Vágner, Petr
Pavelka, Michal","10.48550/arxiv.1611.01410","","The well-known Gouy-Stodola theorem states that a device produces maximum useful power when working reversibly, that is with no entropy production inside the device. This statement then leads to a method of thermodynamic optimization based on entropy production minimization. Exergy destruction (difference between exergy of fuel and exhausts) is also given by entropy production inside the device. Therefore, assessing efficiency of a device by exergy analysis is also based on the Gouy-Stodola theorem. However, assumptions that had led to the Gouy-Stodola theorem are not satisfied in several optimization scenarios, e.g. non-isothermal steady-state fuel cells, where both entropy production minimization and exergy analysis should be used with caution. We demonstrate, using non-equilibrium thermodynamics, a few cases where entropy production minimization and exergy analysis should not be applied. ","The Gouy-Stodola theorem, basis for thermodynamic optimization and exergy analysis, is flawed in non-isothermal steady-state systems, such as fuel cells, where entropy production minimization and exergy analysis should be used with caution."
"Pitfalls of Exergy Analysis","https://scispace.com/paper/pitfalls-of-exergy-analysis-2p62o7uhdv","2017","Journal Article","Journal of Non-Equilibrium Thermodynamics","Petr Vágner
Michal Pavelka
František Maršík","10.1515/JNET-2016-0043","https://scispace.com/pdf/pitfalls-of-exergy-analysis-2p62o7uhdv.pdf","The well-known Gouy–Stodola theorem states that a device produces maximum useful power when working reversibly, that is with no entropy production inside the device. This statement then leads to a method of thermodynamic optimization based on entropy production minimization. Exergy destruction (difference between exergy of fuel and exhausts) is also given by entropy production inside the device. Therefore, assessing efficiency of a device by exergy analysis is also based on the Gouy–Stodola theorem. However, assumptions that had led to the Gouy–Stodola theorem are not satisfied in several optimization scenarios, e.g. non-isothermal steady-state fuel cells, where both entropy production minimization and exergy analysis should be used with caution. We demonstrate, using non-equilibrium thermodynamics, a few cases where entropy production minimization and exergy analysis should not be applied.","In this article, the authors show that the assumptions that had led to the Gouy-Stodola theorem are not satisfied in several optimization scenarios, e.g., non-isothermal steady-state fuel cells, where both entropy production minimization and exergy analysis should be used with caution."
"Demystification of the Gouy-Stodola theorem of thermodynamics for closed systems:","https://scispace.com/paper/demystification-of-the-gouy-stodola-theorem-of-3r96qeaavk","2017","Journal Article","The International journal of mechanical engineering education","Rajinder Pal","10.1177/0306419016689501","","In the analysis and design of a process from a thermodynamics perspective, the Gouy-Stodola theorem of thermodynamics is very important. It provides a means to improve the efficiency of a process by quantification and minimization of the irreversibilities in the process. According to this theorem, the work lost or the exergy destroyed in a process is directly proportional to the amount of entropy generated in the process. Surprisingly, this theorem has received little attention in the engineering thermodynamics courses taught at the undergraduate level. The textbooks on thermodynamics rarely mention this theorem. The exact mathematical form of this theorem is not clear and the conditions under which this theorem is applicable are also not clearly stated in the existing literature. In this article, a complete analysis of the Gouy-Stodola theorem is presented for closed systems and its limitations are pointed out.","In this article, a complete analysis of the Gouy-Stodola theorem is presented for closed systems and its limitations are pointed out, and the exact mathematical form of the theorem is not clear and the conditions under which this theorem is applicable are also not clearly stated in the existing literature."
"Review on biothermoydnamics applications: timeline, challenges, and opportunities","https://scispace.com/paper/review-on-biothermoydnamics-applications-timeline-challenges-4gjg29ftk8","2017","Journal Article","International Journal of Energy Research","Mustafa Özilgen","10.1002/ER.3712","","SUMMARY
Research on biothermodynamics dates back to the publication of the manuscript What Is Life? by Schrodinger in the 1940s, which encouraged the use of the fundamental principles of thermodynamics for the analysis of biological processes. In the 1960s and 1970s, development of the early genetic engineering techniques, difficulties in the sugar imports to the USA due to the trade embargo imposed on Cuba, and the oil price hike after the Arab–Israeli wars created a positive environment in the USA to foster the merger of biology with engineering. The synergy established between biology and engineering in the 1960s created an irreversible stimulus for scientific and technological development in the USA and elsewhere. Advances in biothermodynamics have roots deep in the positive environment of the 1960s and 1970s.

Exergy analyses were initially used to evaluate efficiency of the fuel-utilizing and energy-utilizing processes. In the early 2010s, exergy analyses found application in development of the industrial production processes of the biological origin and later directly in the cellular processes in the body. Assessing the comfort of the body in terms of entropy generation and exergy destruction, exergy efficiency of the metabolic pathways in the brain, exergy efficiency of the muscle work, and life span entropy generation and understanding and finding ways to postpone the symptoms of aging were among these studies. Application of the biothermodynamics in the medical fields will provide opportunities in the health sciences and medical technology and improve the quality of life of humans and animals. Comparing the exergetic efficiency of the competing theories on the brain energy metabolism, offering some help to prevent heart attacks in the amputees, and finding the causes of the difference in the crop yields of the plants are among the outcomes of the current biothermodynamics research. Copyright © 2017 John Wiley & Sons, Ltd.","In the early 2010s, exergy analyses found application in development of the industrial production processes of the biological origin and later directly in the cellular processes in the body as discussed by the authors, which was initially used to evaluate efficiency of the fuelutilizing and energy-utilizing processes."
"Application of Nonequilibrium Thermodynamics in Second Law Analysis","https://scispace.com/paper/application-of-nonequilibrium-thermodynamics-in-second-law-xdmpydd94u","1991","Journal Article","Journal of Energy Resources Technology-transactions of The Asme","Z. F. Sun
C. G. Carrington","10.1115/1.2905777","","This paper examines the exergy balance of a multi-component fluid subject to viscous dissipation processes, heat transfer by conduction, heat transfer by radiation, matter diffusion and chemical reactions. The differential equations for exergy balance in the fluid formalize the relationship between the exergy input/output approach to second law analysis and the entropy generation procedure using the Gouy-Stodola theorem. The balance relations for mass, momentum, energy and entropy are used to establish the validity conditions for the exergy balance equations. In particular, the authors define the role and significance of the assumption of local thermodynamic equilibrium. The general functions and restrictions of nonequilibrium thermodynamics within second law analysis are also discussed.","In this article, the exergy balance of a multi-component fluid subject to viscous dissipation processes, heat transfer by conduction and conduction by radiation, matter diffusion and chemical reactions is examined."
"Exergetic analysis in oil refiningannotation","https://scispace.com/paper/exergetic-analysis-in-oil-refiningannotation-rou4gygsg2eg","2023","Repository","","","10.5281/zenodo.10441956","","The questions of thermodynamic exergy analysis of complex chemical-technological systems based on the study of the conversion of exergy in technological apparatuses and installations for the rational use of exergy circulating in the CTS are set forth. An exergy analysis of the existing ELOU-AVT unit at an existing oil refinery was carried out with an increase in its productivity providing the necessary degree of oil heating. ","This study applies thermodynamic exergy analysis to optimize oil refining processes, focusing on exergy conversion in equipment and installations to enhance productivity and rationalize energy use in complex chemical-technological systems."
"Energy or Exergy Analysis in Oil Production","https://scispace.com/paper/energy-or-exergy-analysis-in-oil-production-rioipoxazy","2024","Book Chapter","SpringerBriefs in applied sciences and technology","Marcus Vinicius da Silva Neves
Antonio Felipe Flutt","10.1007/978-3-031-54274-9_4","","A petroleum and gas production unit consists of a wide variety of components and deals with different forms of energy, such as chemical energy from fuels, electrical energy, and thermal energy for heating or cooling. ","Energy and exergy analysis is applied to oil production processes to quantify and optimize energy consumption and environmental impact."
"Exergy Analysis","https://scispace.com/paper/exergy-analysis-xc4ri11l5h0i","","","","Krzysztof J Ptasinski","10.1002/9781119118169.ch2","","In the last decades, a number of sustainability methods and metrics have been developed, such as life cycle assessment (LCA), industrial ecology, clean technology, and green chemistry, in order to manage selected aspects of sustainability. The exergy concept is particularly useful in analyzing various sustainability issues as it takes into account not only the quantity but also the quality of materials and energy flows. This chapter introduces the concept of exergy that is based on the first and second laws of thermodynamics and takes into account not only the quantity but also the quality of materials and energy. In real processes, exergy is consumed as the quality of materials and energy degrades due to entropy production. The chapter provides renewability assessment of biofuels based on the exergy concept. The sustainable development should be guided by appropriate methods and metrics that are able to qualitatively and quantitatively measure the progress and performance of technology.","This chapter introduces exergy analysis, a sustainability metric based on thermodynamics, to assess quality and quantity of materials and energy flows, guiding sustainable development through qualitative and quantitative measurement of technology progress and performance."
"Using Biomarkers to Improve Heavy Oil Reservoir Management: An Example From the Cymric Field, Kern County, California","https://scispace.com/paper/using-biomarkers-to-improve-heavy-oil-reservoir-management-u7k9orpzey","1996","Journal Article","AAPG Bulletin","Mark A. McCaffrey
Henry A. Legarre
Scott J. Johnson","10.1306/64ED8908-1724-11D7-8645000102C1865D","","For biodegraded oil accumulations, field development can be optimized by using geochemical indicators of variations in the extent of bacterial alteration. Biodegradation typically reduces oil producibility by increasing oil viscosity. In the Cymric field (Kern County, California), sidewall core extracts reveal that the extent of oil biodegradation changes substantially over extremely short vertical distances in a shallow, low-permeability reservoir. Zones of more degraded oil can extend laterally for more than a mile. The relationships between oil viscosity and biomarker biodegradation parameters in this field were calibrated from analyses of produced oils, and these relationships were used to convert sidewall core biomarker analyses into quantitative predictions of lateral and vertical changes in oil viscosity and gravity. Compositional variations were also used to allocate production to discrete zones. Viscosity prediction and production allocation can be used to optimize (1) the placement of new wells, (2) the placement of completion intervals, (3) the thickness of steam injection intervals, and (4) the spacing between injection intervals in the same well.","In this paper, the relationship between oil viscosity and biomarker biodegradation parameters in the Cymric field was calibrated from analyses of produced oils, and these relationships were used to convert sidewall core biomarker analyses into quantitative predictions of lateral and vertical changes in oil viscoity and gravity."
"Exergetic analysis in oil refiningannotation","https://scispace.com/paper/exergetic-analysis-in-oil-refiningannotation-9ast8op2qn7r","2023","Repository","","","10.5281/zenodo.10441957","","&lt;p&gt;&lt;span&gt;&lt;span&gt;&nbsp; &lt;/span&gt;&lt;em&gt;The questions of thermodynamic exergy analysis of complex chemical-technological systems based on the study of the conversion of exergy in technological apparatuses and installations for the rational use of exergy circulating in the CTS are set forth. An exergy analysis of the existing ELOU-AVT unit at an existing oil refinery was carried out with an increase in its productivity providing the necessary degree of oil heating.&lt;/em&gt;&lt;/span&gt;&lt;/p&gt; ",""
"Exergy analysis in modern investigaions (review)","https://scispace.com/paper/exergy-analysis-in-modern-investigaions-review-3ycddh0g1v","2019","Journal Article","","Vladimir Nikulshin
Alla Denysova
Sergey Melnik
Svetlana Bukhkalo","10.20998/2220-4784.2019.15.02","https://scispace.com/pdf/exergy-analysis-in-modern-investigaions-review-3ycddh0g1v.pdf","The advance of the exergy method is the universality associated with the usage of exergy allows for the estimation of stocks and flows of all types of energy included in the balance of any energy technology system using a common criterion of efficiency. For this reason exergy approach was used for systems investigation’s in different areas such as: traditional energy industry, renewable energy, refrigeration industry, chemical technology, food production and even in medicine. Review of last publication in all these areas showed that the application of the exergy analysis is very efficient due to the fact that the exergy approach allows thermodynamically objectively estimate all types of energy sources, regardless of the specific type of processes occurring in individual elements of the system as well as in the system as a whole. Exergy method due to it universality  can be also  a base for a high quality innovations and implementations in practice fields of new design and technological solutions as well as provide  of complex competency development connected with the application to the educational process in different Universities world wide.","Exergy method due to it universality can be also a base for a high quality innovations and implementations in practice fields of new design and technological solutions as well as provide complex competency development connected with the application to the educational process in different Universities world wide."
"Natural Processes Of Petroleum Biodegradation In Reservoirs [processos Naturais De Biodegradação Do Petróleo Em Reservatórios]","https://scispace.com/paper/natural-processes-of-petroleum-biodegradation-in-reservoirs-14sg4tgqyp","2012","Journal Article","Scopus","G F Da Cruz
Anita J. Marsaioli","","","Petroleum biodegradation in reservoirs is a process caused by different microorganisms affecting many oil deposits which modifies the oil composition in a quasi-stepwise process starting from n-alkanes and isoprenoids through to diasteranes. This causes oil souring and increased viscosity, sulfur and metal content, having a direct impact on oil production and refining costs.","Petroleum biodegradation in reservoirs is a process caused by different microorganisms affecting many oil deposits which modifies the oil composition in a quasi-stepwise process starting from n-alkanes and isoprenoids through to diasteranes."
"Hydrocarbon Degradation in Petroleum Reservoirs.","https://scispace.com/paper/hydrocarbon-degradation-in-petroleum-reservoirs-9s1efsy5zn","2010","Book Chapter","","Ian M. Head
Larter
Neil D. Gray
Angela Sherry
J. J. Adams
Carolyn M. Aitken
David Jones
Arlene K. Rowan
Haiping Huang
Wfm Röling","10.1007/978-3-540-77587-4_232","","In-reservoir petroleum biodegradation has resulted in vast deposits of heavy oil around the globe. Extraction of heavy oil is more costly and less efficient than conventional oil production and consequently oil biodegradation on geological timescales has significant economic and environmental impacts. The processes that have led to the biodegradation of oil in situ have only recently begun to be elucidated and we have at best a qualitative understanding of the factors that promote oil biodegradation in petroleum reservoirs. A synthesis of current thinking on the mechanisms of, and controls on, in-reservoir oil biodegradation is presented. This is placed in the context of oil-field microbiology and used to identify potentially fruitful avenues of research required to fill some of the gaps in our knowledge.","In this paper, a synthesis of current thinking on the mechanisms of, and controls on, in-reservoir oil biodegradation is presented in the context of oil-field microbiology and used to identify potentially fruitful avenues of research required to fill some of the gaps in our knowledge."
"The Exergy Application Aspects For Analyzing The Energy Sector Of Hydrocarbon Processing Plants","https://scispace.com/paper/the-exergy-application-aspects-for-analyzing-the-energy-6kz8mqwv","2022","","","A. V. Kulbyakina
N. A. Ozerov
N. A. Morozov
P. A. Batrakov","10.1109/Dynamics56256.2022.10014822","","The paper describes methodological approaches of applying the thermodynamic analysis to assess the efficiency of complex chemical and engineering systems, as well as to identify the scientifically-based areas for improving the energy sector. Modern chemical and engineering systems including the hydrocarbon processing plants are characterized by the high specific energy intensity and complex engineering topology. The sophistication of such facilities can be objectively assessed based on the exergy analysis. The exergy analysis makes it possible to carry out a quantitative and qualitative assessment of any type of energy at the enterprise. Moreover, it provides an opportunity to adequately evaluate the potential of the energy utilization including secondary energy resources, combustible hydrocarbon gases, industrial wastes, and effluents. The paper presents methodological approaches to determine the exergy types and calculate the exergy balance, considering the specifics of hydrocarbon processing plants. The exergy balance of the study subject represented in the form of a Grassmann diagram has been calculated using the above provisions. Besides, the exergy of all types of fuel consumed has also been calculated, as well as the industrial processes consuming the largest amount of the fuel exergy for functioning have been determined. Finally, according to the data presented, the main directions for improving the efficiency of the hydrocarbon processing plants have been proposed.","In this paper , the authors present methodological approaches to determine the exergy types and calculate exergy balance, considering the specifics of hydrocarbon processing plants, and according to the data presented, the main directions for improving the efficiency of the HPC plants have been proposed."
"The Exergy Application Aspects For Analyzing The Energy Sector Of Hydrocarbon Processing Plants","https://scispace.com/paper/the-exergy-application-aspects-for-analyzing-the-energy-11h6zb24","2022","Proceedings Article","","","10.1109/dynamics56256.2022.10014822","","The paper describes methodological approaches of applying the thermodynamic analysis to assess the efficiency of complex chemical and engineering systems, as well as to identify the scientifically-based areas for improving the energy sector. Modern chemical and engineering systems including the hydrocarbon processing plants are characterized by the high specific energy intensity and complex engineering topology. The sophistication of such facilities can be objectively assessed based on the exergy analysis. The exergy analysis makes it possible to carry out a quantitative and qualitative assessment of any type of energy at the enterprise. Moreover, it provides an opportunity to adequately evaluate the potential of the energy utilization including secondary energy resources, combustible hydrocarbon gases, industrial wastes, and effluents. The paper presents methodological approaches to determine the exergy types and calculate the exergy balance, considering the specifics of hydrocarbon processing plants. The exergy balance of the study subject represented in the form of a Grassmann diagram has been calculated using the above provisions. Besides, the exergy of all types of fuel consumed has also been calculated, as well as the industrial processes consuming the largest amount of the fuel exergy for functioning have been determined. Finally, according to the data presented, the main directions for improving the efficiency of the hydrocarbon processing plants have been proposed. ","In this article , the authors present methodological approaches to determine the exergy types and calculate exergy balance, considering the specifics of hydrocarbon processing plants, and according to the data presented, the main directions for improving the efficiency of the HPC plants have been proposed."
"Potential applications of microbial enhanced oil recovery to heavy oil","https://scispace.com/paper/potential-applications-of-microbial-enhanced-oil-recovery-to-tqyla5a76p","2020","Journal Article","Critical Reviews in Biotechnology","Junhui Zhang
Hui Gao
Quanhong Xue","10.1080/07388551.2020.1739618","","Heavy oil accounts for around one-third of total global oil and gas resources. The progressive depletion of conventional energy reserves has led to an increased emphasis on the efficient exploitati...","This review provides an overview of the basic concepts, mechanisms, advantages, problems, and trends in MEOR, and demonstrates the credibility of MEOR methods for applications in enhanced heavy oil recovery and the petroleum refining processes."
"Applications of Enhanced Oil Recovery Techniques of Heavy Crudes","https://scispace.com/paper/applications-of-enhanced-oil-recovery-techniques-of-heavy-30c2g29n","2023","Other","","","10.1002/9781119871507.ch3","","For the entire production life of a reservoir, oil recovery operations can be divided into three phases: primary, secondary, and tertiary. Enhanced oil recovery (EOR) techniques generally include both the secondary and tertiary methods, and it is not restricted to a particular phase defined previously in the producing life of the reservoir. The purpose of EOR is to increase the production from reservoirs that can be, or have been, produced by primary drive. Thermal EOR methods are most widely used for heavy crudes recovery. Generally, thermal EOR methods include steam injection, in situ combustion, and hot water flooding. All these methods elevate the temperature inside the reservoir to reduce oil viscosity. To achieve a high oil recovery, chemical EOR methods are implemented for some heavy oil reservoirs. Gas EOR methods include immiscible and miscible gas injection. There are several possible EOR mechanisms of microbe injection. ","Enhanced oil recovery (EOR) techniques generally include both the secondary and tertiary methods, and it is not restricted to a particular phase defined previously in the producing life of the reservoir as mentioned in this paper ."
"Energy, Exergy, Entropy Generation Minimization, and Exergoenvironmental Analyses of Energy Systems-A Mini-Review","https://scispace.com/paper/energy-exergy-entropy-generation-minimization-and-2w6g1rdm","2022","Journal Article","Frontiers in sustainability","Juan C. Ordonez
Eduardo José Cidade Cavalcanti
Monica Carvalho","10.3389/frsus.2022.902071","","Meeting the growing energy demands has become a crucial challenge, which should employ energy integration and benefit from the extraction of the maximum thermodynamic potential of the resources consumed. This brief review presents an overview of the essential elements of the methods of energy, exergy, entropy generation minimization, and exergoenvironmental analyses. In combination, these methodologies constitute a powerful toolbox for the design, analysis, and optimization of energy systems. The quantification of energy and environmental impacts provided by them is essential in guiding toward system designs that are consistent with current energy and environmental needs.","An overview of the essential elements of the methods of energy, exergy, entropy generation minimization, and exergoenvironmental analyses can be found in this article , where the quantification of energy and environmental impacts provided by these methods is evaluated."
"Thermodynamic Analysis","https://scispace.com/paper/thermodynamic-analysis-1yvjdtscd38l","","","","Yaşar Demirel","10.1007/s13369-012-0450-8","","This review mainly summarizes some of the developments on the various aspects of thermodynamic analysis within the past 15 years. Therefore, it is limited and will omit some valuable work unintentionally, mainly because of the vast number of publications in the field. The thermodynamic analyses mainly aim at assessing the thermodynamic imperfections and suggest possible ways of improving these imperfections. In this review, thermodynamic analyses have been summarized under these methodologies: (i) second law analysis, (ii) exergy analysis, (iii) pinch analysis, (iv) equipartition principle, (v) Gibbs free energy minimization, (vi) thermoeconomics, (vii) exergoeconomics, and (viii) extended exergy analysis. The exergy analysis, which is the most popular methodology, is discussed for the following systems: (1) power cycle applications, (2) biomass and coal gasification, (3) solar energy applications, (4) refrigeration, (5) waste heat utilization, (6) distillation column systems, and (7) heat and fluid flow in micro channels. Besides that, statistical and non equilibrium thermodynamics are discussed briefly. One of the main conclusions of this review is that thermodynamic analysis has been confined mainly to heat and fluid flow systems. Thermodynamic analysis with its unifying power may be more useful and effective if it is successfully expanded toward diverse and multi-scale processes in physical, chemical, and biological systems.","This review summarizes thermodynamic analysis developments over 15 years, focusing on methodologies like second law analysis, exergy analysis, and pinch analysis, with applications in power cycles, biomass gasification, and solar energy systems."
"Biodegradation characteristics of bitumen from the Upper Devonian Grosmont reservoir, Alberta, Canada","https://scispace.com/paper/biodegradation-characteristics-of-bitumen-from-the-upper-1qgnjq5kbc","2011","Journal Article","Bulletin of Canadian Petroleum Geology","Yi Zhao
Hans G. Machel","10.2113/GSCPGBULL.59.2.112","","The Upper Devonian Nisku Formation, Upper Ireton, and Grosmont Formation (collectively referred as the “Grosmont reservoir”) form a giant bitumen/heavy oil reservoir in Alberta, Canada with about 406 billion barrels of original oil in place. Because of the low quality of the hydrocarbons and the complex geology, the Grosmont reservoir was not deemed commercially viable until relatively recently. The Grosmont is now under consideration for commercial development by several companies and consortia due to technological advances and higher oil prices. One part of the work leading up to new pilot sites is the characterization of the degree of biodegradation in the Grosmont reservoir, which could be used as a proxy of the petrophysical properties of bitumen, specifically viscosity. In order to characterize the biodegradation in the Grosmont reservoir, a total of 18 samples selected from the Nisku, Upper Ireton, and Grosmont along a strike cross-section were examined by gas chromatography-mass spectrometry. Biomarker analysis indicates the Grosmont reservoir was subjected to extreme stages of biodegradation, demonstrated by the loss of regular steranes, strongly biodegraded hopanes, and reduced abundances of tricyclics and diasteranes. The rare geological marker compound 28, 30-bisnorhopane is also highly biodegraded but does exist in some Grosmont bitumen samples examined, supporting the notion that bitumens in the Devonian carbonates and the Cretaceous oil sands have a common origin. Based on the distribution characteristics of hopanes and tricyclics, several biodegradation parameters are identified and the samples are categorized into three distinct biodegradation stages. The data shows that the stage of biodegradation is likely most severe around stratigraphic boundaries and generally increases from southeast to northwest. Several recognized biodegradation parameters, such as 17α(H)-hopane/17α(H)-norhopane, are correlatable with the bitumen viscosity. Such parameters can be used as proxies for in situ viscosity, which is highly useful in aged samples (older than a few years) that have lost volatiles while in storage and thus no longer have the same viscosity as when retrieved from the reservoir.","In this paper, a total of 18 samples from the Nisku, Upper Ireton, and Grosmont along a strike cross-section were examined by gas chromatography-mass spectrometry."
"On the possibility of deriving the generalized entropy from generalized exergy formulation","https://scispace.com/paper/on-the-possibility-of-deriving-the-generalized-entropy-from-277piv6di0","2014","","","Pierfrancesco Palazzo","","","The present study aims at investigating about the possibility of generalizing the canonical entropy-exergy relationship and at deriving the generalized entropy by defining a generalized exergy of a system interacting with a thermo-chemical-mechanical reservoir where temperature, chemical potentials and pressure remain constant. The method adopted assumes equal chemical potential and pressure as necessary conditions for the mutual stable equilibrium of the composite system-reservoir in addition to equal temperature, which constitutes the basis for deriving entropy from energy and exergy concepts. An attempt is made here to define a generalized exergy, based on the formulation of physical and chemical exergy, and to prove the derivability of chemical and mechanical entropy, as additive components contributing to the generalized entropy. The conclusions envisage the implications in exergy analysis and possible engineering applications. Future developments are outlined in the entropy generation minimization method in which the chemical entropy could be adopted to describe the self-organizing and self-assembling processes of microscopic and molecular systems.","In this article, a generalized exergy of a system interacting with a thermo-chemical-mechanical reservoir where temperature, chemical potentials and pressure remain constant is defined."
"The advances in the geochemistry of the biodegraded oil","https://scispace.com/paper/the-advances-in-the-geochemistry-of-the-biodegraded-oil-29ljy9ur5w","2005","Journal Article","Advance in Earth Sciences","MA An-lai
Zhang Shuichang
Jin Zhijun
Zhang Dajiang","10.11867/J.ISSN.1001-8166.2005.04.0449","","The biodegradation of crude oil in the reservoir is an important alteration process and has undesirable impact on the oil physical property and economic value. Most of the world oil has been biodegraded. The effects of biodegradation on the ordinary biomarkers have been well known. Some advances in the biodegradation of the uneasily biodegraded biomarkers in recent years, such as high-molecular-weight alkanes, tricyclic terpanes and 25-norhorpane, were reviewed. At present, the details and mechanism taking place during the biodegradation are still obscure. Both aerobic and anaerobic biodegradation mechanisms were discussed. It is proposed anaerobic biodegradation may be dominating and the biodegradation rate is very slow. The temperature was thought to be the main factor controlling the biodegradation. The biodegradation would cease at the reservoir temperature over 80℃. In most case, the biodegraded oils are mixing oils. The methods describing multiple hydrocarbon filling history of the biodegraded oil were introduced. Asphaltene of the biodegraded oil is unsusceptibility to biodegradation and its pyrolysate and Ruthenium-ion-catalyzed-oxidation production has important role in the oil-oil correlation and oil-source correlation for the biodegraded oil. Finally the trend of research on the biodegradation was proposed.","Some advances in the biodegradation of the uneasily biodegraded biomarkers in recent years, such as high-molecular-weight alkanes, tricyclic terpanes and 25-norhorpane, were reviewed."
"Viscosity Prediction of Heavy Oil from the Liaohe Basin Using Biomarker Parameters","https://scispace.com/paper/viscosity-prediction-of-heavy-oil-from-the-liaohe-basin-1130qzhg79","2014","Journal Article","Petroleum Science and Technology","J. J. Hu
X. T. Zhang
Q. Yu
Z. Huang
Q. Xiao
H. J. Zhao","10.1080/10916466.2011.637535","","A set of correlations was proposed to predict the viscosities of heavy oils from Leng 43/37 blocks (Liaohe Basin) using some biomarker parameters. Geochemical analysis showed that the heavy oils in this study main suffered from different degrees of biodegradation. With increasing biodegradation, the viscosities of crude oils have strong correlations with the following four biomarker biodegradation parameters: (Pr + Ph)/(nC17 + nC18), (nC17 + nC18)/C30H, nC17 + nC18 + Pr + Ph (mg/g), ∑(nC11 − nC36) (mg/g); the correlation coefficients were 0.96, 0.94, 0.93, and 0.94, respectively. Moreover, for convenience, we ranked the extent of biodegradation as nonbiodegraded and lightly, moderately, heavily, and severely biodegraded. The accuracy and applicable biodegradation scale range of these correlations are discussed. The viscosities obtained from the correlations could be used in designing biodegraded heavy oil production projects.","A set of correlations was proposed to predict the viscosities of heavy oils from Leng 43/37 blocks (Liaohe Basin) using some biomarker parameters and the extent of biodegradation was ranked as nonbiodegraded and lightly, moderately, heavily, and severely biodegraded."
"A Study on Biodegradation of Heavy Oil in Wu-Xia Area, Junggar Basin","https://scispace.com/paper/a-study-on-biodegradation-of-heavy-oil-in-wu-xia-area-49kiddh1j2","2007","Journal Article","Xinjiang Petroleum Geology","Fan Xiang-dong","","","The heavy oil mainly distributes in Fengcheng oilfield of Wuerhe-Xiazijie area in Junggar basin. Affected by the biodegradation, the density and viscosity of heavy oil are very high, normal paraffin hydrocarbons and pentacyclic isoprenoid paraffin hydrocarbons are subjected to serious degradation, so are partial hopanes, steranes and homosteranes, and free carotene, while tricyclic terpanes, pregnanes and homopregnanes are in high content, with high Ts/Tm value of 3.55. This paper presents the six ranks of biodegradations of heavy oils in Wu-Xia area, and accordingly gives six types of heavy oils in this area, based on the degradations of normal- and iso-alkanes, biomarkers and 25-norhopanes as well as the contents of tricyclic terpanes and pregnanes.","In this paper, the six ranks of biodegradations of heavy oils in Wu-Xia area, and accordingly gives six types of heavy oil in this area, based on the degradation of normal and iso-alkanes, biomarkers and 25-norhopanes as well as the contents of tricyclic terpanes and pregnanes."
