"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"A Study on Biodegradation of Heavy Oil in Wu-Xia Area, Junggar Basin","https://scispace.com/paper/a-study-on-biodegradation-of-heavy-oil-in-wu-xia-area-49kiddh1j2","2007","Journal Article","Xinjiang Petroleum Geology","Fan Xiang-dong","","","The heavy oil mainly distributes in Fengcheng oilfield of Wuerhe-Xiazijie area in Junggar basin. Affected by the biodegradation, the density and viscosity of heavy oil are very high, normal paraffin hydrocarbons and pentacyclic isoprenoid paraffin hydrocarbons are subjected to serious degradation, so are partial hopanes, steranes and homosteranes, and free carotene, while tricyclic terpanes, pregnanes and homopregnanes are in high content, with high Ts/Tm value of 3.55. This paper presents the six ranks of biodegradations of heavy oils in Wu-Xia area, and accordingly gives six types of heavy oils in this area, based on the degradations of normal- and iso-alkanes, biomarkers and 25-norhopanes as well as the contents of tricyclic terpanes and pregnanes.","In this paper, the six ranks of biodegradations of heavy oils in Wu-Xia area, and accordingly gives six types of heavy oil in this area, based on the degradation of normal and iso-alkanes, biomarkers and 25-norhopanes as well as the contents of tricyclic terpanes and pregnanes."
"Regularities of changes in fluid composition and properties in Vankor field pools: from light to heavy oil","https://scispace.com/paper/regularities-of-changes-in-fluid-composition-and-properties-2err84bzs4","2015","Journal Article","","I V Goncharov
N V Oblasov","10.1088/1755-1315/24/1/012039","https://iopscience.iop.org/article/10.1088/1755-1315/24/1/012039/pdf","Oil in layers Nkh 3-4, Nkh 1, Sd 9, Yak 3-7 and vYak 2-4 of the Vankor field occurs at the depth of -2,767 to -1,357 meters at strongly different temperatures: from 62 to 26 °C. Such temperature conditions contribute to oil biodegradation processes in the pool. Therefore, oils in different pools significantly differ from each other in terms of composition and properties depending on the intensity of biodegradation. At the same time, pools might embrace both oils that have practically been not exposed to biodegradation processes and significantly biodegraded oils. The most seriously altered oils are found in vYak 2-4 layer pools. They are the heaviest and the most viscous oils among the samples under study. Many typical oil components (alkanes, alkylbenzenes, naphthalenes, phenanthrenes, dibenzothiophenes) are absent in their composition. Besides, the initial distribution of hopanes in the composition of biomarkers is altered. Apart from the molecular composition of degassed oil samples, the work also studies the effect of biodegradation on the properties and the component and isotopic composition of oils, gases and formation fluid samples.","In this article, the effect of biodegradation on the properties and the component and isotopic composition of oils, gases and formation fluid samples was studied in the Vankor field."
"Biodegradation characteristics of heavy oil and correlation with group composition and carbon isotopes","https://scispace.com/paper/biodegradation-characteristics-of-heavy-oil-and-correlation-23ys9wedj0","2017","Journal Article","Petroleum Science and Technology","Wu Yinghao
Zhai Linxiu
Shouyu Xu
Han Zhuo
Xin Yuan
Wu Jinxi
Zhaohui Wu","10.1080/10916466.2016.1243128","","Shallow heavy oil is abundant but seriously biodegraded in Chepaizi Uplift and many biomarkers cannot be used effectively. Therefore, some new parameters and methods are used to analyze the biodegradation extent, classification, and oil–source of heavy oil samples. The acid value and group compositions are used to evaluate the biodegradation extent. Carbon isotopes are not only used to calculate the percentage of complex combined oil, but also to correlate oil–source in Chepaizi Uplift. δ13C of oil is used together with biomarkers that can bear serious degradation, such as pregnanes, tricyclic terpanes, and gammacerane. The crossplots of δ13C and biomarkers are effective correlation tools, such as the crossplot of δ13C and C21/C23 tricyclic terpanes. δ13C in different group compositions also show excellent oil–source correlation results. These methods to study biodegraded heavy oil are not only helpful to clarify the biodegradation extent of shallow heavy oil in an extensive area, but also effecti...","In this article, the acid value and group compositions are used to evaluate the biodegradation extent of shallow heavy oil samples, and carbon isotopes are not only used to calculate the percentage of complex combined oil, but also to correlate oil source in Chepaizi Uplift."
"Caracterización de biomarcadores en crudos y resinas tipo i, ocluidas en la fracción de asfaltenos","https://scispace.com/paper/caracterizacion-de-biomarcadores-en-crudos-y-resinas-tipo-i-btqapzph4c","2014","","","Ana Faraco
Patricia Lugo
Liliana López
Karla Quintero
Salvador Lo Mónaco
María Antonieta Ranaudo
Gastón Escobar","","","Some structural features of asphaltenes, such as its high porosity, enable them to adsorb and occlude other
organic species1, 2. This phenomenon can preserve some of these compounds, which tend to be used as
biomarkers, to secondary alteration processes of crude oil in the reservoir. In this study, biomarkers from six
samples of Venezuelan crude oils, were analyzed by gas chromatography using a FID detector, in the fraction of
maltenes and in resins type I, in order to compare the biomarkers obtained for each fraction. In crude oils with
biodegradation, we obtained in the chromatograms of the resins type I, a normal distribution of n-alkanes in the
range of n-C16 until n-C34, while in maltenes, was not observed the same distribution and was presented the
unresolved mixture of compounds. For non-biodegraded crude oils, were observed similar distributions of nalkanes
and values of the ratio pristane / phytane, with some specific differences.","In this paper, biomarkers from six specimens of Venezuelan crude oils, were analyzed by gas chromatography using a FID detector, in the fraction of======maltenes and in resins type I, in order to compare the biomarkers obtained for each fraction."
"Biodegradation of crude oils.","https://scispace.com/paper/biodegradation-of-crude-oils-25bcxw7yjm","1991","Book Chapter","Schriftenreihe des Vereins für Wasser-, Boden- und Lufthygiene","Klaus Bosecker
Manfred Teschner
H. Wehner","10.1016/B978-0-444-88900-3.50023-0","","Petroleum from well sites in the Gifhorn Trough (Lower Saxony, northwest Germany) and the Maracaibo Basin (Venezuela) contained various types of microorganisms capable of degrading crude oils. Under substrate-limiting condition, selectivity of degradation was found, destroying medium-chain n-alkanes (C 20 , C 21 ) at a faster rate than long-chain n-alkanes (C 30 , C 31 ). During degradation the physical parameters of the crude oils (e.g. density, viscosity, average molecular weight) were altered and shifted into the direction of heavy oil. In vitro degraded oil is very similar to oil degraded in nature. Aromatic hydrocarbons and biomarker molecules (steranes and triterpanes) were not degraded. Pyrolysis-GC analysis of asphaltenes revealed no significant changes in the composition of pyrolyzates during biodegradation. There is sufficient evidence that heavy oils — besides some other effects — are generated by the in situ biodegradation of conventional oils.","There is sufficient evidence that heavy oils - besides some other effects - are generated by the in situ-biodegradation of conventional oils."
"Biodegradation and mixing of crude oils in Eocene Es3 reservoirs of the Liaohe basin, northeastern China","https://scispace.com/paper/biodegradation-and-mixing-of-crude-oils-in-eocene-es3-2x4riwc73f","2002","Journal Article","AAPG Bulletin","Martin P. Koopmans
Steve Larter
Chunming Zhang
Bowen Mei
Tiesun Wu
Yixian Chen","10.1306/61EEDD96-173E-11D7-8645000102C1865D","","A suite of heavy oils from a single Eocene sandstone reservoir section in the Liaohe basin (northeastern China) was analyzed to study the geological controls on oil viscosity, which spans a range of almost three orders of magnitude. The heaviest oils are biodegraded, as determined from the absence of n-alkanes and the low relative amount of isoprenoid alkanes. The large variation in viscosity can be explained by mixing, to various extents, of heavy biodegraded oils with less degraded oils. This is supported by a simple mixing model, which reproduces the observed data excellently. The model may assist in predicting the viscosity of reservoired oils before production by analyzing reservoir core extracts prior to deciding which intervals to steamflood.","In this article, a suite of heavy oils from a single Eocene sandstone reservoir section in the Liaohe basin was analyzed to study the geological controls on oil viscosity, which spans a range of almost three orders of magnitude."
"Biodegradação de Óleo em Reservatório Siliciclástico: um Exemplo do Paleógeno, Bloco Oliva, Norte da Bacia de Santos, Brasil","https://scispace.com/paper/biodegradacao-de-oleo-em-reservatorio-siliciclastico-um-x9s061j84soi","2024","Repository","","Natália Medeiros Marins Nunes
Marcus Vinicius Berao Ade
R. F. RODRIGUES
Felipe Nascimento
Ricardo Teixeira Nicácio Leite","10.60692/n3mzv-8y248","","For a petroleum company, the oil biodegradation is an important aspect to appraisal both exploration/production and economic perspective. Black to volatile oils require diferent materials and techniques in comparison to those used for heavy oils. Economically, biodegradable oils has a lower market value than the non-biodegradable oil. Following the presence and absence of a set of biomarkers observed in the chromatograms and fragmentograms, it is possible an interpretation and an indentiication of diferent levels of biodegradation . This methodology comprises the main objective of this work. The oil studied lacks ""n"" and iso-alkanes, the major proportion of tricyclic on the pentacyclic, the presence of demethylated compounds, plus the major proportion of diasteranes on steranes, suggesting an advanced degree of biodegradation. According to this investigation, the degree 8 of biodegradation (Peter & Moldowan, 1993), records a huge process of bacterial attack happened into the reservoir in a range of temperatu e from 350C up to 500C, from the oil/water contact. ",""
"Biodegradação de Óleo em Reservatório Siliciclástico: um Exemplo do Paleógeno, Bloco Oliva, Norte da Bacia de Santos, Brasil","https://scispace.com/paper/biodegradacao-de-oleo-em-reservatorio-siliciclastico-um-pzxe9tostqjq","2024","Repository","","Natália Medeiros Marins Nunes
Marcus Vinicius Berao Ade
R. F. RODRIGUES
Felipe Nascimento
Ricardo Teixeira Nicácio Leite","10.60692/v3mbf-q4g79","","For a petroleum company, the oil biodegradation is an important aspect to appraisal both exploration/production and economic perspective. Black to volatile oils require diferent materials and techniques in comparison to those used for heavy oils. Economically, biodegradable oils has a lower market value than the non-biodegradable oil. Following the presence and absence of a set of biomarkers observed in the chromatograms and fragmentograms, it is possible an interpretation and an indentiication of diferent levels of biodegradation . This methodology comprises the main objective of this work. The oil studied lacks ""n"" and iso-alkanes, the major proportion of tricyclic on the pentacyclic, the presence of demethylated compounds, plus the major proportion of diasteranes on steranes, suggesting an advanced degree of biodegradation. According to this investigation, the degree 8 of biodegradation (Peter & Moldowan, 1993), records a huge process of bacterial attack happened into the reservoir in a range of temperatu e from 350C up to 500C, from the oil/water contact. ",""
"From Syntropic Bacteria to Beyond SAGD! The Origin & Impact of Oil Viscosity Variations in Heavy Oil Reservoirs & Routes to Low Carbon Emissions Energy Recovery","https://scispace.com/paper/from-syntropic-bacteria-to-beyond-sagd-the-origin-impact-of-5de0jltgev","2010","Proceedings Article","","Steve Larter
B. Bennett
Ian Donald Gates","10.3997/2214-4609.20144626","https://scispace.com/pdf/from-syntropic-bacteria-to-beyond-sagd-the-origin-impact-of-5de0jltgev.pdf","The recently discovered anaerobic biological conversion of liquid petroleum hydrocarbons to methane in oil reservoirs (methanogenesis), on geological timescales, occurs through biological action by syntrophic bacteria and methanogenic archaea at temperatures as low as 15°C(Head et al., 2003; Jones et al., 2008). As the oil is destroyed from the bottom of the oil column, large vertical and lateral gradients in oil viscosity are formed which impact optimal placements of wells for oil recovery (Larter et al, 2008). Understanding the biodegradation process that produces heavy oil and methane offers great potential both to improve recovery of existing heavy oil resources, through more efficient use of energy during oil recovery and also, potentially, to move away from oil recovery as the major energy process entirely! The discovery of the MADCOR process (Methanogenic Alkane Degradation by Carbon Dioxide Reduction), as it has been termed, raises many possibilities for reduced emission to atmosphere energy recovery (REAR) processes as methane is quantitatively produced from biodegraded alkanes, utilising water as co-reactant, with large amounts of molecular hydrogen being a principal intermediate (Jones et al., 2008).","The MADCOR process (Methanogenic Alkane Degradation by Carbon Dioxide Reduction) as discussed by the authors has been proposed to improve the recovery of existing heavy oil resources through more efficient use of energy during oil recovery and also to move away from oil recovery as the major energy process entirely."
"Impact of Reservoir Heterogeneity and Geohistory on the Variability of Bitumen Properties and on the Distribution of Gas- and Water-saturated Zones in the Athabasca Oil Sands, Canada","https://scispace.com/paper/impact-of-reservoir-heterogeneity-and-geohistory-on-the-2410dzs4cg","2013","Book Chapter","","Milovan Fustic
Barry Bennett
Stephen M. Hubbard
Haiping Huang
Thomas B. P. Oldenburg
Steve Larter","10.1306/13371580ST643553","","The Athabasca oil sand deposit, the world's largest petroleum accumulation, contains an estimated 1.7 trillion bbl of heavily to severely biodegraded oil, with API gravities ranging from 6 to 10. Although reservoir characterization has been the subject of many studies in the region, very little attention has been given to petroleum (bitumen) characterization and particularly to its reservoir-scale relationship with the host sediments.In this study, variation in the bitumen physical and chemical properties were measured on a suite of samples. These were obtained from numerous cores from various reservoir types and geographic areas of the Athabasca oil sand deposits. The variation in bitumen viscosities and changes in the hydrocarbon composition caused by varying levels of biodegradation were interpreted using molecular markers. These data were integrated into the reservoir facies framework and interpreted in the context of various reservoir configurations.The bitumen composition and physical properties are highly variable on vertical and lateral scales. In general, the viscosity of the bitumen residing at the base of an oil column may be an order of magnitude greater than the bitumen located shallower in the reservoir. Although this is a general rule, results also locally show anomalous inverse gradients and steps in compositional trends. These coincide with paleo- and/or present-day geologic features that include the presence and/or absence of oil-water contacts, vertical and lateral barriers that create reservoir compartments, and variation in lithologies, porosity, and permeability. Qualitative and quantitative analyses of bitumen molecular composition within the sedimentologic framework demonstrate that each reservoir compartment behaves as an independent bioreactor; bitumen is more degraded within porous and permeable strata than within the comparable interbedded sand shale sequences, and bitumen biodegradation is intensified in highly water-saturated zones within the petroleum column. In addition to biodegradation along the basal (paleo-) oil-water contact, these complex variations are explained by the complex geohistory of the petroleum charge and in-reservoir fluid (petroleum, water, and gas) mixing, including associated variations in oil biodegradation behavior.In addition, our interpretation of the interplay through time and space of depositional setting and biodegradation suggests that top water and other highly water-saturated zones are related to the formation and the subsequent depletion of gas caps likely derived from microbial gas generation that followed petroleum entrapment.Implications to reservoir developments are immense. We suggest that integrated baseline studies of sedimentologic and geochemical variation interpretation allow for mapping and prediction away from well control of the extent of top gas, top water and low-bitumen, high-water saturation zones, as well as bitumen properties variation throughout the reservoir. Geochemical data from integrated baseline studies are a powerful tool for identifying barriers or baffles to vertical fluid communication, whereas they may also be applied toward production optimization and allocating production along horizontal wells, including the assessment of steam chamber growth in oil sand operations.","In this article, the bitumen physical and chemical properties were measured on a suite of samples obtained from numerous cores from various reservoir types and geographic areas of the Athabasca oil sand deposits."
"Viscosity from Geochemical Techniques: A Case Study for a Heavy Oil Field on the UKCS","https://scispace.com/paper/viscosity-from-geochemical-techniques-a-case-study-for-a-347ucgph","2022","Proceedings Article","","Ian Cutler
Alexandra Cely
Julian Kenneth Spencer Moore
Tao Yang
Nicholas Birch
P. M. Ablard","10.2118/209690-ms","","
 Heavy oil fields are characterised by complex chemistries and exhibit a wide range of physical properties (especially oil viscosity). This paper describes the development of two innovative and cost-effective data acquisition methods: the optimised use of mud gas data and the geochemical characterisation of cuttings extracts, both as an alternative data source for oil viscosity determination. Applications of these methods can lead to the cost reduction of data acquisition programs and potentially improvements in oil recovery.
 The mud gas provides real-time surface logging data. Due to the nature of heavy oil in the case study wells, the mud gas compositions contain mainly C1-C3. By comparing with the reservoir oil samples from the exploration and appraisal wells, we investigated the possibility of using mud gas while drilling to identify if the reservoir oil belongs to the high viscosity or medium viscosity group. For cutting analysis, we thoroughly investigated solvent extracts from cuttings from the exploration and appraisal wells and correlated them with the oil viscosity from the corresponding PVT samples. When such a correlation is established, we can then apply the correlation to predict oil viscosity from the cuttings of new production wells.
 We achieved excellent results for both real-time oil viscosity identification from mud gas data and post well oil viscosity prediction from the extraction of cuttings. The C1/(C2+C3) is the key parameter for oil viscosity identification from the standard mud gas data in the field. For the past wells, the mud gas interpretation has high accuracy for determining if the reservoir oil belongs to the high viscosity or medium viscosity regions. We established a strong correlation between the biomarkers and the oil viscosity from the exploration and appraisal wells. When we applied the correlation to new production wells, the oil viscosity prediction was very close to the viscosity measurement from the wellhead PVT samples.
 The geochemical techniques provide oil viscosity for critical decisions regarding well placement and reservoir management modelling. The new source of reservoir fluid data from mud gas and cuttings provides real-time fluid interpretation while drilling and close to PVT sample quality oil viscosity prediction after drilling. This new approach is cost-efficient and has a large potential to replace the downhole fluid sampling or expensive downhole logging tools for production wells.","In this paper , the authors investigated the possibility of using mud gas data while drilling to identify if the reservoir oil belongs to the high viscosity or medium viscous group. And then, they applied the correlation to new production wells, the oil visco-ity prediction was very close to the viscoity measurement from the wellhead PVT samples."
"Microbial Degradation of Heidimiao Heavy Oil","https://scispace.com/paper/microbial-degradation-of-heidimiao-heavy-oil-gi8fx08800rg","","","","WANG Guang-yun
LIU Yong-jian","10.3969/j.issn.1000-3754.2005.02.027","","A group of microbial conenoses are separated from Heidimiao heavy oil reservoirs in Daqing oilfield.After being cultured and acclimatized,the chosen microbes can effectively degrade the heavy components of crude oil. Microbial degradation experiment is conducted for this kind of crude oil,the influences of degradation upon heavy oil viscosity,setting point,the composition of the group,hydrocarbon distribution,saturated hydrocarbon and non-hydrocarbon composition are analyzed. The results show that after degradation,viscosity and setting point of crude oil are reduced by 36% and 7.5℃respectively;Both group composition and hydrocarbon distribution changed a great deal:lighter composition increases and heavier one decreases;structure of saturated hydrocarbon and non-hydrocarbon composition also have a certain change.","Microbial conenoses isolated from Heidimiao heavy oil reservoirs effectively degrade heavy oil components, reducing viscosity by 36% and setting point by 7.5°C, altering hydrocarbon distribution and composition, and modifying saturated hydrocarbon and non-hydrocarbon structures."
"The advances in the geochemistry of the biodegraded oil","https://scispace.com/paper/the-advances-in-the-geochemistry-of-the-biodegraded-oil-29ljy9ur5w","2005","Journal Article","Advance in Earth Sciences","MA An-lai
Zhang Shuichang
Jin Zhijun
Zhang Dajiang","10.11867/J.ISSN.1001-8166.2005.04.0449","","The biodegradation of crude oil in the reservoir is an important alteration process and has undesirable impact on the oil physical property and economic value. Most of the world oil has been biodegraded. The effects of biodegradation on the ordinary biomarkers have been well known. Some advances in the biodegradation of the uneasily biodegraded biomarkers in recent years, such as high-molecular-weight alkanes, tricyclic terpanes and 25-norhorpane, were reviewed. At present, the details and mechanism taking place during the biodegradation are still obscure. Both aerobic and anaerobic biodegradation mechanisms were discussed. It is proposed anaerobic biodegradation may be dominating and the biodegradation rate is very slow. The temperature was thought to be the main factor controlling the biodegradation. The biodegradation would cease at the reservoir temperature over 80℃. In most case, the biodegraded oils are mixing oils. The methods describing multiple hydrocarbon filling history of the biodegraded oil were introduced. Asphaltene of the biodegraded oil is unsusceptibility to biodegradation and its pyrolysate and Ruthenium-ion-catalyzed-oxidation production has important role in the oil-oil correlation and oil-source correlation for the biodegraded oil. Finally the trend of research on the biodegradation was proposed.","Some advances in the biodegradation of the uneasily biodegraded biomarkers in recent years, such as high-molecular-weight alkanes, tricyclic terpanes and 25-norhorpane, were reviewed."
"Geological Controls on Petroleum Fluid Property Heterogeneities in Carbonate Bitumen and Heavy Oil Reservoirs from Northern Alberta","https://scispace.com/paper/geological-controls-on-petroleum-fluid-property-51xnhu1x3j","2013","","","B. Bennett","","https://cseg.ca/assets/files/resources/abstracts/2013/433_GC2013_Geological_Controls_on_Petroleum_Fluid.pdf","Summary A combined geochemical, geological and microbiological analysis of an actively biodegrading oil column has been carried out on core from the Peace River oil sands. Consistent with numerous investigations of oil columns, gradients are seen in the viscosity and hydrocarbon composition data which respond to diffusion fed gradients within the oil column due to the zone below the oil column referred to as the oil-water transition zone (OWTZ) where enhanced microbial abundance is recorded. Gradients may be perturbed by the presence of shales which are seen offsetting the viscosity and geochemical profiles. While bioreactive compounds are seen responding to biodegradation, the bioresistant compounds such as the mono-aromatic steroids possess unique distributions that may be used to recognize source information even in these severely biodegraded oils. The compositions appear remarkably uniform across significant shale barriers suggesting the reservoirs where charged above and below the shales with a uniform oil composition. The shales often compartmentalize the reservoirs such that biodegradation systematics may differ above and below the shales. Meanwhile, low conversion rates detected amongst molecular maturity parameters and lack of diamondoids suggests the original source(s) were likely exposed to the early oil window stage of petroleum generation.","In this article, a combined geochemical, geological and microbiological analysis of an actively biodegrading oil column has been carried out on core from the Peace River oil sands, where gradients are seen in the viscosity and hydrocarbon composition data which respond to diffusion fed gradients within the oil column due to the zone below the column referred to as the oil water transition zone (OWTZ) where enhanced microbial abundance is recorded."
"Biomarker characters and biodegradation of petroleum in Gangxi oil field, China","https://scispace.com/paper/biomarker-characters-and-biodegradation-of-petroleum-in-4owl0vpe67","2014","","","Minmin Cai
Jun Yao
Ruixia Wang","","https://scispace.com/pdf/biomarker-characters-and-biodegradation-of-petroleum-in-4owl0vpe67.pdf","Biomarker characters and biodegradation of petroleum were investigated in Gangxi oil field, China, using GC-MS analysis. TIC profiles suggested that the petroleum in oil reservoir was biodegraded seriously by indigenous microbiota, due to the secondary alteration processes (water flooding since 1972). The n-alkanes were missing in most of oil samples. The iso-alkanes were present in all of the samples but in low concentration. The polycyclic aromatic hydrocarbons were degraded at different degrees. The PAHs of 2 rings were almost missing, while that of 3 or 4 rings were present at low degraded rate. These suggested that the indigenous microorganism of oil well might have ability to degrade petroleum and it could be used for remedying oil spill. Through analysis of 28 kinds of biomarker, these oils showed similar characteristics: mid content of gammacerane, abundant hopane, and low content of oleanane. These meant that the source of oil might be prokaryotic organisms and algal, and the reservoirs was a not highly reducing and anoxic environment. The maturity parameters of 20S / (20S + 20R) and ββ / (ββ + αα) showed these oil was mature oil, and the maturity degree of oil samples increased as order: 2#, 5#, 3# or 1#, 4#, 6#.","Biomarker characters and biodegradation of petroleum were investigated in Gangxi oil field, China, using GC-MS analysis and suggested that the indigenous microorganism of oil well might have ability to degrade petroleum and it could be used for remedying oil spill."
"The advances in the geochemistry of the biodegraded oil","https://scispace.com/paper/the-advances-in-the-geochemistry-of-the-biodegraded-oil-biep8p0mj7hl","","","","MA An-lai
ZHANG Shui-chang
ZHANG Da-jiang
JIN Zhi-jun","10.3321/j.issn:1001-8166.2005.04.010","","The biodegradation of crude oil in the reservoir is an important alteration process and has undesirable impact on the oil physical property and economic value. Most of the world oil has been biodegraded. The effects of biodegradation on the ordinary biomarkers have been well known. Some advances in the biodegradation of the uneasily biodegraded biomarkers in recent years, such as high-molecular-weight alkanes, tricyclic terpanes and 25-norhorpane, were reviewed. At present, the details and mechanism taking place during the biodegradation are still obscure. Both aerobic and anaerobic biodegradation mechanisms were discussed. It is proposed anaerobic biodegradation may be dominating and the biodegradation rate is very slow. The temperature was thought to be the main factor controlling the biodegradation. The biodegradation would cease at the reservoir temperature over 80℃. In most case, the biodegraded oils are mixing oils. The methods describing multiple hydrocarbon filling history of the biodegraded oil were introduced. Asphaltene of the biodegraded oil is unsusceptibility to biodegradation and its pyrolysate and Ruthenium-ion-catalyzed-oxidation production has important role in the oil-oil correlation and oil-source correlation for the biodegraded oil. Finally the trend of research on the biodegradation was proposed.","Recent advances in geochemistry reveal biodegradation's impact on oil properties and value, with anaerobic biodegradation dominating and temperature controlling the process, affecting oil-oil and oil-source correlations in biodegraded oils worldwide."
"Characteristics and densification mechanisms of shallow oil in Chengbei Terrace Area","https://scispace.com/paper/characteristics-and-densification-mechanisms-of-shallow-oil-2r3px4aign","2016","Journal Article","Petroleum Science and Technology","Zepeng Wu
Ming Zha
C. Gao
Shouyu Xu
Jiangxiu Qu
Wu Yinghao","10.1080/10916466.2016.1159221","","Shallow oil is gaining more and more attentions worldwide due to its low cost. However, it is easy to form heavy oil in shallow layers. The wide varieties of oil make research on this subject difficult and oil densification mechanisms are usually controversial. Therefore, the geochemical characteristics of both heavy and light oil in shallow layers are compared and studied comprehensively. Research is conducted on the physical properties, group compositions, and diverse biomarkers. Most shallow oil samples exhibit high densities and low freezing points, which show low-sulfur biodegradation environment. With respect to group compositions, asphalts are more prevalent in the sag center. At different oil densification stages, tricyclic and tetracyclic terpanes are found to increase when viscosity is more than 1000 cp, and decrease when viscosity is less than 1000 cp. Pr/nC17 has similar characteristics. The changes in the contents of n-alkanes and tricyclic terpanes are found to be diametrically oppos...","In this article, the geochemical characteristics of both heavy and light oil in shallow layers are compared and studied comprehensively, and the changes in the contents of n-alkanes and tricyclic terpanes are found to be diametrically oppos..."
"Characteristics and Genetic Mechanisms of Heavy Oils on the North Steep Slope of the Dongying Depression in the Bohai Bay Basin, East China","https://scispace.com/paper/characteristics-and-genetic-mechanisms-of-heavy-oils-on-the-4bjgsxfc90","2004","Journal Article","Acta Geological Sinica","Qiu Guiqiang","","","Considerable heavy oils were discovered on the North Steep Slope (NSS) of the Dongying Depression in the Bohai Bay Basin. Oils from the NSS and adjacent Lijing Sag were collected for detail qualitative and quantitative investigation. It was observed that most of the oils from the NSS were subjected to biodegradation or water-washing, which result in saturated hydrocarbons and aromatics of the oils that are depleted in certain degree and absence of 25-norhopanes in most of the oils. It was observed that the oils with different degrees of deformation were mixed commonly in NSS based on composition and relative distribution of biomarkers, suggesting probably at least two main periods of oil charging in the area. The results also show that biomarkers quantification absolutely is useful for identifying the level of biodegradation and providing information of resistant ability of the biomarkers in the oils against microbial removal. According to detail geological and hydrological investigations combined with geochemistry, we suggest that chemically, biologically and physically such actions as biodegradation, water-washing and oxidation are the main genetic mechanisms resulting in the formation of heavy oils, which make most light components of crude oil escaped while heavy components concentrated. It is concluded that special geological backgrounds such as weathering crust of burial hills on the NSS, high-porosity and high-permeability coarse sands and conglomerates of orderly distributed fan reservoirs, shallow buried oil pools, poor cap rock property and lateral plugging conditions, and development of complex faults and several unconformities are the most essential factors responsible for the formation of heavy oils on the NSS. Coexistence of heavy oils and relative normal oils on the NSS indicates that there is still a good prospect for the exploration of normal oils.","In this article, a detailed qualitative and quantitative investigation of heavy oils from the North Steep Slope (NSS) of the Dongying Depression in the Bohai Bay Basin was carried out, and it was observed that the oils with different degrees of deformation were mixed commonly in NSS based on composition and relative distribution of biomarkers."
"Distribution, Controlling Factors and Oil-source correlation of Biodegraded Oils in the Bohai Offshore Area, Bohai Bay Basin, China","https://scispace.com/paper/distribution-controlling-factors-and-oil-source-correlation-1vf0l4f8a9","2017","Journal Article","AAPG Bulletin","Jinqiang Tian
Fang Hao
Xinhuai Zhou
Huayao Zou","10.1306/07251614105","","The vast majority of discovered oils in the Bohai offshore area have undergone biodegradation varying from 1 to 9 on the PM scale (a scale to rank the level of biodegradation proposed by Peters and Moldowan, 1993). The distribution and biodegradation extent of all discovered oils in the Bohai offshore area were investigated systematically using geologic and geochemical data to reveal controlling factors of varying levels of biodegraded oils. Based on the analysis on environment and maternal significances and the resistance to degradation of biomarkers, the biomarker parameter assemblage that is suitable for the oil-source correlation of severely biodegraded oils (higher than PM 6) in the Bohai offshore area was determined. Spatial distribution and biodegradation extent are mainly controlled by current burial depth, the duration of biodegradation, the area of the oil-water-contact (OWC) and a late strike-slip movement of the Tanlu fault. Almost all biodegraded oils are found in shallow reservoirs above 2000 m. The longer the oils are present in these reservoirs or the larger the area of OWC the reservoirs show, the greater the extent of biodegradation will be. The late strong strike-slip movement of the Tanlu fault may have significantly enhanced the biodegradation extent of several oils in fields located in the Tanlu fault zone by introducing oxygenated freshwater from the surface or near-surface and creating a more suitable environment for biodegradation. C19 tricyclic terpane/C23 tricyclic terpane (C19/C23 TT), C24 tetracyclic/C26 tricyclic terpane (C24 Tet/C26 TT) and Gammacerane/C24 Tetracyclic (Gam/C24 Tet) do not seem to be influenced by biodegradation and show obvious differences between the three different source rock intervals. Such a biomarker parameter assemblage can be used successfully to determined the origin of severely biodegraded oils (higher than PM 6) by correlating with extracts of possible source rocks in the Bohai offshore area.","In this paper, the authors investigated the distribution and biodegradation extent of all discovered oils in the Bohai offshore area using geologic and geochemical data to reveal controlling factors of varying levels of biodegraded oils."
