"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Geochemical implication of some chemical fossils as indicators of petroleum source rocks","https://scispace.com/paper/geochemical-implication-of-some-chemical-fossils-as-4mm3v1snmr","2005","Journal Article","Journal of Applied Sciences and Environmental Management","Leo C. Osuji
BS Antia","10.4314/JASEM.V9I1.17254","https://scispace.com/pdf/geochemical-implication-of-some-chemical-fossils-as-4mm3v1snmr.pdf","Chemical fossils (biomarkers) are molecules in crude oils, source rocks and sediments whose carbon structures or skeletons can be traced back to living organisms. Three of such diagnostic fossils have been typically reviewed with respect to maturation changes, precursor-product relationship, utility for source rock/crude oil, crude oil/crude oil correlations and role in basin development. Fingerprints (composition and distribution) of hopanes, oleananes and steranes have been highlighted. Defunctionalization and breakage of double bonds which occur during diagenesis as well as stereochemical changes which occur during catagenesis have also been highlighted. Napthenic hydrocarbons, such as steranes (C 27 - C 29 ) and triterpanes (C 29 - C 32 ), are useful in geochemical correlations because of their unique compound distributions and the fact that they are not seriously affected by migration, thermal alteration and biodegradation. Although individual biomarkers are in concentrations of only 10 to 200 ppm in crude oils, they can be accurately measured in spite of their unusual complexity and variety which find use in source rock correlation and maturation studies. Correlations using chemical fossil technology can be applied in real cases by recognizing the source chromatogram (GC) or fragmentogram of the hydrocarbon molecules in the oils to know whether they have the same biomarkers or similar geohistory of origin and migration. Therefore, genetically related oils are differentiated from unrelated oils on the assumption that the same source material and environment of deposition produce the same oil. Thus, a chemical fossil compound in a particular source rock would be expected to appear in the oils it generated. Journal of Applied Sciences and Environmental Management Vol. 9(1) 2005: 45-49","source rock would be expected to appear in the oils it generated. Obtaining a whole oil GC fingerprint requires analyzing an entire oil for the C 2 -C 45 hydrocarbon range on a gas chromatograph with a fused silica capillary column. Conclusion:
 The field of chemical fossil (biomarker) geochemistry is fast growing with new discoveries invalidating or drastically modifying old concepts. Chemical fossils have been found useful for both basin evaluation and development. They constitute the most widely used correlation parameters for comparing crude oils of different source, migration, and biodegradation, for both crude oil -crude oil and crude oil -source rock correlations. They also constitute the most useful method for comparing conventional oils with very heavy oils, asphalts, and pyrobitumens. A more successful correlation, however, is a multi-parameter approach using biomarkers (fingerprint and ratio), isotopes, gas chromatograms, and the content of heavy metals, nitrogen, sulphur, and the like. The study has opened new vistas in Earth Science namely ""Molecular Paleontology"" and ""Molecular Stratigraphy"", which are increasingly being put to good use in geochemical exploration. Acknowledgements: This article was sourced from the authors' unpublished seminar manuscripts in geochemistry vetted by Professor C. M. Ekweozor of Getamme Geochem, Port Harcourt (formally of the Geochemistry Research Group, University of Ibadan). The authors are grateful to him for exposing them to the theory and practice of petroleum geochemistry. Many thanks also to Chidi Enogwe of Mobil, Ehinola Ajayi of University of Ibadan and all others who encouraged our spirit of workmanship."
"A source rock evaluation of the Mesozoic Sediments of the Well Hyllebjerg-1 Danish Subbasin","https://scispace.com/paper/a-source-rock-evaluation-of-the-mesozoic-sediments-of-the-5da2wogvd1","1988","Journal Article","","Birthe J Schmidt","10.34194/SERIEC.V9.7103","https://scispace.com/pdf/a-source-rock-evaluation-of-the-mesozoic-sediments-of-the-5da2wogvd1.pdf","","represents a carbon-hydrogen bond pointing out/into the plane of paper. A solid/dotted triangle represents a carbon-carbon bQnd above/below the plane of paper and a sinuous line means that both the latter possibilities exist. 3.:
 stereoisomers have lightly different chemical and physical properties and can be distinguished in GC-MS by their different mass spectra and/or retention times. During sediment burial many of the biological stereoisomers become thermally unstable and adjust to more stable structures. These thermally induced changes in the stereochemistry of some biomarkers (e.g. hopanes, steranes, meso-pristane) can be quantified and usecf as maturity indices. 3.:
 Selective ion monitoring was used for investigation of the biomarkers. 3.:
 In this study most information was obtained from the GC-MS investigation of the hopane group (pentacyclic triterpenoids). The hopanes are one of the most abundant molecular groups of the biomarkers, reflecting their bacterial origin ( 0urisson et . Thus hopanes are found in almost all sediments (and petroleum) which are sufficient immature to have allowed p_reservation. All hopanes possess the same pentacyclic triterpenoid structure which only vary in the length of their alkyl side _ _ chains and stereochem.istry: the molecu1•ar structure include possibilities for a or 8 H atoms at C-17 and C-21 and R or S configuration at C-22. 3.:
 The key fragment m/z 191 of all hopanes is indicated in fig. 3.:
 A-3.   , has been used as maturity.index. Instruments:
 The samples were analysed on a Varian 3700 gas chromatograph fitted with a quartz capillary column (20 :m x 0.25 mm i.d.). with. SE 54 as stationary phase. Helium ~as used as a carrier gas (head pressure 0.5 bar). The temperature was programmed from 100-300°c at 4°C/min and held at 300°c for 15 minutes. Instruments:
 The gas chromatograph was interfaced directly (open interface) with a Finnigan Mat 8200 mass spectrometer ( electron energy 70 eV, filament.curren t 1 mA). The aquired data were registered in an Incos-system. The mass spectra were recorded cyclically with 1.1 sec. pr. scan."
"Aerobic biodegradation of hopanes and norhopanes in Venezuelan crude oils","https://scispace.com/paper/aerobic-biodegradation-of-hopanes-and-norhopanes-in-3eopre3444","2001","Journal Article","Organic Geochemistry","F.D Bost
Roberto Frontera-Suau
Thomas J. McDonald
Kenneth E. Peters
Pamela J. Morris","10.1016/S0146-6380(00)00147-9","http://directory.umm.ac.id/Data%20Elmu/jurnal/O/Organic%20Geochemistry/Vol32.Issue1.2001/1092.pdf","","Authors: F D Bost,R Frontera-Suau,T J Mcdonald,K E Peters,P J Morris (Corresponding Author) Keywords: Biodegradation, 25-Norhopane, Hopane, Crude oil, Venezuela Introduction:
 Biomarkers are structurally complex components of petroleum derived from biological molecular precursors, such as chlorophyll, sterols, and hopanoids . Many biomarkers in crude oil are resistant to biodegradation and are used by petroleum geochemists to assess genetic relationships, thermal maturity and biodegradation. The biomarker pro®le of a crude oil is distinctive and diagnostic, often allowing correlation of an oil to its source rock. Introduction:
 Hopanes are a class of pentacyclic triterpane biomarkers that originate from hopanoids in bacterial membranes . Numerous studies show that C 30 17a,21b(H)-hopane and its extended homologs (homohopanes) are biodegraded in the environment and laboratory . Some reservoired crude oils contain 25-norhopanes, presumably formed by demethylation of the A/B ring at the C-10 position . The 25-norhopanes were ®rst observed as ``degraded hopanes'' in an oil-impregnated sandstone from the Uinta Basin in Utah . Since that report, other investigators have observed 25norhopanes in heavily degraded reservoir oils (e.g. Seifert and . In most cases, a relative decrease in the 0146-6380/01/$ -see front matter # 2001 Elsevier Science Ltd. All rights reserved. P I I : S  Organic Geochemistry 32 (2001) 105±114 www.elsevier.nl/locate/orggeochem abundance of the hopanes corresponds to increased 25norhopanes . In a later study of reservoir oils from the West Siberia and San Joaquin basins,  concluded that the conversion of hopanes to their corresponding 25-norhopanes was selective, with lower molecular-weight extended hopanes degraded before the high molecular-weight homologs. Furthermore, they showed that C-25 demethylation favors the 22S epimers of the C 31 and C 32 hopanes compared to 22R, while the opposite applies to the C 34 and C 35 hopanes. Molecular modeling showed that steric dierences between the two C-22 epimeric forms explain this stereoselective degradation. Introduction:
 The distribution of 25-norhopanes in petroleum reservoirs is not ubiquitous.  contended that 25-norhopanes are already present in petroleum and are ``unmasked'', or concentrated, during biodegradation. In earlier experiments, though, the 25-norhopanes were not a product of kerogen cracking in laboratory pyrolysis studies of Western Australian shales, suggesting that 25-norhopanes occur in sediments as isolated compounds, not as complete series as in biodegraded oils . Additionally,  normalized the concentrations of various crude oil components in biodegraded and non-biodegraded oils to a conserved C 27 diasterane to demonstrate that the concentration eect of biodegradation could not account for the 25-norhopane concentrations present in the biodegraded oil."
"Depositional History of Polycyclic Aromatic Hydrocarbons: Reconstruction of Petroleum Pollution Record in Peninsular Malaysia","https://scispace.com/paper/depositional-history-of-polycyclic-aromatic-hydrocarbons-3vsadv3gmz","2012","Book Chapter","","Mahyar Sakari","10.5772/31624","https://scispace.com/pdf/depositional-history-of-polycyclic-aromatic-hydrocarbons-3vsadv3gmz.pdf","In the last century, the world has experienced huge and various types of environmental threats. An important group of them is generated from the wide use of fossil fuel such as petroleum as the source of energy in industries, urban development and transportation. Hydrocarbons are the main constituents of fossil fuels thus petroleum hydrocarbons are possible and important source of pollution worldwide. Petroleum hydrocarbons enter the environment from accidental oil spill, natural leaks, industrial releases, vehicles or as byproducts from commercial or domestic uses (Ou et al., 2004). Hydrocarbons in petroleum include several types and categories of normal alkanes (saturated, n-alkane), unsaturated hydrocarbons, non-symmetric cyclic hydrocarbons (terpanes) and polycyclic aromatic hydrocarbons (PAHs). Predominance of these compounds in the environmental compartments or samples may indicate petroleum pollution. Petroleum hydrocarbon may disperse in the environment via atmospheric transportation and/or lateral transport. Petroleum contaminants are subject to several processes and changes after production or release such as degradation, photooxidation and decay. The trend over hydrocarbon changes in the environment depends on their chemical characteristics and depositional locations. Locations such as depository sediments under the sea bed surface usually keep hydrocarbon contents unchanged.","through the core samples are usually consistent with gradual and little changes either in concentration or in ratios in a normal condition but environmental disasters such as oil spills show significant changes. Therefore, core sections always do not show sudden changes in PAHs ratio values. Application of biomarkers in petroleum pollution studies:
 The forensic chemistry techniques fingerprint pollutants in environmental samples. This technique is based on existence and abundance of the biomarkers. Terpanes are a group of biomarkers that are ubiquitous in the environment together with hydrocarbons. Pentacyclic triterpanes (hopanes) are the group of biomarkers that existed in crude oil and some petroleum products. As discussed earlier, hopane as a fingerprinting biomarker delivers from precursor of bacterial membrane (microbial origins) of bacteriohopentetrol (Fig. ). The production of hopane in the nature is due to cyclization of bacteriohopanetetrol during the diagenesis. Basically, the stereochemistry of hopane makes them thermodynamically unstable . Hopanes in their biological origins present 17 (H), 21 (H) compounds that is known as biological stereochemistry. Application of biomarkers in petroleum pollution studies:
 Instability against temperature increase is due to their polar and non-polar ends. Upon change, they might convert from to more stable configuration of and structures. The that is called hopane is predominantly available in crude oil and some petroleum products. Hopanes are relatively involatile, resist biodegradation, geologically mature and relatively stable in the environment  however there are chemical characteristics and properties among hopanes that compounds with higher number of carbon (e.g. C 35 ) shows bigger resistibility against biodegradation than lower numbered such as C 31  (Fig. ). Homohopanes are the name of hopane series in which the number of carbon arises by thirty (n=30). The relatively more abundant homohopanes (C 31 -C 35 ) are showed in less oil contaminated sites with significant loss of C 30 . In environmental samples from the biomass burning, hopane appears together with moretanes with abundance of C 27 and C 31  that overlaps in common peaks . Hopane is found in mineral oil and coal based fuel and lubricants ). An unusually high proportion of the C 29 hopane is often associated with oil derived from carbonate source rock oil which includes most of those from the Middle East however existence of oleanane is indicative of Southeast Asian oil."
"Characterization of weathered petroleum hydrocarbons during a landfarming bioremediation study","https://scispace.com/paper/characterization-of-weathered-petroleum-hydrocarbons-during-11h4y7yk0h","2012","Journal Article","Journal of The Serbian Chemical Society","Snezana Maletic
Srdjan Roncevic
Bozo Dalmacija
Jasmina Agbaba
Malcolm Watson
Aleksandra Tubić
Svetlana Ugarcina-Perovic","10.2298/JSC120430072M","https://scispace.com/pdf/characterization-of-weathered-petroleum-hydrocarbons-during-11h4y7yk0h.pdf","Landfarming bioremediation was performed over 2 years on soil heavily polluted with weathered oil and oil derivatives: 23200 mg kg -1 of mi- neral oil, 35300 mg kg -1 total hydrocarbons and 8.65 mg kg -1 of total polycyc- lic aromatic hydrocarbons, PAHs. During the experiment, mineral oil, total hydrocarbon and PAH concentrations decreased by approximately 53, 27 and 72 %, respectively. A GC/MS scan was used to identify the crude oil compo- nents that persisted after the bioremediation treatment of the contaminated soil and the metabolites generated during this process. The data shows that in soil contaminated with weathered-hydrocarbons, the number of initially detected compounds after the bioremediation process further decreased over a 2-year period and, concurrently, several new compounds were observed at the end of experiment. Higher persistence was shown by heavier n-alkanes and branched alkanes, which could be detected over a longer period. The analysis highlighted the importance of n-alkanes, their substituted derivatives and PAHs as the most significant pollutants.","Title: Characterisation of weathered petroleum hydrocarbons during a landfarming bioremediation study Authors: Snežana Maletić (Corresponding Author),Jasmina Agbaba #,Malcolm Watson,Aleksandra Tubić,Svetlana Ugarčina Perović Keywords: weathering, bioremediation, crude oil, GC-MS fingerprint, PAH"
"Control of facies, maturation and primary migration on biomarkers in the Barnett Shale sequence in the Marathon 1 Mesquite well, Texas","https://scispace.com/paper/control-of-facies-maturation-and-primary-migration-on-31evr7ogmx","2017","Journal Article","Marine and Petroleum Geology","Yuanjia Han
Brian Horsfield
David J. Curry","10.1016/J.MARPETGEO.2017.04.018","","","Shale sequence in the Marathon 1 Mesquite well, Texas Authors: Yuanjia Han (Corresponding Author),Brian Horsfield,David J Curry Keywords: Barnett Shale, Biomarkers, Aromatic hydrocarbons, Primary migration Introduction:
 Biomarkers are complex molecular fossils derived from once-living organisms that have been preserved in sediments . The general application of biomarkers for inferring paleoflora, paleoenvironments and the origin of life on Earth, as well as for providing a zonation for diagenetic change, is well established practice. The concept of oil-oil and especially oil-source correlation assumes that the distribution of biomarkers in nonbiodegraded petroleum fluids is inherited from precursor biota and thermal maturity, and has remained unchanged during the migration processes. While migrational fractionation was postulated forty years ago by , the small size of their dataset precluded unambiguous interpretation. In a later study, a slight increase in 5α,14α,17α(H)20S and a relatively large increase in 5α,14β,17β(H)20R compared with 5α,14α,17α(H)20R steranes was attributed to migrational changes . Variations in the relative abundance of mono-/tri-aromatic steroids have also been ascribed to the migration effect .  and  crudely simulated migration using an alumina column, and observed greatly exaggerated fractionation effects, i.e. the elution of tricyclic terpanes prior to pentacyclic terpanes, 17α,21β(H)-hopanes and 22S 17α,21β(H)hopanes elute more rapidly than 17β,21α(H)-hopanes and 22R 17α,21β(H)-hopanes, rearranged and 5α,14β,17β(H)-steranes elute faster than 5α,14α,17α(H)-steranes, and 20S 5α,14α,17α(H)steranes elute faster than 20R 5α,14α,17α(H)-steranes.  attempted to mimic the primary migration process using hydrous pyrolysis. While none of their isomerization biomarker ratios showed significant differences between bitumen and the expelled oil -such as 22S vs 22R C32 17α,21β(H)-homohopanes or 20S vs 20R and ββ vs αα C29 5α(H)-steranes -they observed a preferential migration of mono-over tri-aromatic steroids, tricyclic terpanes over hopanes, and diasteranes over steranes. The question remains as to whether petroleum fractionation in the subsurface is fundamentally the same as seen in such laboratory chromatographic systems . Introduction:
 The lack of direct observations of petroleum in the act of moving in the subsurface from one place to another constitutes a major obstacle to our understanding of migration, especially primary migration . As most biomarkers are source-and maturitysensitive, an unambiguous observation of biomarker alterations during or resulting from migration can only be possible for a given set of samples with identical maturity and a similar source."
"Chemical Composition of Macondo and Other Crude Oils and Compositional Alterations During Oil Spills","https://scispace.com/paper/chemical-composition-of-macondo-and-other-crude-oils-and-zt757wxncf","2016","Journal Article","Oceanography","Edward B. Overton
Terry L. Wade
Jagoš R. Radović
Buffy M. Meyer
M. Scott Miles
Stephen R. Larter","10.5670/OCEANOG.2016.62","https://scispace.com/pdf/chemical-composition-of-macondo-and-other-crude-oils-and-zt757wxncf.pdf","USAGE Permission is granted to copy this article for use in teaching and research. Republication, systematic reproduction, or collective redistribution of any portion of this article by photocopy machine, reposting, or other means is permitted only with the approval of The Oceanography Society. Send all correspondence to: info@tos.org or The Oceanography Society, PO Box 1931, Rockville, MD 20849-1931, USA. Oceanography THE OFFICIAL MAGAZINE OF THE OCEANOGRAPHY SOCIETY","rings. Figure shows example compositions of the homologous structural isomers in the Macondo oil for the petrogenic PAH compounds dibenzothiophene, phenanthrene, and their respective alkylated homologs. CHEMICAL COMPOSITIONS OF CRUDE OILS:
 Biomarkers are a small fraction of commonly recalcitrant crude oil molecules whose structures are closely related to biochemical precursors . ey are typically composed of alkylated, saturated, or partially aromatized cyclic hydrocarbons that are created during oil formation from the initial organic matter in the source rock, making their occurrences and distributions speci c for crude oils from di erent source rocks and thermal histories. e compound 17β-hopane (Figure ) is routinely used as a ""conserved internal marker, "" assuming its concentration in a weathered oil residue is unaltered during normal weathering biodegradation (in timeframes of several months to years), in an e ort to quantify how much degradation has occurred in a spill . However, several studies  show that even these biomarker compounds are susceptible to biodegradation under prolonged exposure, but they are generally the slowest to biodegrade and are late in the alteration succession of petroleum compounds. Figure  shows representative distributions of these cyclic biomarker molecules from analysis of the Macondo oil via their characteristic gas chromatography-mass (GC-MS)-derived selected chromatograms. Because biomarkers are particularly resistant to environmental weathering processes (e.g., biodegradation), they can be used in environmental forensic studies as proxies to track the sources and fates of speci c oil spills . CHEMICAL COMPOSITIONS OF CRUDE OILS:
 Non-hydrocarbon aromatic oil fractions (sometimes termed NSO compounds) are complex and heterogeneous mixtures of compounds that, in addition to containing carbon and hydrogen, have one or more heteroatoms such as N, S, and O. ey are mostly alkylated heteroatomcontaining aromatic compounds with similar molecular weights to the PAHs in crude oils, and they can be detected by GC-based analytical methods. ey comprise mostly alkylated benzothiophenes and dibenzothiophenes (contain S) or alkylated carbazoles (contain N). However, other non-hydrocarbons have high enough molecular weights and polarities to be less amenable to routine coupled GC-MS methods for hydrocarbon analysis, but they can be analyzed by more advanced (and expensive) mass spectrometric methods such as highresolution Fourier transform mass spectrometry (FTICR-MS). Typically, these high molecular weight and polar nonhydrocarbon compounds can be further classi ed into the following two solubility and liquid chromatography de ned groups ."
"Evaluation of the Effectiveness of the Biopreparation in Combination with the Polymer γ-PGA for the Biodegradation of Petroleum Contaminants in Soil","https://scispace.com/paper/evaluation-of-the-effectiveness-of-the-biopreparation-in-2ncqye4f","2022","Journal Article","Materials","Katarzyna Wójtowicz
Teresa Steliga
P. Kapusta
Joanna Brzeszcz
Tomasz Skalski","10.3390/ma15020400","https://scispace.com/pdf/evaluation-of-the-effectiveness-of-the-biopreparation-in-2ncqye4f.pdf","Biodegradation is a method of effectively removing petroleum hydrocarbons from the natural environment. This research focuses on the biodegradation of aliphatic hydrocarbons, monoaromatic hydrocarbons such as benzene, toluene, ethylbenzene, and all three xylene isomers (BTEX) and polycyclic aromatic hydrocarbons (PAHs) as a result of soil inoculation with a biopreparation A1 based on autochthonous microorganisms and a biopreparation A1 with the addition of γ-PGA. The research used biopreparation A1 made of the following strains: Dietzia sp. IN133, Gordonia sp. IN138 Mycolicibacterium frederiksbergense IN53, Rhodococcus erythropolis IN119, Rhodococcus sp. IN136 and Pseudomonas sp. IN132. The experiments were carried out in laboratory conditions (microbiological tests, respirometric tests, and in semi-technical conditions (ex-situ prism method). The biodegradation efficiency was assessed on the basis of respirometric tests, chromatographic analyses and toxicological tests. As a result of inoculation of AB soil with the biopreparation A1 within 6 months, a reduction of total petroleum hydrocarbons (TPH) (66.03%), BTEX (80.08%) and PAHs (38.86%) was achieved and its toxicity was reduced. Inoculation of AB soil with the biopreparation A1 with the addition of γ-PGA reduced the concentration of TPH, BTEX and PAHs by 79.21%, 90.19%, and 51.18%, respectively, and reduced its toxicity. The conducted research has shown that the addition of γ-PGA affects the efficiency of the biodegradation process of petroleum pollutants, increasing the degree of TPH biodegradation by 13.18%, BTEX by 10.11% and PAHs by 12.32% compared to pure biopreparation A1.","min, 100% A for 3 min. Certified PAH-Mix solution ref. 722393 (Marcherey-Nagel, Düren, Germany) was used to quantify the individual PAHs included in the petroleum pollutants. Ecotoxicological Analyses:
 To evaluate the effectiveness of the biodegradation process of soils contaminated with petroleum substances, a set of toxicological tests used in bioindication analyses was applied. Bioindication analyses are one of the newest methods of environmental toxicity studies in which lethal and sub-lethal effects (morphological changes, diseases) of indicator organisms are observed. During the biodegradation of petroleum hydrocarbons as a result of chemical and microbiological transformations, metabolites of various biological activity may be produced. Toxicological tests quickly provide information on the toxic effects of chemical compounds (both acute and chronic) on a selected indicator organism or population. In this publication, 4 toxicological tests were used to evaluate the effectiveness of the remediation treatments used in the process of soil remediation in ex-situ conditions: Phytotoxkit TM (MicroBioTests Inc., Nazareth, Belgium), Ostracodtoxkit TM (MicroBioTests Inc., Nazareth, Belgium), Microtox ® Solid Phase Test (SDI, Newark, DE, USA) and Ames (Muta-ChromoPlate TM Kit (EBPI, Mississauga, ON, Canada) . The list of toxicological tests used in the research along with the description of the procedures for their performance is presented in Supplementary Materials. Mathematical Model of TPH, BTEX and PAHs Biodegradation:
 In order to work a simplified mathematical model of the biodegradation of petroleum hydrocarbons during ex-situ method to normalize the concentrations of TPH analytes (Σ n-C 10 -n-C 22 and Σ n-C 23 -n-C 40 ), BTEX (benzene, toluene, ethylbenzene, xylenes) and PAHs (2-ring PAHs, 3-ring PAHs, 4-ring PAHs, 5-ring PAHs, 6-ring PAHs) the biomarker C3017α (H), 21β (H)-hopan (Supelco, Saint Louis, MO, USA) was used. The biomarker used in biodegradation tests allows for the elimination of analytical errors that may occur during the determination of the analyzed groups of analytes with the chromatographic method. The standardized results of chromatographic determinations performed during biodegradation were used to develop a primary mathematical model describing its course, which was described by Equation (2) . Mathematical Model of TPH, BTEX and PAHs Biodegradation:
 where: C-analyte concentration, Cx-biomarker (Hopane) concentration, k-first-order rate constant [d −1 ], (C/Cx)0-normalized analyte concentration at the starting point, and t-process duration . Mathematical Model of TPH, BTEX and PAHs Biodegradation:
 The nonlinear regression analysis with the use of Equation ( ) made it possible to determine the first-order biodegradation constant (k) and the correlation coefficient (r 2 ), which determined the fitting of the measuring points to the theoretical curves of the TPH, BTEX and PAHs biodegradation process."
"Evaluation of the chemical composition and structure of asphaltenes from three offshore brazilian biodegraded heavy oils","https://scispace.com/paper/evaluation-of-the-chemical-composition-and-structure-of-2igeh72xd9","2020","Journal Article","Química Nova","Hemmely Guilhermond de Souza Severino
Christiane Béatrice Duyck Pinto
André Luiz Durante Spigolon
Carlos Siqueira Bandeira de Mello
Taís Freitas da Silva
Kátia Zaccur Leal","10.21577/0100-4042.20170697","https://scispace.com/pdf/evaluation-of-the-chemical-composition-and-structure-of-2igeh72xd9.pdf","Asphaltenes fractions were extracted and purified from three heavy Brazilian oils. Their mass compositions of C, H, N, Ni and V were obtained from elemental analysis and S and O atomic percentages from EDS. The H/C ratios showed high degree of unsaturation, while the O atomic percentages indicated more pronounced biodegradation effects on two samples. Quantitative data on N, Ni, and V and semi-quantitative data on S were related to oils origins. The structural data of asphaltenes were explored by combining Fourier transform infrared spectroscopy (FTIR) and proton nuclear magnetic resonance (1H NMR). The oil with the lower degree of biodegradation contained asphaltenes with a lower level of condensed aromatic rings and longer aliphatic chain substituents. The asphaltenes obtained from the two most biodegraded oils showed similarities of polar groups and the presence of carboxylic functions, as well as lower contents of aliphatic substituents. The quality and quantity of occluded hydrocarbons were assessed after the mild oxidation of the separated asphaltenes fractions. It was suggested that the severe biodegradation which altered these structures may also be responsible to affect their occluded hydrocarbons.","concentrations and V/Ni >1, suggesting anoxic conditions. It can be seen from Table that the asphaltenes from oil C showed a distinct and high Ni/V ratio, which can be related to the information about its marine origin. Compositional characterization of the samples:
 In the present study, all the alkanes (m/z 85) and biomarkers (m/z 191, 217) profiles were altered, due to the high degree of biodegradation of the samples, as it can be seen from the chromatograms in Figure . In particular, unresolved complex mixtures are present at m/z 85 and no homologous series of linear alkanes is observed. However, most of the hopanes and steranes were present in sample A, suggesting that this sample is less biodegraded. Compositional characterization of the samples:
 As a consequence of the severe biodegradation, only few parameters were reliable, and these are presented in Table . The ratios of gammacerane relative to C30 hopanes (GAM/H30) and of tricyclic terpanes relative to hopanes (Tr/Hp) were distinctively higher in sample B. Since gammacerane is one of the most resistant compounds to secondary alteration processes, and its relative abundance increase through the degradation of other hopanes,  then it is a clear indication of the higher biodegradation degree of this sample. Additionally, norhopanes have been cited as products of the demethylation process of regular hopanes during biodegradation in reservoir.  In the case of our samples, 25-norhopane (25-NH) was identified only in sample B, which reinforced the indication of its higher level of biodegradation, in comparison to A and C. Compositional characterization of the samples:
 On the other hand, the steranes distribution, as seen from their altered chromatograms (Figure , m/z 217) limited the discussion to the biodegradation effect. In fact, the C27-C29 steranes, which are less resistant to biodegradation, were present in sample A, which suggested a lower effect of biodegradation on this sample. By analysing the steranes series, the susceptibility of biodegradation is ααα 20R > αbβ 20R > αbβ 20S > ααα 20S, which increases the parameter C29S/(R + S) according to the level of biodegradation, which was higher in the sample B, as discussed. Compositional characterization of the samples:
 The ratio of hopanes/steranes (Hop/St) can also provide information about depositional environment. In this case, the sample C value which was less than 4, is in agreement with a marine origin, whereas sample A showed a value higher than 7, in agreement with a lacustrine one. However, the parameter value for sample B did not corroborate the supposed lacustrine origin, the reason being possibly the high level of biodegradation which affected this oil. In addition, similar values for the ratio of trisnorhopanes Ts/(Ts + Tm) were obtained for A and B samples, which corroborated their common and supposedly lacustrine origin. Of course, more samples would be necessary in order to verify the overall source effect."
"High-molecular-weight hydrocarbons: a new frontier in organic geochemistry","https://scispace.com/paper/high-molecular-weight-hydrocarbons-a-new-frontier-in-organic-28plmha0uf","1992","Journal Article","Trends in Analytical Chemistry","J.C. del Río
R.P. Philp","10.1016/0165-9936(92)87009-9","https://scispace.com/pdf/high-molecular-weight-hydrocarbons-a-new-frontier-in-organic-28plmha0uf.pdf","For the past two decades organic geochemistry has been concerned mainly with compounds in the carbon number range up to C40 as a result of various analytical limitations. The availability of gas chromatographic columns with upper temperature limits of 480°C, or even higher, has opened a new area for geochemical research, that of high-molecular-weight compounds above C40. This paper reviews some recent advances in this field with particular reference to hydrocarbons and speculates on possible origins for some of the compounds.","Title: High-molecular-weight hydrocarbons: a new frontier in organic geochemistry Authors: J C Del Rio,R P Philp Norman Introduction:
 Traditionally, organic geochemistry has been concerned with the characterization of organic compounds present in the geosphere in the carbon number range C,-C,,. Among them are the socalled biomarkers, organic compounds whose carbon skeletons can be linked unambiguously with known natural precursors. Biomarkers have been used extensively by organic geochemists to obtain information about source, thermal maturity, and depositional environments, of geologically-ancient sedimentary organic matter, and biodegradation of crude oils as well as information from Recent sediments related to paleoclimatic changes. One of the main reasons for the marked increase in the number of biomarkers that have been identified in the past few years has been improvements in analytical techniques, in particular gas chromatography-mass spectrometry (GC-MS). But in addition to the rapid increase in the number of biomarkers identified, there has also been a trend towards characterization of compounds with increasing molecular weight. Introduction:
 An earlier paper has reviewed the occurrence and significance of high-molecular-weight compounds isolated from sediments . This report focused mainly on compounds such as triglycerides, alkylglycerols and wax esters, which can be hydrolyzed to produce smaller molecules. In the present report, however, the emphasis is on the presence of compounds having more than 40 carbon atoms and no ester (hydrolysable) or ether (degradable) linkages. Historical overview:
 Over the past two decades, the carbon number range of different series of biomarkers has continued to extend steadily upwards. Thus, the first significant biomarkers that were recognized and used for geochemical purposes were compounds based on acyclic isoprenoid skeletons such as pristane (C,,) and phytane (C,,). These compounds were thought to be derived from a naturally occurring precursor, chlorophyll, although a number of alternative sources have been proposed subsequently. The range of the acyclic isoprenoids was extended with the discovery of isoprenoids in the C3s-C4s region having both the regular 'head-tohead . Other examples of isoprenoid biomarkers detected at the current upper temperature limits for most conventional capillary columns are the C,, tetraisoprenoids, like perhydro$-carotane -an important indicator for sediments deposited in lacustrine environments-and the C,, biphytanyl residues of the alkylglycerol ethers, found as major lipid constituents of archaebacteria and reported in the bitumen from sediments and in some petroleums [4-71. Historical overview:
 A similar pattern can be found with the tricyclic terpanes where the molecular weight range of known compounds has been extended gradually to C,, and with solanesol, C,, polyprenol, suggested as a possible precursor for this series . The first members of this series in the C,,-C2, region were identified in the Athabasca tar sands . Pentacyclic triterpanes with hopanoid skeletons are an important class of triterpenoid biomarkers ubiquitous in sediments and fossil fuels. The hopanoid hydrocarbons, are generally found in the range C2+& but this has been extended up to the C,, homologues ."
