"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Framework for field-scale application of molecular biological tools to support natural and enhanced bioremediation","https://scispace.com/paper/framework-for-field-scale-application-of-molecular-177j92s4","2022","Journal Article","Frontiers in Microbiology","Trent A. Key
Skyler Sorsby
Yingnan Wang
Andrew S. Madison","10.3389/fmicb.2022.958742","https://scispace.com/pdf/framework-for-field-scale-application-of-molecular-177j92s4.pdf","Microorganisms naturally present at environmental contaminated sites are capable of biodegrading, biotransforming, or removing contaminants in soil and groundwater through bioremediation processes. Cleanup strategies and goals for site remediation can be effectively achieved by bioremediation leveraging the capabilities of microorganisms to biotransform contaminants into lesser or non-toxic end products; however, reproducible success can be limited by inadequate design or performance monitoring. A group of biological analyses collectively termed molecular biological tools (MBTs) can be used to assess the contaminant-degrading capabilities and activities of microorganisms present in the environment and appropriately implement bioremediation approaches. While successful bioremediation has been demonstrated through previously described lab-scale studies and field-scale implementation for a variety of environmental contaminants, design and performance monitoring of bioremediation has often been limited to inferring biodegradation potential, occurrence, and pathways based on site geochemistry or lab-scale studies. Potential field-scale application of MBTs presents the opportunity to more precisely design and monitor site-specific bioremediation approaches. To promote standardization and successful implementation of bioremediation, a framework for field-scale application of MBTs within a multiple lines of evidence (MLOE) approach is presented. The framework consists of three stages: (i) “Assessment” to evaluate naturally occurring biogeochemical conditions and screen for potential applicability of bioremediation, (ii) “Design” to define a site-specific bioremediation approach and inform amendment selection, and (iii) “Performance Monitoring” to generate data to measure or infer bioremediation progress following implementation. This framework is introduced to synthesize the complexities of environmental microbiology and guide field-scale application of MBTs to assess bioremediation potential and inform site decision-making.","potentially reduce uncertainty related to biogeochemical processes and contaminated fate, and increase the likelihood of successful implementation of bioremediation approaches. Future efforts should explore the potential for systematic data transformation of field-scale MBT data into biodegradation rates. Acknowledgments:
 We would like to thank numerous reviewers, supporters, critics, and contributors to the development of this framework within ExxonMobil, Imperial Oil, Golder, and many other organizations. Although we cannot mention them all, we would especially like to thank Thomas Maldonato of ExxonMobil Environmental and Property Solutions Company for his visionary support and input behind the origin of this work and Lynn Anne Sanguedolce of ExxonMobil Environmental and Property Solutions Company for her mentorship, critique, and support of this work."
"Evaluation of thermodynamic efficiency of biowaste gasification.","https://scispace.com/paper/evaluation-of-thermodynamic-efficiency-of-biowaste-3gq7jt73dn","2008","Proceedings Article","Waste Management","K. J. Ptasinski","10.2495/WM080331","https://www.witpress.com/Secure/elibrary/papers/9781784660604/9781784660604013FU1.pdf","","Title: Evaluation of thermodynamic efficiency of biowaste gasification Authors: K J Ptasinski Keywords: renewable energy, biomass, waste gasification, exergy analysis"
"Exergy sustainability analysis of biomass gasification: a critical review","https://scispace.com/paper/exergy-sustainability-analysis-of-biomass-gasification-a-3ccqw2ps","2022","Journal Article","Biofuel research journal","Hossein Shahbeig
Alireza Shafizadeh
Marc A. Rosen
Bert F. Sels","10.18331/brj2022.9.1.5","https://scispace.com/pdf/exergy-sustainability-analysis-of-biomass-gasification-a-3ccqw2ps.pdf","Biomass gasification technology is a promising process to produce a stable gas with a wide range of applications, from direct use to the synthesis of value-added biochemicals and biofuels. Due to the high capital/operating costs of the technology and the necessity for prudent management of thermal energy exchanges in the biomass gasification process, it is important to use advanced sustainability metrics to ensure that environmental and other sustainability factors are addressed beneficially. Consequently, various engineering techniques are being used to make decisions on endogenous and exogenous parameters of biomass gasification processes to find the most efficient, viable, and sustainable operations and conditions. Among available approaches, exergy methods have attracted much attention due to their scientific rigor in accounting for the performance, cost, and environmental impact of biomass gasification systems. Therefore, this review is devoted to critically reviewing and numerically scrutinizing the use of exergy methods in analyzing biomass gasification systems. First, a bibliometric analysis is conducted to systematically identify research themes and trends in exergy-based sustainability assessments of biomass gasification systems. Then, the effects of biomass composition, reactor type, gasifying agent, and operating parameters on the exergy efficiency of the process are thoroughly investigated and mechanistically discussed. Unlike oxygen, nitrogen, and ash contents of biomass, the exergy efficiency of the gasification process is positively correlated with the carbon and hydrogen contents of biomass. A mixed gasifying medium (CO2 and steam) provides higher exergy efficiency values. The downdraft fixed-bed gasifier exhibits the highest exergy efficiency among biomass gasification systems. Finally, opportunities and limitations of exergy methods for analyzing sustainability aspects of biomass gasification systems are outlined to guide future research in this domain.","analysis, based on the first law of thermodynamics, is the most widely used approach in the energy assessment of bioenergy systems. Despite the commonality of energy analysis, it does not necessarily lead to reliable decision-making because it disregards energy quality. Nomenclature:
 The exergy concept and exergy methods stemming from it have attracted much attention among available approaches, in part because its scientific rigor provides an opportunity to account for resource use . This promising methodology effectively resolves the shortcomings of energy analysis by simultaneously measuring the quality and quantity of energy flows . Exergy can also fairly weigh the work potential of material flows. In simple terms, exergy quantifies the maximum useful work obtainable from an energy or material flow when it is brought to equilibrium with a reference state by reversible processes . By conducting exergy analysis, the location, quantity, and source of thermodynamic inefficiencies (exergy destructions and losses) of bioenergy systems can be determined . Given the direct relationship between resource conservation/ depletion and exergy destruction (as shown in Figure ), exergy analysis can reliably measure the viability and sustainability of bioenergy systems. Additionally, the exergy concept can be extended by integrating it with economic and environmental factors and constraints (Aghbashlo and Rosen, 2018b). Due to the appealing features of the exergy concept, it has been increasingly used by researchers to assess the sustainability aspects of biomass gasification technology. The present review aims to critically review and numerically scrutinize the use of exergy analysis in investigating biomass gasification systems. In addition, a bibliometric analysis is conducted to systematically identify research themes and trends in exergy-based sustainability assessments of biomass gasification systems. To the best of the authors' knowledge, no comprehensive review has been reported on the advancement of and existing issues associated with applying exergy analysis to biomass gasification systems. Table  summarizes the key review papers dealing with exergy analysis of biomass gasification systems and points out the topics covered, further highlighting the originality of the present review."
"Thermodynamics and the Economic Process: An Application to World Energy Resources and Climate Change","https://scispace.com/paper/thermodynamics-and-the-economic-process-an-application-to-30b0dntnj3","2008","Journal Article","Social Science Research Network","John Bryant","10.2139/SSRN.1323726","https://scispace.com/pdf/thermodynamics-and-the-economic-process-an-application-to-30b0dntnj3.pdf","This paper develops further a model of the economic process, first set out as part of a paper by the author published in 2007, concerning the application of thermodynamic laws to economics. The paper sets out relationships between economic output and capital, labour, resource and waste stocks, with specific reference to energy, and is backed up by analysis of data of world energy resources and climate change. The paper concludes that both energy resource availability and climate change will have significant, limiting effects on the forward path of economic development.","Authors: John Bryant (Corresponding Author) Keywords: Thermodynamics, economics, entropy, energy, exergy, peak oil, gas, coal, climate change JEL Classification: A12, Q3, Q4, Q5"
"Free and Open-Source Teaching: Understanding Exergy Using Thermal Engineering Systems in Python (TESPy)","https://scispace.com/paper/free-and-open-source-teaching-understanding-exergy-using-1zetv9mz8c","2023","Journal Article","","Mathias Hofmann
Francesco Witte
Malte Fritz
Jonas Freißmann
Ilja Tuschy
George Tsatsaronis","10.52202/069564-0019","https://scispace.compdf/free-and-open-source-teaching-understanding-exergy-using-1zetv9mz8c.pdf","In energy or chemical engineering, a representation of highly complex processes is often only possible through a simulation.Conducting experiments or building demonstrators is far too costly and time-consuming.Applying exergy-based methods is beneficial to reveal thermodynamic inefficiencies and to propose appropriate optimization approaches for energy conversion processes.Therefore, teaching theory and software-based application of such methods are essential in engineering study programs.This paper presents a didactic concept for open educational resources on exergy analysis covering the introduction to the exergy method, its distinction from the energy analysis, and its application to various case studies.The course aims to combine thermodynamic understanding with numerical mathematics and objectoriented programming.Students learn to build and run models of energy conversion systems and conduct respective exergy analyses using the software Thermal Engineering Systems in Python (TESPy).The course material is developed using Jupyter notebooks, which offer a flexible connection between theory and code.Results are reproducible and can be tested and developed further by the open-source community.The advantages of exergy-based methods can be illustrated by evaluating and visualizing real thermodynamic losses using Grassmann or waterfall diagrams.Process understanding can be deepened further by parameter analysis showing their impact on components and the overall process.Finally, the acquired knowledge is transferred to more complex problems with multiple components or more than one product. ","will learn to model simple thermodynamic cycles and to carry out first and secondlaw analyses by evaluating the simulation results. It is further supported by applying parametric analysis to understand the connection between individual component parameters to the thermodynamic performance of the overall process. Conclusion:
 Further processing possibilities arise from the potential integration of additional exercises, the extension to the exergoeconomic analysis , the exergoenvironmental analysis , or the advanced exergy analysis . Conclusion:
 At the same time, all interested students, researchers, and practitioners are invited to try the course, and to contribute by making comments or reporting bugs and developing it further collaboratively. # solve network g a s t u r b i n e . Conclusion:
 solve ( 'design' ) # p r i n t network r e s u l t s g a s t u r b i n e . p r i n t r e s u l t s ( )"
"Aplicación de la termodinámica en la síntesis óptima de procesos químicos y biotecnológicos","https://scispace.com/paper/aplicacion-de-la-termodinamica-en-la-sintesis-optima-de-1bsbk3ax0n","2015","","","Héctor Forero
Carlos García
Carlos A. Cardona","","https://scispace.com/pdf/aplicacion-de-la-termodinamica-en-la-sintesis-optima-de-1bsbk3ax0n.pdf","La biomasa aparece como una alternativa promisoria para la produccion amigable de
compuestos con importantes ventajas competitivas sobre componentes no renovables. El bio-furfural es
uno de estos compuestos y actualmente se ha convertido en uno de los componentes mas importantes y
comunmente utilizados en el mundo. Alternativamente, el bio-furfural ha sido utilizado como base para el
desarrollo de plataformas quimicas con el fin de producir otros componentes de interes industrial. Este
trabajo implementa el analisis termodinamico de la produccion de furfural en una biorefineria a partir de
biomasa lignocelulosica. Para determinar la viabilidad economica y energetica de este proceso se realizaron
evaluaciones tecno-economicas de las diferentes tecnologias utilizadas en la biorefineria, ademas de
diferentes analisis energeticos y exergeticos. Como resultado, la produccion de furfural a partir de bagazo
de cana de azucar bajo el concepto de biorefineria tiene una alta viabilidad economica, ademas de obtener
otros productos que pueden ser utilizados para incrementar el rendimiento economico de la biorefineria.
Adicionalmente, se determinaron las plantas o secciones del proceso con mayores requerimientos
energeticos e irreversibilidades, entre las cuales se encuentran los procesos de hidrolisis alcalina y
enzimatica con las mas altas irreversibilidades, sin embargo, las plantas de produccion de furfural y etanol
tienen los mas alto consumos energeticos relacionados con la etapa de reaccion y separacion,
respectivamente.","Title: Aplicación de la termodinámica en la síntesis óptima de procesos químicos y biotecnológicos Authors: Héctor Forero,Carlos García,Carlos Cardona Keywords: biorefinería, energía, exergía biorefinery, energy, exergy"
"Biogas Production System as an ""Upcycler"" : Exergy Analysis and Economic Evaluation","https://scispace.com/paper/biogas-production-system-as-an-upcycler-exergy-analysis-and-2ah33esydg","2012","","","Aminabbas Parsapour","","https://scispace.com/pdf/biogas-production-system-as-an-upcycler-exergy-analysis-and-2ah33esydg.pdf","Sustainable development is a growing concern for inhabitants of the planet earth. Consumption of fossil sources keeps up the depletion of nature’s capital and causes environmental impacts. One solu ...","Title: Table of Contents 3.2:
 System Boundaries - 3.3 Methodology - - 3.5 Input-Output Data for the BIOLIU Plant - Chapter 4. Exergy Analysis - .1 Input Raw Material (BSG) - . - Carbon Dioxide (CO 2 ) --------------------------------------------------------------------------------------------------------:
 Chapter 5. Economic Evaluation - 5.1 Production Costs -     - Bio-Fertilizer (Digestate) ----------------------------------------------------------------------------------------------------:
 Chapter 6. Overall Results and Sensitivity Analysis - . Sensitivity Analysis ----------------------------------------------------------------------------------------------------------:
 6.3.1 Sensitivity to BSG Price ------------------------------------------------------------------------------------------------------6.3.2 Sensitivity to Biofertilizer Pricing -----------------------------------------------------------------------------------------Chapter 7. Discussion - .1 Exergy Analysis - .2 Economic Assessment - .3 Sustainability and Biogas Production from By-products - Chapter 8. Conclusion v List of Figures:
 Figure . Schematic diagram of brewing process to obtain BSG from barley  --------Figure . Thermodynamic hourglass (inspired by ) ------------------------------Figure . Relative of sustainability decreases with increasing of entropy  ---------Figure . Second law analysis of a real process  ----------------------------------------Figure . Hierarchy of physical and economic systems -----------------------------------------------------------Figure . The entropy hourglass ) ---------------------------------------------Figure . System boundary of the biogas plant applied in exergy analysis ----------------------------------Figure . System boundary of the biogas plant applied in economic evaluation ---------------------------Figure . Method on the exergy analysis -----------------------------------------------------------------------------Figure . Exergy flow diagram of BIOLIU biogas plant --------------------------------------------------------Figure . Cost-Benefit diagram (base scenario) ------------------------------------------------------------------Figure . Cost-Benefit diagram with 50% increase in BSG price --------------------------------------------Figure . Cost-Benefit diagram with 50% decrease in BSG price --------------------------------------------Figure . Cost-Benefit diagram of the biogas plant for three biofertilizer pricing scenarios ----------  Energy versus exergy    . Chemical exergy content of some fuels    . Typical composition of biogas Glossary of Terms:
 Biogas: a form of biofuel produced through anaerobic digestion of organic materials. Glossary of Terms:
 Biomethane  ): upgraded biogas which is cleaned from CO 2 and other gases with about 96% purity. Glossary of Terms:
 Degradation: it is when the quality of the resources or products are removed in a consumptive process Enthalpy: a chemical energy which is needed to balance the accounts in any process involving chemical reactions. Glossary of Terms:
 Exergy Loss: That part of exergy input which is not changed into useful exergy. Glossary of Terms:
 Industrial Metabolism (IM): the whole integrated collection of physical processes that convert raw materials and energy, plus labor, into finished products and wastes in a steadystate condition Glossary of Terms:
 Irreversibility: in most processes, the transition from an initial state to a final state cannot be fully undone. Irreversibility means that there is no process which starts from initial state and restores it completely. Glossary of Terms:
 Thermal efficiency: Amount of district heating generation divided by lower heating value in the waste Glossary of Terms:
 Throughput: The amount of energy or matter passing through a system from input to output"
"Proceedings of the 56th Conference on Simulation and Modelling (SIMS 56) : October, 7-9, 2015, Linköping University, Sweden","https://scispace.com/paper/proceedings-of-the-56th-conference-on-simulation-and-1ebhb1wnro","2015","Proceedings Series","","Lena Buffoni
Adrian Pop
Bernhard Thiele","10.3384/ECP15119","https://scispace.com/pdf/proceedings-of-the-56th-conference-on-simulation-and-1ebhb1wnro.pdf","WelcomeThe 56th Conference on Simulation and Modelling will be held in Linkoping, Sweden. Linkoping is one of Sweden’s fastest growing cities. The population is constantly increasing and will soon ...","Chathurangani,Joachim Lundberg,Marius Lysaker,Nora I Furuvik,Nima Ghaviha,Markus Bohlin,Fredrik Wallin,Erik Dahlquist,Shobhana Singh,Kim Sørensen,Thomas Condra Keywords: Engine modeling, Engine simulation, Compressor surge, Turbocharging CO 2 , simulation, absorption, Aspen HYSYS, optimisation, MEA Group Method of Data Handling, peat drying, energy efficient process, regimes map, steam tube dryer Arctic Engineering, Bitumen, Complex Analysis, Cross Section Analysis, Large Shear Strain, Offshore Technology, Subsea Cable, Umbilical CO2 separation, Steady-state mass balance, Discretized Gauss-Seidel method, Full factorial design Session 3B: Session B Heavy oil reservoirs, fingering phenomenon, water breakthrough, oil production, CFD, multiphase flow Aspen Plus, CO 2 capture, energy penalty Simplified Model, Biomass, Gasification, Fluidized Bed, Kinetics Uncertainty quantification, aleatory uncertainty, epistemic uncertainty, model validation, aircraft system simulation models, Modelica A Framework for Early and Approximate Uncertainty Quantification of Large System Simulation Models Modelica, Simulation, Software validation, Power systems Model Learning, Bayesian model selection Functional Mock-up Interface, WebGL, Virtual Prototyping, Web based Simulation increased oil recovery, AICV, heavy oil, heterogeneous reservoir Heat pump, Aspen HYSYS, Aspen Plus, PR, SRK, NRTL gasification, Aspen Plus, reaction kinetic SAGD, AICV, simulation, heavy oil, bitumen, reservoir, OLGA, ROCX, flow rate, permeability intelligent modelling, recursive statistical analysis, adaptive modelling, prognostics, transitions Hybrid systems, Non-smooth dynamical systems, Discontinuity mappings, Chattering-free simulation, Numerical methods Job-scheduling, parallelism, distributed simulation, optimization Verification and Validation, Coverage, Domain of Validity, Historical Data Validation Component Verification Component Calibration Component level measurement data, data sheets, CFD, experience Test cases, reviews etc. Component Validation Characterize and Quantify Component Output Uncertainty Assembly of components into entire model Model Verification Model Validation Model Uncertainty Quantification Model Specification, V&V Plan Intended Use, V&V Plan Test cases, reviews etc. System level measurement data Life cycle assessment, energy efficiency, sustainability energy efficiency, electricity market, modeling of energy use, energy saving Extra heavy oil, computational fluid dynamics, Steam Assisted Gravity Drainage, Autonomous Inflow Control Valve, Volume of Fluid model Gasification, livestock manure, biomass, Aspen Plus CO 2 -EOR, Near well simulation, Relative permeability curves, OLGA, ROCX Arctic Engineering, Bitumen, Bode Diagram, Cross Section Analysis, Kelvin-Voigt Model, Offshore Technology, Rheology, Subsea Cable, Umbilical Droplets, Image Processing, Tracking CO2 EOR, fractured reservoir, inflow control, near well simulations Analytical Integration, Cross Section Analysis, Helical Cable Element, Maclaurin Series Expansion, Offshore Technology, Subsea Cable, Taylor's Theorem, Umbilical train optimal control, dynamic programming Fin and tube heat exchanger, turbulent flow, conjugate heat transfer, numerical modeling, COMSOL"
"Air-source heat pump performance comparison in different real operational conditions based on advanced exergy and exergoeconomic approach","https://scispace.com/paper/air-source-heat-pump-performance-comparison-in-different-17zbsdaun7","2021","Journal Article","Thermal Science","D Goran Vuckovic
Mirko M. Stojiljković
G Marko Ignjatovic
V Mica Vukic","10.2298/TSCI200529237V","https://scispace.com/pdf/air-source-heat-pump-performance-comparison-in-different-17zbsdaun7.pdf","The use of air-source heat pumps (ASHP) is increasing to meet the energy needs of residential buildings, and manufacturers of equipment have permanently expanded the range of work and improved the efficiency in very adverse outdoor air conditions. However, in the time of a wide range of different technologies, the problem of using ASHP, from a techno-economic point of view, is constantly present. Exergetic efficiency and exergoeconomic cost no longer provide sufficiently reliable information when it is necessary to reduce the investment costs or in-crease the energy/exergetic efficiency of the component/system. This paper presents comparison of ASHP in different operational conditions based on an advanced exergy and exergoeconomic approach. The advanced exergy analysis splits the destruction of exergy for each individual component into avoidable and unavoidable part in order to fully understand the processes. The information of stream costs is used to calculate exergoeconomic variables associated with each system component. Irreversibility in the compressor have the greatest impact on reducing the overall system exergetic efficiency by 46.7% during underfloor heating (UFH) operation and 24.53% during domestic hot water (DHW) operation. Exergy loss reduces exergetic efficiency by 5.72% UFH and 39.74% DHW. High values of exergoeconomic cost for both operating regimes are present in flows 1, 2, 3 and 4 due to high costs of production and relatively small exergy levels. The general recommendation is to set the ASHP to operate with near-optimal capacities in both regimes and then reduce exergy of flows 1, 2, 5, 11, and 13.","resulting in the unit being switched off, fig. ). The ASHP operation was monitored and the parameters were recorded with the measuring equipment supplied by producer (for temperature thermistors with negative temperature coefficient and interchange ability ± 0.1 o C). Methodology and modelling:
 When we think about energy, we consider it in terms of quantity. However, in a resource-constrained world, energy must also be appreciated from the point of view of quality, which is essentially a measure of its usefulness, or its ability to do work. In order to account for the quality and not just the quantity of energy, we need to measure exergy. The exergy approach can identify and quantify the causes of internal inefficiencies. Exergy is the right metric to value energy, use and resource scarcity . Methodology and modelling:
 Mass, energy, entropy, and exergy balances are employed to determine the heat transfer, the entropy generation rate or the rate of exergy destruction. The mass, energy, entropy, and exergy balance equations for a component k of an energy system in the steady-state conditions have the form, respectively : Methodology and modelling:
     g, . en 0 Methodology and modelling:
 The total exergy of a material stream consists of four exergy components: physical, chemical, kinetic, and potential. For this paper, the physical exergy is more interesting. The physical exergy of a stream of matter can be defined as the maximum work (useful energy) that can be obtained from it when taking it to the physical equilibrium (of temperature and pressure) with the environment. For calculating exergy-related parameters, standard conditions for temperature and pressure were applied, i.e. T 0 = 298.15 K, p 0 = 1.01325 bar. The specific physical exergy transfer associated with a stream of matter is: Methodology and modelling:
 The last term on the right-hand side of eq. ( ) represents the exergy destruction of the k th component of the system. Exergy destruction is proportional to generated entropy, with the surrounding temperature being the constant of proportionality. This equation is known in the literature as the theorem of the loss of capability to do work, exergy destruction theorem or Gouy-Stodola theorem. For the known value of the generated entropy for the k th component of an energy system, obtained from entropy balance (3), exergy destruction is obtained as : Methodology and modelling:
 Exergy destruction in the overall system is obtained by summing up exergy destruction of every component of the system: Methodology and modelling:
 Energy transfer i.e. heat transfer is followed by entropy transfer, while work transfer is performed without entropy transfer. While obtaining work from supplied heat, the general idea is to obtain as much as possible useful work, having in mind that heat removed to a heat sink is not a loss, but necessary compensation to obtain useful work from heat. In the case of a heat pump, maximum efficiency is reached when heat pumps operate in the ideal Carnot cycle with reversible processes (isentropic and isothermal processes), with efficiency dependent only on heat source temperature (evaporation temperature) and heat sink temperature (condensing temperature) :"
"Exergy-based sustainability analysis of biogas upgrading using a hybrid solvent (imidazolium-based ionic liquid and aqueous monodiethanolamine)","https://scispace.com/paper/exergy-based-sustainability-analysis-of-biogas-upgrading-1umvwr6p","2023","Journal Article","Biofuel research journal","Bilal Kazmi
Syed Imran Ali
Zahoor Awan","10.18331/brj2023.10.1.3","https://scispace.com/pdf/exergy-based-sustainability-analysis-of-biogas-upgrading-1umvwr6p.pdf","Energy may be generated in large quantities from fossil fuels, but this comes with environmental concerns. Thus, renewable resources like biogas, comprising carbon dioxide and methane, should be used alone or in combination with fossil fuels to mitigate the environmental footprints of energy generation systems. In this study, a new concept of hybrid solvent was presented, which combines 1-octyl-3-methylimidazolium tetrafluoroborate with aqueous mono diethanolamine for biogas upgrading process to provide high purity (≥ 99 wt%) and recovery (≥ 99 wt%) of biomethane. The process was simulated in ASPEN Plus® V.11. The thermodynamic framework was validated against experimental data, and rigorous regression was conducted to obtain binary parameters. To establish the efficacy of the suggested hybrid solvent, three scenarios were studied by altering the concentration of ionic liquid (5–20 wt%) linked with amine and compared to aqueous mono diethanolamine as the base case (50 wt%). The results showed that a hybrid solvent with 5 wt% 1-octyl-3-methylimidazolium tetrafluoroborate could increase CH4 purity to 99% (mol%). The hybrid solvent led to an energy saving of 64.94% compared to the amine-based system. Thermodynamic irreversibilities showed that 5 wt% 1-octyl-3-methylimidazolium tetrafluoroborate improved exergy efficiency by 54% over the amine-based procedure. Environmentally, the hybrid solvent system also achieved a higher capture rate (99%) and lower emissions (0.017 kW/kmol). Comparing the economic prospects, 5 wt% 1-octyl-3-methylimidazolium tetrafluoroborate saved 56% on total capital cost, making it competitive from an investment perspective.","assumption: • Purity and recovery of CH4 content in biomethane to be ≥97 wt% and ≥99 wt%, respectively. • For the pumps and compressor used in the system, isentropic efficiency was assumed to be 80%. Thermodynamic model analysis and data regression:
 Process design is a vital aspect that determines the feasibility and proficiency of a process based on thermodynamic principles. In this context, thermodynamic model selection is critical for understanding the separation mechanism and estimating scalar and temperature-dependent properties. Therefore, Peng-Robinson (PengRobin), used as a primary thermodynamic model for hydrocarbon-based systems, was chosen because of its ability to forecast and inter-inspect these systems accurately. The binary interaction parameters were studied by performing rigorous regression and validation using Aspen Plus® based on experimental and predicted results. Table  shows the vapor-liquid equilibrium (VLE-based) binary interaction parameters for the investigated hybrid solvent. Additional details can be found in the Supplementary Information. By connecting the VLE data for the hybrid solvent based on the Peng Robin equation, the minimal deviation was obtained between the estimated and experimental data, indicative of good agreement with the experimental data (Tables ). The estimated solubilities based on the VLE experimental points for the concerned components are shown in Figures  for [Omim][BF4], MDEA, CO2, and H2O, respectively. Exergy analysis:
 Energy optimization is an important tool in process-based studies. However, energy analysis does not specify the system's thermodynamic irreversibilities . Exergy analysis is crucial in this approach based on the second rule of thermodynamics. It identifies the irreversibilities in the process scheme's primary equipment . Exergy is mostly of two types: physical and chemical (Eq. 1). Physical exergy is solely addressed as a technique for analyzing the process in the present study because there are no chemical interactions, and all the process is considered as one control volume. As a result, the exergy destruction for each component involved in the process was estimated as shown in Equation 2: Eq. 2 where Ėk, I, h, s, W, and T represent the physical exergy rate, enthalpy, entropy, mass flow, and temperature for each k th process equipment involved, respectively. Exergy analysis:
 Exergy efficiency defines the performance of each process equipment, and it explains the valuable work obtained from a specific system and can mathematically be written as shown in Equation 3. Exergy analysis:
 Hence, the exergy destruction and exergy efficiency equations for each of the equipment used in this study are listed in Table . Exergy analysis:
 Systematically combining exergy analysis with life cycle assessment (LCA) could also be used to assess a process, as these two are correlated, allowing for accurate assessment of the quality and thermodynamic inefficiencies of a product or system, as well as the associated environmental implications or pathways the system can avoid through optimization and a greener approach, providing a process that is both efficient and eco-friendly. Table  lists the correlation factor and its equation for assessing the proposed cases based on the systematic combination of exergy and environmental aspects ."
"Experimental and Theoretical Determination of Heavy Oil Viscosity Under Reservoir Conditions","https://scispace.com/paper/experimental-and-theoretical-determination-of-heavy-oil-52wqk036zm","2002","Report","","Jorge Gabitto
Maria Barrufet","10.2172/792491","https://scispace.com/pdf/experimental-and-theoretical-determination-of-heavy-oil-52wqk036zm.pdf","The main objective of this research was to propose a simple procedure to predict heavy oil viscosity at reservoir conditions as a function of easily determined physical properties. This procedure will avoid costly experimental testing and reduce uncertainty in designing thermal recovery processes.","Introduction:
 The viscosity of heavy oils is a critical property in predicting oil recovery. Viscosity reduction and thermal expansion are the key properties to increase productivity of heavy oils. Thermal methods are pivotal in successfully producing oils with an API gravity of less than 20 degrees. These recovery methods may involve steam, hot water injection, and in-situ combustion2. For improving heavy oil recovery, steam injection has proven to be the premier approach for both stimulating producing wells and displacing oil in the reservoir. The amount of high viscosity oil produced by steam methods is increasing annually throughout the world3. Introduction:
 Modern reservoir engineering practices require accurate information of thermodynamic and transport fluid properties together with reservoir rock properties to perform material balance calculations. These calculations lead to the determination (estimation) of the initial hydrocarbons (oil and gas) in-place, the future reservoir performance, optimal exploration and production schemes, and the ultimate hydrocarbon recovery. The technical and economic viability of steam flooding processes have been established by laboratory and field studies of rock formations and crude oils3. Extensive knowledge of fluid properties is required to properly develop a steam flooding strategy. Introduction:
 Reservoir simulators are routinely used to predict and optimize oil recovery fiom oil fields. These simulators require as input properties of the reservoir fluids as a function of pressure, temperature and composition. The accuracy of the fluid properties can decisively affect the results of the simulation. Among the required fluid properties are: phase densities, phase viscosities, formation volume factors (Bo), and dissolved gas-oil ratios. The proposed research program includes the measurement and thermodynamic modeling of these properties. Objectives:
 The objectives of this research program are to determine viscosity and other required thermodynamic properties of heavy crude oil mixtures at various temperatures with and without steam at pressures and temperatures characteristic of steam flooding processes. This research program has been divided in a theoretical and an experimental part. Objectives:
 The theoretical part involves a critical literatwre review followed by development of a model based on the corresponding states theory. The experimental part involves measurement of viscosity of hydrocarbons mixtures and heavy oils under different temperatures and pressures characteristic of real reservoir conditions. Finally comparison between predicted and measured mixtures viscosity will be done. Objectives:
 The first report presented the results of our literature review and data from the first experiments completed. The modification of Pedersen et al. viscosity correlation for black oils is presented here. A screening process for the experimental data used is also presented."
