"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Low Emission Microbial Upgrading and Recovery (LEMUR) A Potential Route to Low or Zero Emission Energy Recovery from Oilfields","https://scispace.com/paper/low-emission-microbial-upgrading-and-recovery-lemur-a-44drf1p9o8","2009","","","Steve Larter
Ian M. Head
Ian D. Gates
Pete Santosham
David Rafter
Jennifer D. Adams
Xiaomeng Zhang
Mat Fay
Angela Cherry
Martin Jones
Neil D. Gray","","https://www.searchanddiscovery.com/abstracts/pdf/2013/90171cspg/abstracts/ndx_lart.pdf","The world oil inventory is dominated by oils with low recovery factors, i.e., heavy and super heavy oils and bitumens and by residual oils in watered out oil fields. Water flood technologies for conventional recovery are fairly mature yet leave most oil(65% or more) in the reservoir. Average recovery of heavy oils worldwide is even lower (17%) than conventional oil recovery. Recovery technologies for the volumetrically dominant non-conventional heavy oils and bitumens are largely based around thermal or solvent based technologies that have high capital and production costs combined with lower market price than conventional resources. These technologies are costly, both environmentally, in terms of carbon dioxide emissions associated with recovery and upgrading, or economically in terms of steam, solvent or upgrading costs. Thermal and catalytically based in situ upgrading technologies are being developed for heavy oils and bitumens and may assist with reducing economic and environmental penalties but these require high reservoir temperatures, typically well over 300°C on process timescales, to effect thermal carbon-carbon bond cleavage and reduction of molecular mass to cause viscosity reduction and API gravity increase (Vinegar et al., 2006 ). In contrast, the recent discovery of anaerobic biological cracking of liquid petroleum hydrocarbons to methane (methanogenesis) occurs catalytically through biological action at temperatures as low as 10°C, albeit at slow rates naturally (Head et al., 2003; Aitken et al, 2004; Jones et al., 2008). While not all oilfields are biologically active (Wilhelms et al., 2001; Adams et al., 2006), crude oil biodegradation and methanogenic microbial processes are common in reservoirs that have remained cooler than 80°C as is the case in some WCSB heavy oil reservoirs we have studied (Adams et al., 2006). The discovery of the MADCOR process (Methanogenic Alkane Degradation by Carbon dioxide Reduction), as it has been termed, raises many possibilities for reduced emission to atmosphere energy recovery (REAR) processes as methane is quantitatively produced from biodegraded alkanes, utilising water as co-reactant, with molecular hydrogen gas being the principal intermediate (Jones et al., 2008). The basic recovery process proposed involves the acceleration of the natural methanogenic biodegradation of hydrocarbons. Because degradation rates slow for increasingly large (less volatile) hydrocarbon components, this process will be more efficient and operate on production time scales for heavy oils and","In this paper, the MADCOR process (Methanogenic alkane degradation by carbon dioxide reduction) was proposed to accelerate the natural methanogenic biodegradation of hydrocarbons."
"Rate-Limiting Steps in the Microbial Degradation of Petroleum Hydrocarbons","https://scispace.com/paper/rate-limiting-steps-in-the-microbial-degradation-of-2yy45w2urs","1998","Book Chapter","","Eugene Rosenberg
Shiri Navon-Venezia
I. Zilber-Rosenberg
Eliora Z. Ron","10.1007/978-3-662-03674-7_11","","Effective bioremediation of petroleum pollution relies heavily on a fundamental understanding of how microorganisms grow on hydrocarbons. Table 1 outlines the requirements for biodegradation of petroleum hydrocarbons.","In this paper, the requirements for biodegradation of petroleum hydrocarbons are outlined and a detailed discussion of the necessary and sufficient conditions for such a process can be found in Table 1."
"Theoretical and Practical Issues of Hydrocarbon Biological Oxidation by Microorganisms A. V. Bryanskaya, Yu. E. Uvarova, N. M. Slynko, E. A. Demidov, A. S. Rozanov, and S. E. Peltek","https://scispace.com/paper/theoretical-and-practical-issues-of-hydrocarbon-biological-130r1agbgm","2015","","","Russia Novosibirsk","","","This study is focused on the theoretical issues of biological oxidation of oil hydrocarbons varying from alkanes to polycyclic aromatic hydrocarbons. The biochemical mechanisms of the decomposition of the oil components are shown, as well as the review of data represented in the conventional data bases. The results of the microbial community studies, inhabiting the natural oil seeps of the Uzon caldera, are described in detail. It is the first study of the ecophysiological characteristics of oildegrading microorganisms isolated from the thermal oil seeps of the caldera.","In this article, the authors focused on the theoretical issues of biological oxidation of oil hydrocarbons varying from alkanes to polycyclic aromatic (PAH) hydrocarbon components, as well as the biochemical mechanisms of the decomposition of the oil components."
"Methanogenic Oil Degradation in the Dagang Oil Field","https://scispace.com/paper/methanogenic-oil-degradation-in-the-dagang-oil-field-5fb7ilvscd","2014","","","Núria Jiménez
Minmin Cai
Nontje Straaten
Jun Yao
Hans H. Richnow
Martin Krüger","","","Abstract In situ biotransformation of oil to methane was investigated in a reservoir in Dagang, China using chemical fingerprinting, isotopic analyzes and molecular and biological methods. The reservoir is highly methanogenic despite chemical indications of advanced oil degradation, such as depletion of n-alkanes, alkylbenzenes and light polycyclic aromatic hydrocarbon (PAH) fractions or changes in the distribution of several alkylated polycyclic aromatic hydrocarbons. The degree of degradation strongly varied between different parts of the reservoir, ranging from severely degraded to nearly undegraded oil compositions. Geochemical data from oil, water and gas samples taken from the reservoir are consistent with in situ biogenic methane production linked to aliphatic and aromatic hydrocarbon degradation. Microcosms were inoculated with production and injection waters in order to characterize these processes in vitro. Subsequent degradation experiments revealed that autochthonous microbiota are capable of producing methane from 13C labelled n-hexadecane or 2-methylnaphthalene and suggest that further methanogenesis may occur from the aromatic and polyaromatic fractions of Dagang reservoir fluids. The microbial communities from produced oil–water samples were composed of high numbers of microorganisms (on the order to 107), including methane producing Archaea within the same order of magnitude. In summary, the investigated sections of the Dagang reservoir may have significant potential for testing the viability of in situ conversion of oil to methane as an enhanced recovery method and biodegradation of the aromatic fractions of the oil may be an important methane source.","In this paper, in situ biotransformation of oil to methane was investigated in a reservoir in Dagang, China using chemical fingerprinting, isotopic analyzes and molecular and biological methods."
"Organic Matter Degradation in Energy-Limited Subsurface Environments—A Bioenergetics-Informed Modeling Approach","https://scispace.com/paper/organic-matter-degradation-in-energy-limited-subsurface-hc3wpfhx39q3","2021","Repository","","Lu Chuanhe
Van Cappellen Philippe","10.6084/m9.figshare.17033387.v1","","Microbial degradation of organic matter is a key driver of subsurface biogeochemistry. Here, we present a bioenergetics-informed kinetic model for the anaerobic degradation of macromolecular organic matter that accounts for extracellular hydrolysis, fermentation, and respiration. The catabolic energy generated by fermentation and respiration is allocated to biomass growth, production of extracellular hydrolytic enzymes, and cellular maintenance. Microbial cells are assumed to exist in active or dormant states with marked differences in maintenance energy requirements. Dormant cells are further assumed to fulfill their maintenance energy requirements by utilizing their own biomass instead of relying on external substrates. When the catabolic Gibbs energy production for a given functional group of microorganisms exceeds the total maintenance energy requirement of the active cells, biomass growth, re-activation of dormant cells, and production of extracellular hydrolytic enzymes are possible. The latter, in turn, allows the microbial community to access more of the available external organic substrates. In the opposite case, active cells decay or become dormant. We apply the model to simulate the anaerobic degradation of cellulose by a hypothetical microbial community consisting of cellulolytic fermenting bacteria and sulfate-reducing bacteria, under conditions representative of those encountered in water-saturated subsurface environments. ",""
"Organic Matter Degradation in Energy-Limited Subsurface Environments—A Bioenergetics-Informed Modeling Approach","https://scispace.com/paper/organic-matter-degradation-in-energy-limited-subsurface-cbo0w0bg1r6p","2021","Journal Article","","Lu Chuanhe
Van Cappellen Philippe","10.6084/m9.figshare.17033387","","Microbial degradation of organic matter is a key driver of subsurface biogeochemistry. Here, we present a bioenergetics-informed kinetic model for the anaerobic degradation of macromolecular organic matter that accounts for extracellular hydrolysis, fermentation, and respiration. The catabolic energy generated by fermentation and respiration is allocated to biomass growth, production of extracellular hydrolytic enzymes, and cellular maintenance. Microbial cells are assumed to exist in active or dormant states with marked differences in maintenance energy requirements. Dormant cells are further assumed to fulfill their maintenance energy requirements by utilizing their own biomass instead of relying on external substrates. When the catabolic Gibbs energy production for a given functional group of microorganisms exceeds the total maintenance energy requirement of the active cells, biomass growth, re-activation of dormant cells, and production of extracellular hydrolytic enzymes are possible. The latter, in turn, allows the microbial community to access more of the available external organic substrates. In the opposite case, active cells decay or become dormant. We apply the model to simulate the anaerobic degradation of cellulose by a hypothetical microbial community consisting of cellulolytic fermenting bacteria and sulfate-reducing bacteria, under conditions representative of those encountered in water-saturated subsurface environments. ",""
"Long-Term Dynamics of Microbial Communities in a High-Permeable Petroleum Reservoir Reveals the Spatiotemporal Relationship between Community and Oil Recovery","https://scispace.com/paper/long-term-dynamics-of-microbial-communities-in-a-high-35zunmktx0","2017","Journal Article","Energy & Fuels","Zhiyong Song
Fengmin Zhao
Gangzheng Sun
Weiyao Zhu","10.1021/ACS.ENERGYFUELS.7B01713","","To assess the dynamics of microbial communities in a petroleum reservoir during microbial enhanced oil recovery (MEOR), injected and produced fluids from multiple wells were monitored using molecular microbial methods over 20 months. In this highly permeable (1.5–2.5 μm2) and high-temperature (65 °C) reservoir, communities contain phyla Euryarchaeota, Proteobacteria, Deferribacteres, and Firmicutes, which may be collected by flooding fluids from different habitats through strata. Since the oil-rich areas in the flooded reservoir generally gather around oil wells with high temperatures and strictly anaerobic conditions, the dominance of thermophilic and anaerobic microorganisms, which are capable of inhabiting oil-rich areas, is consistent with positive oil-output responses (temporarily enhanced by 5 × 103 kg per day). During later periods, the communities were dominated by Enterobacter without high-temperature adaptability, which corresponds to a considerable decline in oil-output. Meanwhile, an abnormal ...","In this paper, the dynamics of microbial communities in a petroleum reservoir during microbial enhanced oil recovery (MEOR), injected and produced fluids from multiple wells were monitored using molecular microbial methods over 20 months."
"Chapter 10 Anaerobic hydrocarbon biodegradation and the prospects for microbial enhanced energy production","https://scispace.com/paper/chapter-10-anaerobic-hydrocarbon-biodegradation-and-the-152r08m6ns","2004","Book Chapter","Studies in Surface Science and Catalysis","Joseph M. Suflita
Irene A. Davidova
Lisa M. Gieg
Mark A. Nanny
Roger C. Prince","10.1016/S0167-2991(04)80151-4","","Publisher Summary There is a biotechnological link between oil and natural gas that is the product of the relatively recent recognition that many hydrocarbons are susceptible to anaerobic biodegradation and can be converted into methane and carbon dioxide. Unlike the well-documented patterns of aerobic oil biodegradation, anaerobic hydrocarbon metabolism was dismissed as ecologically insignificant. This chapter reviews evidence for anaerobic hydrocarbon biodegradation and provide an overview of some of the more generalizing metabolic features. It explores whether these reactions can be predicted, identifies some of the implications for the ability of anaerobes to convert hydrocarbons into methane, and thereby, generates useful energy. There is ample evidence that anaerobic microbial processes occur under reservoir conditions. There is even evidence, albeit indirect, that such processes occur in situ . The most widely used indicator for biological methanogenesis comes from the carbon isotopic abundance signature of the methane in natural gas deposits. The chapter ends with a discussion on microbial enhanced energy recovery and carbon dioxide.","Evidence for anaerobic hydrocarbon biodegradation is reviewed and whether these reactions can be predicted, identifies some of the implications for the ability of anaerobes to convert hydrocarbons into methane, and thereby, generates useful energy."
"Changes in Subsurface Catabolic Gene Frequencies during Natural Attenuation of Petroleum Hydrocarbons","https://scispace.com/paper/changes-in-subsurface-catabolic-gene-frequencies-during-45mj9y7dqy","2000","Journal Article","Environmental Science & Technology","R. D. Stapleton
G. S. Sayler
J. M. Boggs
E. L. Libelo
T. B. Stauffer
William G. MacIntyre","10.1021/ES990827X","","Subsurface hydrocarbon contamination associated with petroleum spills is a widespread occurrence that presents a significant threat to groundwater resources. The natural attenuation test site (NATS) at Columbus Air Force Base, MS, provided a unique opportunity to monitor changes in the molecular microbial ecology as well as stimulation of natural biodegradative processes under transient field study conditions. A large, synthetic jet fuel mixture containing BTEX compounds and naphthalene in a decane carrier was introduced into the subsurface. Over 462 days, a plume of hydrocarbon contamination developed and stabilized at a distance of less than 15 m downgradient from the source area. Exposure of indigenous microorganisms to the contaminant hydrocarbons was evaluated using an array of gene probes targeting common genotypes associated with the aerobic biodegradation of BTEX and naphthalene. Each of the targeted genotypes alkB, nahA, nahH, todC1C2, and xylA showed significant responses to hydrocarbon exposure...","Exposure of indigenous microorganisms to the contaminant hydrocarbons was evaluated using an array of gene probes targeting common genotypes associated with the aerobic biodegradation of BTEX and naphthalene, showing significant responses to hydrocarbon exposure."
"Biodegradation: Updating the Concepts of Control for Microbial Cleanup in Contaminated Aquifers","https://scispace.com/paper/biodegradation-updating-the-concepts-of-control-for-1hi98gd06c","2015","Journal Article","Environmental Science & Technology","Rainer U. Meckenstock
Martin Elsner
Christian Griebler
Tillmann Lueders
Christine Stumpp
Jens Aamand
Spiros N. Agathos
Hans-Jørgen Albrechtsen
Leen Bastiaens
Poul Løgstrup Bjerg
Nico Boon
Winnie Dejonghe
Wei E. Huang
Susanne I. Schmidt
Erik Smolders
Sebastian R. Sørensen
Dirk Springael
Boris M. van Breukelen","10.1021/ACS.EST.5B00715","","Biodegradation is one of the most favored and sustainable means of removing organic pollutants from contaminated aquifers but the major steering factors are still surprisingly poorly understood. Growing evidence questions some of the established concepts for control of biodegradation. Here, we critically discuss classical concepts such as the thermodynamic redox zonation, or the use of steady state transport scenarios for assessing biodegradation rates. Furthermore, we discuss if the absence of specific degrader populations can explain poor biodegradation. We propose updated perspectives on the controls of biodegradation in contaminant plumes. These include the plume fringe concept, transport limitations, and transient conditions as currently underestimated processes affecting biodegradation.","Critically discusses classical concepts such as the thermodynamic redox zonation, or the use of steady state transport scenarios for assessing biodegradation rates, and proposes updated perspectives on the controls of biode degradation in contaminant plumes."
"Ch. R-1 Microbial Physiology and Enhanced Oil Recovery","https://scispace.com/paper/ch-r-1-microbial-physiology-and-enhanced-oil-recovery-1xpotd14re","1991","Book Chapter","Developments in Petroleum Science","A.J. Sheehy","10.1016/S0376-7361(09)70149-9","","Microorganisms inhabiting petroleum-bearing formations or introduced into subterranean environments are subject to extremes of redox potential, pH, salinity, temperature, pressure, ecological pressure, geochemistry, and energy and nutrient availability. Successful microbial EOR requires the selection, injection, dispersion, metabolism and persistence of organisms with properties that facilitate the release of residual oil and the co-injection of growth effective nutrients into the extreme environments which characterize petroleum reservoirs. Ecological strategies designed to negate previously documented problems in the application of microbial EOR have been shown to be effective in laboratory experiments and field trials. Overcoming environmental extremes and developing persistence of beneficial organisms have been given special attention. The laboratory procedures, equipment and strategies used to develop successful field applications of biological stimulation of oil production (BOS) will be presented.","Ecological strategies designed to negate previously documented problems in the application of microbial EOR have been shown to be effective in laboratory experiments and field trials and overcoming environmental extremes and developing persistence of beneficial organisms have been given special attention."
"Enhancing Bioremediation: Insights from a Numerical Modeling Approach","https://scispace.com/paper/enhancing-bioremediation-insights-from-a-numerical-modeling-4ofym7mz16","2024","Journal Article","","Noura Eddaoui
Cyprien Soulaine","10.5194/egusphere-egu24-17693","","Bio-remediation of soil contaminated by petroleum hydrocarbon is a highly complex process, requiring coupled interactions and synergistic effects between physical, chemical and biological phenomena. Monitoring and improving the bio-remediation of such system remains a formidable challenge. Our approach involves the development of a comprehensive mathematical and numerical model that couples two-phase flow, bio-reactive transport, and the dynamic of bacterial populations, with the aim of investigating the mechanisms governing pollutant and nutrient transport, bacterial activities and bio-degradation within porous media. Important processes including the effect of biofilm growth on the permeability of the porous media and the interaction between the biofilm matrix and the fluid system, are taken into account. Numerical simulations were carried out to evaluate the effect of biomass accumulation and nutrients availability on the bio-degradation rate, providing new insights into optimizing in-situ bio-remediation processes for effective cleanup. Additionally, key issues such as controlling contaminant mobility and estimating efficiency criteria will be addressed as well. ","A numerical model is developed to simulate bio-remediation of petroleum hydrocarbon contaminated soil, investigating mechanisms governing pollutant and nutrient transport, bacterial activities and bio-degradation within porous media."
"Two-Dimensional Stable Isotope Fractionation During Aerobic and Anaerobic Alkane Biodegradation and Implications for the Field","https://scispace.com/paper/two-dimensional-stable-isotope-fractionation-during-aerobic-3g2anrjma3","2010","","","Brandon E. L. Morris
Joseph M. Suflita
Hans-Hermann Richnow","","https://scispace.com/pdf/two-dimensional-stable-isotope-fractionation-during-aerobic-3g2anrjma3.pdf","Quantitatively, n-alkanes comprise a major portion of most crude oils. In petroliferous formations, it may be possible to relate the loss of these compounds to the levels of biodegradation occurring in situ [1]. Moreover, it is important to develop indicators of alkane degradation that may be used to monitor bioremediation of hydrocarbon-impacted environments. Desulfoglaeba alkanexedens and Pseudomonas putida GPo1 were used to determine if carbon and hydrogen stable isotope fractionation could differentiate between n-alkane degradation under anaerobic and aerobic conditions, respectively in the context of the Rayleigh equation model [2]. Bacterial cultures were sacrificed by acidification and headspace samples were analyzed for stable isotope composition using gas chromatography-isotope ratio mass spectrometry. Carbon enrichment factors ([U+F065]bulk) for anaerobic and aerobic biodegradation of hexane were -5.52 ± 0.2h and -4.34 ± 0.3h respectively. Hydrogen enrichment during hexane degradation was -43.14 ± 6.32h under sulfate-reducing conditions, and was too low for quantification during aerobiosis. Collectively, this indicates that the correlation between carbon and hydrogen stable isotope fractionation ([U+F04C][U+F029][U+F020]may be used to help elucidate in situ microbial processes in oil reservoirs, and during intrinsic as well as engineered remediation efforts.","The correlation between carbon and hydrogen stable isotope fractionation may be used to help elucidate in situ microbial processes in oil reservoirs, and during intrinsic as well as engineered remediation efforts."
"Modeling the biodegradation of organic contaminants with tmvocbio","https://scispace.com/paper/modeling-the-biodegradation-of-organic-contaminants-with-38rfulnded","2003","","","Alfredo Battistelli","","","The contamination of soil and groundwater by organic contaminants, such as hydrocarbons and solvents, represents a potential risk for human health and for the environment. It has been observed in natural systems and verified by laboratory experiences that organic contaminants are actively degraded by naturally occurring micro-organisms living in the subsurface, which can use them as substrates for their metabolic processes and growth. Thus, the modeling of biodegradation reactions can represent a useful tool for the interpretation of coupled processes that govern the migration and degradation of organic contaminants in the subsurface. The existing TMVOC numerical reservoir simulator, developed to model the migration of organic mixtures in the subsurface, was improved by adding capabilities for the modeling of aerobic and anaerobic biodegradation reactions of hydrocarbons and chlorinated solvents. Reactive transport is coupled with the multiphase nonisothermal flow of multicomponent fluid mixtures containing water, and sets of user-defined noncondensible gases (NCG), volatile organic compounds (VOC) and dissolved solids. The mathematical formulation of biodegradation reactions, a modified version of that developed at USGS for the BIOMOC computer code (Essaid and Bekins, 1997), is presented together with underlying assumptions. It allows the modeling of simultaneously occurring aerobic and anaerobic degradation processes involving multiple organic substrates, electron acceptors (EA) and nutrients, accounting for the inhibition phenomena conventionally considered by other analytical and numerical codes. Then, the implemented numerical solution of biodegradation reactions is discussed. It is an extension to multiple degradation processes of the T2LBM EOS module formulation developed to model the aerobic/anaerobic biodegradation of organic matter in municipal landfills (Oldenburg, 2001). Examples of code verification against accurate numerical solutions and code validation against published experimental results are also presented.","The TMVOC numerical reservoir simulator as discussed by the authors was developed to model the migration of organic mixtures in the subsurface, was improved by adding capabilities for the modeling of aerobic and anaerobic biodegradation reactions of hydrocarbons and chlorinated solvents."
"The Role of Reservoir Microflora in the Process of Oil Displacement with Combined Physico-Chemical and Microbiological Method","https://scispace.com/paper/the-role-of-reservoir-microflora-in-the-process-of-oil-3owaf5c8g2","2017","Journal Article","Eurasian Chemico-Technological Journal","L.I. Svarovskaya
Altunina Lyubov K","10.18321/ECTJ536","https://scispace.com/pdf/the-role-of-reservoir-microflora-in-the-process-of-oil-3owaf5c8g2.pdf","A combined physico-chemical and microbiological method has been developed to enhance oil recovery. The method has been developed taking into account both oil properties and microbiological characteristics of the formation waters in White Tiger oil field. Total number of microflora in the formation water exceeded 2·10 7 cell/cm 3 . The solution of IKhN-KA system applied as a stimulating substrate increased the number of microflora by 5-6 orders. Due to active enzyme system microorganisms were capable to affect oil fixed on the porous rock. The contact of microorganisms with oil was accompanied with hydrocarbon destruction and with the accumulation of metabolism products. As a result rheological properties of oil were changed. During 10 days of microflora cultivation in contact with oil total biodestruction of n-alkanes in oil recovered from White Tiger oil field ranged from 76 to 81%. Filtration properties and oil-displacing capacity were studied using core reservoir models at 120 °C and at a pressure of 4 MPa under the conditions simulating those observed in White Tiger oil field. Porous volume of the model was 108.2 cm 3 , gas permeability averaged 0.712 D, core length - 26 cm. Oil displacement efficiency amounted to 57.4%. Using a combined physico-chemical and microbiological method one increased oil displacement efficiency by 14.2%.","Filtration properties and oil-displacing capacity were studied using core reservoir models at 120 °C and at a pressure of 4 MPa under the conditions simulating those observed in White Tiger oil field."
"Transport of dissolved hydrocarbons influenced by oxygen‐limited biodegradation: 1. Theoretical development","https://scispace.com/paper/transport-of-dissolved-hydrocarbons-influenced-by-oxygen-300hz1kr1r","1986","Journal Article","Water Resources Research","Robert C. Borden
Philip B. Bedient","10.1029/WR022I013P01973","","Many hydrocarbons and related organic contaminants are rapidly degradable in the presence of oxygen. Unfortunately, exchange of oxygen with subsurface contaminant plumes is often slow. In this paper, equations are developed for simulating the simultaneous growth, decay, and transport of microorganisms, as well as the transport and removal of hydrocarbon and oxygen. These equations are solved by conventional numerical techniques to study the impact of microbial kinetics, horizontal mixing, adsorption, and vertical exchange with the unsaturated zone on biodegradation. In the region near the hydrocarbon source, any available oxygen will be rapidly consumed. In the body of the hydrocarbon plume, oxygen transport will be rate limiting and the consumption of oxygen and hydrocarbon can be approximated as an instantaneous reaction. The major sources of oxygen to the plume appear to be transverse mixing, advective fluxes when adsorption is significant and vertical exchange with the unsturated zone. In a companion paper (R. C. Borden et al., this issue), hydrocarbon transport is simulated at a hazardous waste site where oxygen-limited biodegradation is known to occur.","In this article, Borden et al. developed equations for simulating the simultaneous growth, decay, and transport of microorganisms, as well as the transport and removal of hydrocarbon and oxygen."
"Thermodynamic Description of Organic/Inorganic Interactions in TSR Reservoirs (Russian)","https://scispace.com/paper/thermodynamic-description-of-organic-inorganic-interactions-yncr8tgvlq09","","","","Laurent Richard
Rakhim Uteyev
Henning Peters","10.2118/172254-ru","","Abstract Although thermochemical sulfate reduction (TSR) is an irreversible process, it can be demonstrated that many reactions involved in TSR occur at or near equilibrium. This applies not only to minerals and formation waters, but also to hydrocarbons and organic sulfur compounds (OSC) in crude oils and condensates. The metastable equilibrium approach pioneered by Helgeson et al. (1993) is here extended to construct a thermodynamic model of TSR which allows to calculate compositional changes in the water-rock-hydrocarbon-gas system as a function of reaction progress. Using oxygen fugacity as a redox variable to describe the stability relations among minerals, formation waters, and hydrocarbon and organic sulfur species in petroleum, it is shown that the redox state of the water-rock-hydrocarbon-gas system progressively shifts with increasing reaction progress from reduced conditions (under which petroleum is stable), towards more oxidizing conditions imposed by the anhydrite-calcite-sulfur assemblage (and under which pyrobitumen and elemental sulfur may form). This change in redox conditions during TSR appears to be consistent with the observed increase in the aromatic fraction of crude oils during TSR. The results of the speciation calculations compare favorably with compositional data reported in the literature for reservoired oils affected by TSR. Geochemical parameters which have been compared include saturate/aromatic ratios, organic sulfur contents, and concentrations of dibenzothiophenes of crude oils, as well as the CO2/H2S ratio of the gas phase.","A thermodynamic model of thermochemical sulfate reduction (TSR) is developed, describing interactions between minerals, formation waters, hydrocarbons, and organic sulfur compounds in TSR reservoirs, and predicting compositional changes and redox state shifts with reaction progress."
"Culture-Dependent and Culture-Independent Characterization of Microbial Assemblages Associated with High-Temperature Petroleum Reservoirs","https://scispace.com/paper/culture-dependent-and-culture-independent-characterization-2nt2mt3dto","2000","Journal Article","Applied and Environmental Microbiology","Victoria J. Orphan
Victoria J. Orphan
Lance T. Taylor
D. Hafenbradl
Edward F. DeLong","10.1128/AEM.66.2.700-711.2000","https://scispace.com/pdf/culture-dependent-and-culture-independent-characterization-2nt2mt3dto.pdf","Recent investigations of oil reservoirs in a variety of locales have indicated that these habitats may harbor active thermophilic prokaryotic assemblages. In this study, we used both molecular and culture-based methods to characterize prokaryotic consortia associated with high-temperature, sulfur-rich oil reservoirs in California. Enrichment cultures designed for anaerobic thermophiles, both autotrophic and heterotrophic, were successful at temperatures ranging from 60 to 90°C. Heterotrophic enrichments from all sites yielded sheathed rods (Thermotogales), pleomorphic rods resembling Thermoanaerobacter, and Thermococcus-like isolates. The predominant autotrophic microorganisms recovered from inorganic enrichments using H2, acetate, and CO2 as energy and carbon sources were methanogens, including isolates closely related to Methanobacterium, Methanococcus, and Methanoculleus species. Two 16S rRNA gene (rDNA) libraries were generated from total community DNA collected from production wellheads, using either archaeal or universal oligonucleotide primer sets. Sequence analysis of the universal library indicated that a large percentage of clones were highly similar to known bacterial and archaeal isolates recovered from similar habitats. Represented genera in rDNA clone libraries included Thermoanaerobacter, Thermococcus, Desulfothiovibrio, Aminobacterium, Acidaminococcus, Pseudomonas, Halomonas, Acinetobacter, Sphingomonas, Methylobacterium, and Desulfomicrobium. The archaeal library was dominated by methanogen-like rDNAs, with a lower percentage of clones belonging to the Thermococcales. Our results strongly support the hypothesis that sulfur-utilizing and methane-producing thermophilic microorganisms have a widespread distribution in oil reservoirs and the potential to actively participate in the biogeochemical transformation of carbon, hydrogen, and sulfur in situ.","The hypothesis that sulfur-utilizing and methane-producing thermophilic microorganisms have a widespread distribution in oil reservoirs and the potential to actively participate in the biogeochemical transformation of carbon, hydrogen, and sulfur in situ is strongly supported."
"High-Pressure Microscopic Investigation on the Oil Recovery Mechanism by in Situ Biogases in Petroleum Reservoirs","https://scispace.com/paper/high-pressure-microscopic-investigation-on-the-oil-recovery-3dd3ghud1u","2015","Journal Article","Energy & Fuels","Weiyao Zhu
JiaXin Zhao
Hongyan Han
Gangzheng Sun
Zhiyong Song","10.1021/ACS.ENERGYFUELS.5B01906","","Biogases, including CO2 and CH4, are an essential category of the complex metabolites in microbial enhanced oil recovery (MEOR). However, the recovery mechanisms and contributions of in situ biogases have not been individually studied. A microbial consortium from oil fields, which produced gases but few metabolites, was inoculated in microscopic flooding experiments mimicking reservoir pressure. Additional oil [14.8% of the original oil-in-place (OOIP)] was recovered. In terms of gas yields, porous media were favorable culturing substrates compared to bottles (up to 1.2 and 0.42 mL of biogas per mL of medium, respectively). Under pressurized reservoir conditions (8 MPa), contributions from typical mechanisms, including oil displacement and pressurization by gas bubbles, can be excluded as a result of the effective biogas dissolution in crude oil. The dissolved gases promoted the spontaneous expansion of microbial activities, so that 34.1% of the additional oil was recovered from the margin regions, area o...","In this article, a microbial consortium from oil fields, which produced gases but few metabolites, was inoculated in microscopic flooding experiments mimicking reservoir pressure, and additional oil [14.8% of the original oil-in-place (OOIP)] was recovered."
"Modeling biodegradation of organic contaminants under multiphase conditions with TMVOCBio","https://scispace.com/paper/modeling-biodegradation-of-organic-contaminants-under-2kkg3hcqhm","2004","Journal Article","Vadose Zone Journal","Alfredo Battistelli","10.2136/VZJ2004.0875","","The existing TMVOC numerical reservoir simulator, developed to model the migration of organic mixtures in the subsurface under multiphase conditions, was improved by adding capabilities for the modeling of aerobic and anaerobic biodegradation reactions of hydrocarbons and chlorinated solvents. Reactive transport is coupled with the multiphase nonisothermal flow of multicomponent fluid mixtures containing water and sets of user-defined noncondensible gases (NCG), volatile organic compounds (VOCs), and dissolved solids. The mathematical formulation of biodegradation reactions, a modified version of that developed for the BIOMOC computer code, is presented together with underlying assumptions. TMVOCBio allows the modeling of simultaneously occurring aerobic and anaerobic degradation processes involving multiple organic substrates, electron acceptors (EA), and nutrients, accounting for the inhibition phenomena conventionally considered by other analytical and numerical codes. Code verification against accurate numerical solutions and code validation against published laboratory and field experimental results relevant to saturated subsurface systems showed good agreement.","The existing TMVOC numerical reservoir simulator, developed to model the migration of organic mixtures in the subsurface under multiphase conditions, was improved by adding capabilities for the modeling of aerobic and anaerobic biodegradation reactions of hydrocarbons and chlorinated solvents."
