"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"An Explanation of Energy Return on Investment From an Entropy Perspective","https://scispace.com/paper/an-explanation-of-energy-return-on-investment-from-an-2ehxzl65z4","2021","Journal Article","Frontiers in Energy Research","Yan Hu
Yingchao Chen
Songlin Tang
Lianyong Feng
Chen Huang","10.3389/FENRG.2021.633528","https://scispace.com/pdf/an-explanation-of-energy-return-on-investment-from-an-2ehxzl65z4.pdf","Low-carbon energy transformation is a major trend in world energy development, and measures to mitigate carbon emissions can vary substantially in terms of the energy they require. A common method of evaluating energy use in energy resource exploitation is energy return on investment (EROI). One of the criticisms of EROI concerns uncertainty regarding the input and output factors for the calculation. To make the issue clear, we interpret EROI in terms of entropy, which is the most basic concept in physics. We consider an energy resource exploitation system to be a kind of dissipative structure and construct a basic entropy analysis framework for an energy resource exploitation system. We then derive the relationship between EROI and entropy change. The theory of EROI is consistent with the basic requirement for a dissipative structure, which is that the total entropy change must be negative. EROI is a method of using entropy theory to evaluate energy resource exploitation. It is inappropriate and unnecessary to quantify all factors as energy units as the input and output factors are multidimensional while energy is a one-dimensional standard. Future development of the EROI method should be guided by entropy theory. A series of EROI related indicators will increase its application and policy significance.","In this paper, the authors consider an energy resource exploitation system to be a kind of dissipative structure and construct a basic entropy analysis framework for an EROI system, which is consistent with the basic requirement that the total entropy change must be negative."
"Optimizing thermal recovery strategies: the advantages of expanding solvent-steam assisted gravity drainage (ES-SAGD) in heavy oil reservoirs","https://scispace.com/paper/optimizing-thermal-recovery-strategies-the-advantages-of-2cebpx3hnpia","2024","Journal Article","Petroleum Science and Technology","Yu‐Jie Fu
Riyi Lin
Liqiang Zhang
Pengyu Chen
Jing Fu
Wenzhe Yin
Jiahao Guo
Ningmin Zhu
Peiyuan Li
Huirong Yang
B. Y. Pang","10.1080/10916466.2024.2446611","","In steam-assisted gravity drainage (SAGD) processes, relying solely on pure steam as the driving medium can result in high energy consumption. In contrast, solvents have proven to be effective driving mediums. Expanding solvent-steam-assisted gravity drainage (ES-SAGD) presents a unique advantage in heavy oil thermal recovery. This paper investigates the viscosity reduction effect of each solvent and selects the appropriate solvent. Additionally, numerical simulation is employed to optimize multiple operating parameters and compare recovery rates between conventional SAGD and ES-SAGD in a test area in the Liaohe Oilfield. Furthermore, we delve into the oil-driving mechanism behind ES-SAGD. The results show that the viscosity reduction ability of the three solvents is in the order of n-pentane > n-hexane > isohexane, so n-pentane is selected as the assisted solvent for SAGD. The reasonable injection parameters of ES-SAGD are steam injection dryness of 0.7, steam injection temperature of 280 °C, steam injection rate of 160 m3/d, and solvent injection ratio of 0.15. The final recovery ratio through the application of optimized technology reaches 75.26%, surpassing conventional SAGD by 14.39%. This study provides valuable analysis for the application of ES-SAGD technology in the field of thermal recovery of heavy oil. ","This study optimizes thermal recovery strategies in heavy oil reservoirs by expanding solvent-steam-assisted gravity drainage (ES-SAGD), selecting n-pentane as the optimal solvent, and determining optimal operating parameters to achieve a 75.26% recovery ratio, surpassing conventional SAGD by 14.39%."
"Thermal and mechanical aspect of entropy-exergy relationship","https://scispace.com/paper/thermal-and-mechanical-aspect-of-entropy-exergy-relationship-3bile71993","2012","Journal Article","international journal of energy and environmental engineering","Pierfrancesco Palazzo","10.1186/2251-6832-3-4","https://scispace.com/pdf/thermal-and-mechanical-aspect-of-entropy-exergy-relationship-3bile71993.pdf","The mechanical aspect of entropy-exergy relationship, together with the thermal aspect usually considered, leads to a formulation of physical exergy based on both useful work and useful heat that are the outcomes of available energy of a thermodynamic system with respect to a reservoir. This approach suggests that a mechanical entropy contribution can be defined, in addition to the already used thermal entropy contribution, with respect to work interaction due to pressure and volume variations. The mechanical entropy is related to energy transfer by means of work interaction and it is complementary to the thermal entropy that accounts energy transfer by means of heat interaction. Furthermore, the study proposes a definition of exergy based on Carnot cycle that is reconsidered in the case the inverse cycle is adopted and, as a consequence, the concept that work depends on pressure similarly as heat depends on temperature, is pointed out. Then, the logical sequence to get mechanical exergy expression to evaluate useful work withdrawn from available energy is demonstrated. Based on mechanical exergy expression, the mechanical entropy set forth is deduced in a general form valid for any process. Finally, the formulation of physical exergy is proposed that summarizes the contribution of either heat or work interactions and related thermal exergy as well as mechanical exergy that both result as the outcome from the available energy of the composite of the system interacting with a reservoir. This formulation contains an additional term that takes into account the volume and, consequently, the pressure that allow to evaluate exergy with respect to the reservoir characterized by constant pressure other than constant temperature. The basis and related conclusions of this paper are not in contrast with principles and theoretical framework of thermodynamics and highlight a more extended approach to exergy definitions already reported in literature that remain the reference ground of present analysis.","In this paper, the authors proposed a formulation of physical exergy based on both useful work and useful heat that are the outcomes of available energy of a thermodynamic system with respect to a reservoir."
"Life-cycle production optimization of hydrocarbon fields : Thermoeconomics perspective","https://scispace.com/paper/life-cycle-production-optimization-of-hydrocarbon-fields-1dnqf0b6x9","2019","Journal Article","Sustainable Energy and Fuels","Rouhollah Farajzadeh
Rouhollah Farajzadeh
S. Kahrobaei
A.H. de Zwart
D. M. Boersma","10.1039/C9SE00085B","https://scispace.com/pdf/life-cycle-production-optimization-of-hydrocarbon-fields-1dnqf0b6x9.pdf","We suggest alternative objective functions based on the concept of thermoeconomics (or exergoeconomics) that could be used for simultaneous maximization of economics and energy efficiency of oil-production systems. The suggested functions are evaluated for an oil reservoir, where water is injected to improve its recovery factor. We find that life-cycle optimization of water-injection projects in terms of net present value (NPV) and net cumulative exergy (NCE) leads to consistent results. We show that managing reservoirs based on a long-term objective leads to significant reduction in their CO2 footprint. For oil production by water injection, commitment to reduce CO2 emission provides an opportunity to maximize the NPV of these projects. The sustainability of water injection into hydrocarbon reservoirs is highly dependent on the volumes of the injected and produced liquids. Above a critical water cut (80% in this study), the energy efficiency of the project decreases dramatically, and its CO2 footprint increases exponentially.","In this paper, the authors proposed alternative objective functions based on the concept of thermoeconomics that could be used for simultaneous maximization of economics and energy efficiency of oil-production systems."
"Exergy, Energy, and Gas Flow Analysis of Hydrofractured Shale Gas Extraction","https://scispace.com/paper/exergy-energy-and-gas-flow-analysis-of-hydrofractured-shale-s7x3u9d8bx","2016","Journal Article","Journal of Energy Resources Technology-transactions of The Asme","Noam Lior","10.1115/1.4032240","https://scispace.com/pdf/exergy-energy-and-gas-flow-analysis-of-hydrofractured-shale-s7x3u9d8bx.pdf","The objectives of this study are to (a) evaluate the exergy and energy demand for constructing a hydrofractured shale gas well and determine its typical exergy and energy returns on investment (ExROI and EROI), and (b) compute the gas flow and intrinsic exergy analysis in the shale gas matrix and created fractures. An exergy system analysis of construction of a typical U.S. shale gas well, which includes the processes and materials exergies (embodied exergy) for drilling, casing and cementing, and hydrofracturing (“fracking”), was conducted. A gas flow and intrinsic exergy numerical simulation and analysis in a gas-containing hydrofractured shale reservoir with its formed fractures was then performed, resulting in the time- and two-dimensional (2D) space-dependent pressure, velocity, and exergy loss fields in the matrix and fractures. The key results of the system analysis show that the total exergy consumption for constructing the typical hydrofractured shale gas well is 35.8 TJ, 49% of which is used for all the drilling needed for the well and casings and further 48% are used for the hydrofracturing. The embodied exergy of all construction materials is about 9.8% of the total exergy consumption. The ExROI for the typical range of shale gas wells in the U.S. was found to be 7.3–87.8. The embodied energy of manufactured materials is significantly larger than their exergy, so the total energy consumption is about 8% higher than the exergy consumption. The intrinsic exergy analysis showed, as expected, very slow (order of 10−9 m/s) gas flow velocities through the matrix, and consequently very small flow exergy losses. It clearly points to the desirability of exploring fracking methods that increase the number and length of effective fractures, and they increase well productivity with a relatively small flow exergy penalty.","In this paper, the authors evaluate the exergy and energy demand for constructing a hydrofractured shale gas well and determine its typical exeries and energy returns on investment, and compute the gas flow and intrinsic exergy analysis in the shale gas matrix and created fractures."
"Progress and Recent Utilization Trends in Petroleum Recovery: Steam Injection and In-situ Combustion","https://scispace.com/paper/progress-and-recent-utilization-trends-in-petroleum-recovery-3l22adzc9b","2012","Journal Article","Energy Sources Part A-recovery Utilization and Environmental Effects","Mustafa Versan Kok","10.1080/15567036.2010.504947","","It is known that the majority of oil fields in the world are in the final stages of development at the moment. Oil that is left behind after water flooding is there because either it has not been contacted by the injected fluid, or because of the capillary forces that exist between oil, water, and the porous rock. To capture this residual oil, the petroleum industry is devoted to research and development of enhanced oil recovery technologies. Thus, considerable efforts have being made on the potential use of thermal methods (steam injection and in-situ combustion) for the recovery of residual crude oil. This review describes progress and recent utilization trends in petroleum recovery in steam injection and in-situ combustion techniques; its physical, environmental, and economical impact on total oil production; as well as worldwide snapshot and difficulties in the realization with some conclusions.","In this article, a review describes progress and recent utilization trends in petroleum recovery in steam injection and in-situ combustion techniques; its physical, environmental, and economical impact on total oil production; as well as worldwide snapshot and difficulties in the realization with some conclusions."
"Local thermal equilibrium constraints for energy transport equations for thermal oil recovery processes","https://scispace.com/paper/local-thermal-equilibrium-constraints-for-energy-transport-2k0ue4ev3h","","Journal Article","International Journal of Thermal Sciences","Daniel Fuentes-Ibarra
Octavio Cazarez-Candia
C.G. Aguilar-Madera","10.1016/j.ijthermalsci.2023.108782","","The mathematical framework of reservoir thermal simulators typically relies on the assumption of local thermal equilibrium (LTE) when modeling energy transport through porous media for petroleum engineering applications, including Thermal Enhanced Oil Recovery (TEOR) processes. The LTE presupposes instantaneous exchange of energy between the injected hot fluids and the reservoir's rock and fluids. Nevertheless, it is essential to acknowledge that LTE's validity becomes questionable in specific scenarios, potentially resulting in an overestimation of oil recovery, e.g., when high fluid velocities arise. Under such conditions, the local thermal non-equilibrium (LTNE) formulation may offer a more accurate representation of the energy transport physics. In this study, we present the physical constraints that must be satisfied for the application of two distinct mathematical formulations (1) the one-equation model for the fluids and rock as a whole (LTE is assumed), and (2) the two-equation model, one equation assigned to the fluids and another one to the rock (pseudo-LTNE is assumed). Such constraints were derived by examining conductive and convective heat transport properties via the theory of the method of volume averaging, specifically applied to an oil-water-gas-rock system at the pore scale. It was found that the one-equation model requires that 18 physical constraints to be satisfied, while the pseudo-LTNE model needs to fulfill 9 physical constraints. A sensitivity analysis was conducted based on factor upon which accumulation, conduction and convection constraint equations depend, aiming to identify the conditions under which LTNE occurs within the porous medium. These influencing factors encompass the characteristic time, the Peclet number, the presence of external heat sources, the distribution of phases at the pore-scale, and the disparity between rock and fluid properties. The combinations of these factors can induce the existence of local thermal non-equilibrium. One significant property is the heat transfer coefficient in the reservoir. We recommend that the pseudo-LTNE approach is reliable as long as the rock-fluid heat transfer coefficients are at least one order of magnitude larger than the fluid-fluid heat transfer coefficients (1000−10000W/(m3K)). Contrarily, the OEM should be employed only when the heat transfer coefficients surpass a threshold value of 10000W/(m3K). When injector and producer wells are hydraulically interconnected, resulting in heightened fluid velocities, it is encouraged the use of the two-equations model. The predictability and reliability of the energy models were verified by comparison of predicted oil recovery against data from laboratory experiments. The equations presented in this study consistently demonstrate their utility in assessing the reliability of energy transport models for TEOR scenarios. ","This study derives physical constraints for local thermal equilibrium (LTE) and local thermal non-equilibrium (LTNE) models in thermal oil recovery processes, identifying 18 and 9 constraints, respectively, and recommends pseudo-LTNE for rock-fluid heat transfer coefficients >1000W/(m3K)."
"Mechanism and Energy Efficiency Evaluation of Superheated Steam Assisted Gravity Drainage Technique","https://scispace.com/paper/mechanism-and-energy-efficiency-evaluation-of-superheated-6tug8308tafx","","","","Ke Huang
Siyuan Huang
Qi Jiang
Chunsheng Yu
Xiang Zhou
Yang Zhang","10.2139/ssrn.3978739","","The superheated steam is defined as the steam with a higher temperature than saturated steam at saturation pressure, and the temperature difference is called superheated degree. The superheated-SAGD technique injects superheated steam rather than saturated steam, which was considered more efficient than conventional SAGD. However, the main recovery mechanisms and whether superheated steam has energy efficiency advantage compared with saturated steam is worthier of attention and answer. The OSR is often used as a key economic indicator for the steam recovery process. However, it cannot reflect the actual energy efficiency when it comes to the superheated steam. Although superheated steam recovers more oil than saturated steam, the energy consumption required to produce superheated steam is also higher. In this paper, the numerical simulation method is used to study the mechanisms of superheated-SAGD. The results show that the superheated steam can significantly improve the oil recovery efficiency of SAGD due to higher enthalpy and steam quality. Also, the aquathermolysis reaction has considerable impact on the SAGD performance, especially when superheated steam is used. The NCGs could add pressure and energy to the reservoir and decrease the heat loss between the steam chamber and the overburden layer. However, it will also influence the heat transfer between the steam chamber to the surrounding oil reservoir, thus limit the steam chamber lateral development. Moreover, the energy efficiency indicator is proposed, which can better evaluate the energy efficiency of a SAGD project. The optimal superheated degree is determined and the energy efficiency chart of SAGD projects are presented based on the proposed energy efficiency indicator. It shows that although the superheated steam can significantly increase the energy efficiency and OSR of SAGD, there is an optimal superheated degree under different steam saturation pressure. The superheated steam is more suitable for improving oil recovery efficiency at relatively low operating pressure SAGD projects.","This study evaluates the mechanism and energy efficiency of superheated steam assisted gravity drainage (SAGD) technique, finding that it improves oil recovery efficiency due to higher enthalpy and steam quality, but requires optimal superheated degree for energy efficiency."
"Theoretical Analysis of the Entropy Flow Generated by the Fluid Flow with Friction and Heat Exchange","https://scispace.com/paper/theoretical-analysis-of-the-entropy-flow-generated-by-the-s0jvgxqxlh","2014","Journal Article","Applied Mechanics and Materials","Haralambie Mihail Vartolomei","10.4028/WWW.SCIENTIFIC.NET/AMM.659.499","","Generating entropy is a measure of the irreversibility of a system or of its component. Any measure for minimizing the generation rate of entropy in a component of a system leads to reducing the irreversibility of the system’s assembly. We are interested into the entropy generation minimization procedure, which is the basis of the thermodynamic design.","In this paper, the entropy generation minimization procedure, which is the basis of the thermodynamic design, is discussed. But it is not discussed in this paper, as it is assumed that the entropy is a measure of the irreversibility of a system or of its component."
"Interpretation of Entropy Calculations in Energy Conversion Systems","https://scispace.com/paper/interpretation-of-entropy-calculations-in-energy-conversion-33n2z5l2fl","2021","Journal Article","Energies","Yousef Haseli","10.3390/EN14217022","","Often, second law-based studies present merely entropy calculations without demonstrating how and whether such calculations may be beneficial. Entropy generation is commonly viewed as lost work or sometimes a source of thermodynamic losses. Recent literature reveals that minimizing the irreversibility of a heat engine may correspond to maximizing thermal efficiency subject to certain design constraints. The objective of this article is to show how entropy calculations need to be interpreted in thermal processes, specifically, where heat-to-work conversion is not a primary goal. We will study four exemplary energy conversion processes: (1) a biomass torrefaction process where torrefied solid fuel is produced by first drying and then torrefying raw feedstock, (2) a cryogenic air separation system that splits ambient air into oxygen and nitrogen while consuming electrical energy, (3) a cogeneration process whose desirable outcome is to produce both electrical and thermal energy, and (4) a thermochemical hydrogen production system. These systems are thermodynamically analyzed by applying the first and second laws. In each case, the relation between the total entropy production and the performance indicator is examined, and the conditions at which minimization of irreversibility leads to improved performance are identified. The discussion and analyses presented here are expected to provide clear guidelines on the correct application of entropy-based analyses and accurate interpretation of entropy calculations.","In this paper, the authors show how entropy calculations need to be interpreted in thermal processes, specifically, where heat-to-work conversion is not a primary goal, and the conditions at which minimizing the irreversibility of a heat engine may correspond to maximizing thermal efficiency subject to certain design constraints."
"Entropy generation in technical physics","https://scispace.com/paper/entropy-generation-in-technical-physics-4oah45zimr","2012","","","Umberto Lucia","","","An analysis of the entropy generation and the entropy production principle is carried out. Entropy generation principle is obtained from the entropy balance of the open systems with non-linear solution and considering the lifetime of any natural real process. The condistion of the stability of the open systems steady states are obtained in order to use the entropy generation maximum principle to analyse real open irreversible systems with non-linear solution","The condistion of the stability of the open systems steady states are obtained in order to use the entropy generation maximum principle to analyse real open irreversible systems with non-linear solution."
"Chapter 5 – Entropy and exergy","https://scispace.com/paper/chapter-5-entropy-and-exergy-2c0zl0kj2g","2002","Book Chapter","","Yaşar Demirel","10.1016/B978-044450886-7/50005-9","","This chapter describes entropy and exergy concepts in detail. Entropy is a thermodynamic potential and is not conserved; it gives a quantitative measure of irreversibility. It can be used to distinguish between reversible and irreversible processes. The concept of entropy is associated with biological systems and the existence of all living beings is based on entropy export. The entropy balance is analogous to energy balance relation and some concepts of entropy have been presented. Exergy is the maximum amount of work that is performed theoretically by bringing a resource into equilibrium with its surrounding through a reversible process. It is a function of both the physical properties of a resource and its environment. Exergy is described as a useful concept not only in engineering but also for a proper resource management and reducing environmental destruction. The main components of the exergy are the kinetic exergy, potential exergy, physical exergy, and chemical exergy. Energy is conserved in every process and cannot be destroyed but can be converted to another form.","The concept of entropy is associated with biological systems and the existence of all living beings is based on entropy export as discussed by the authors, which is the maximum amount of work that is performed theoretically by bringing a resource into equilibrium with its surrounding through a reversible process."
"The Increase of Entropy and Irreversibility","https://scispace.com/paper/the-increase-of-entropy-and-irreversibility-720htx2gfu","1989","Book Chapter","","Wilhelm Brenig","10.1007/978-3-642-74685-7_16","","The increase of entropy in time is a very basic property of nonequilibrium processes. We discuss it on three different levels of generality.","The increase of entropy in time is a very basic property of nonequilibrium processes and it is discussed in this article on three different levels of generality, i.e., time, energy, and space."
"Time, Irreversibility and Entropy Production in Nonequilibrium Systems","https://scispace.com/paper/time-irreversibility-and-entropy-production-in-1avurwrb77","2020","Journal Article","Entropy","Umberto Lucia
Giulia Grisolia
A. L. Kuzemsky","10.3390/E22080887","https://www.mdpi.com/1099-4300/22/8/887/pdf","The aim of this review is to shed light on time and irreversibility, in order to link macroscopic to microscopic approaches to these complicated problems. After a brief summary of the standard notions of thermodynamics, we introduce some considerations about certain fundamental aspects of temporal evolution of out-of-equilibrium systems. Our focus is on the notion of entropy generation as the marked characteristic of irreversible behaviour. The concept of time and the basic aspects of the thermalization of thermal radiation, due to the interaction of thermal radiation with matter, are explored concisely from complementary perspectives. The implications and relevance of time for the phenomenon of thermal radiation and irreversible thermophysics are carefully discussed. The concept of time is treated from a different viewpoint, in order to make it as clear as possible in relation to its different fundamental problems.","A focus is on the notion of entropy generation as the marked characteristic of irreversible behaviour in time and irreversibility, in order to link macroscopic to microscopic approaches to these complicated problems."
"Studies on the Exergy Transfer Law for the Irreversible Process in the Waxy Crude Oil Pipeline Transportation","https://scispace.com/paper/studies-on-the-exergy-transfer-law-for-the-irreversible-51f19ag4sz","2018","Journal Article","Entropy","Qinglin Cheng
Anbo Zheng
Shuang Song
Hao Wu
Lili Lv
Yang Liu","10.3390/E20050309","","With the increasing demand of oil products in China, the energy consumption of pipeline operation will continue to rise greatly, as well as the cost of oil transportation. In the field of practical engineering, saving energy, reducing energy consumption and adapting to the international oil situation are the development trends and represent difficult problems. Based on the basic principle of non-equilibrium thermodynamics, this paper derives the field equilibrium equations of non-equilibrium thermodynamic process for pipeline transportation. To seek the bilinear form of “force” and “flow” in the non-equilibrium thermodynamics of entropy generation rate, the oil pipeline exergy balance equation and the exergy transfer pipeline dynamic equation of the irreversibility were established. The exergy balance equation was applied to energy balance evaluation system, which makes the system more perfect. The exergy flow transfer law of the waxy oil pipeline were explored deeply from the directions of dynamic exergy, pressure exergy, thermal exergy and diffusion exergy. Taking an oil pipeline as an example, the influence factors of exergy transfer coefficient and exergy flow density were analyzed separately.","To seek the bilinear form of “force” and “flow” in the non-equilibrium thermodynamics of entropy generation rate, the oil pipeline exergy balance equation and the exergy transfer pipeline dynamic equation of the irreversibility were established and applied to energy balance evaluation system."
"An alternative criterion in heat transfer optimization","https://scispace.com/paper/an-alternative-criterion-in-heat-transfer-optimization-382qw6nb0c","2011","Journal Article","Proceedings of The Royal Society A: Mathematical, Physical and Engineering Sciences","Qun Chen
Qun Chen
Hongye Zhu
Ning Pan
Zeng-Yuan Guo","10.1098/RSPA.2010.0293","","Entropy generation is recognized as a common measurement of the irreversibility in diverse processes, and entropy generation minimization has thus been used as the criterion for optimizing various heat transfer cases. To examine the validity of such entropy-based irreversibility measurement and its use as the optimization criterion in heat transfer, both the conserved and non-conservative quantities during a heat transfer process are analysed. A couple of irreversibility measurements, including the newly defined concept entransy , in heat transfer process are discussed according to different objectives. It is demonstrated that although thermal energy is conserved, the accompanied system entransy and entropy in heat transfer process are non-conserved quantities. When the objective of a heat transfer is for heating or cooling, the irreversibility should be measured by the entransy dissipation, whereas for heat-work conversion, the irreversibility should be described by the entropy generation. Next, in Fourier’s Law derivation using the principle of minimum entropy production, the thermal conductivity turns out to be inversely proportional to the square of temperature. Whereas, by using the minimum entransy dissipation principle, Fourier’s Law with a constant thermal conductivity as expected is derived, suggesting that the entransy dissipation is a preferable irreversibility measurement for heat transfer.","In this paper, the authors examined the validity of the entransy-based irreversibility measurement and its use as the optimization criterion in heat transfer, both the conserved and non-conservative quantities during a heat transfer process."
"“Reversibility” and Entropy History Independence","https://scispace.com/paper/reversibility-and-entropy-history-independence-20hv9h2e","2022","Posted Content","","Martti A. Pekkanen","10.22541/au.165342242.20534360/v1","","According to the explicit propositions by Clausius, in the original publications in the 1850’s, the temperatures of the “reservoirs” are irrelevant for the “second fundamental equation” of the “mechanical theory of heat” to hold true. It is shown that entropy being history independent, i.e., “path independent”, “state function”, is contradictory to “reversibility”, i.e., contradictory to the “second fundamental equation” of the “mechanical theory of heat” holding true for “reversible” phenomena, only. This result is corroborated by experimental evidence. This result only removes the unnecessary restriction posed by “reversibility”, causes no adverse practical consequences, and offers the possibility to unify and simplify continuum entropy modeling. For example, the result removes the dilemma due to “reversibility” from engineering calculations for real physical phenomena, none of which are “reversible”. ","In this paper , it is shown that entropy being history independent, i.e., path independent, state function independent, is contradictory to reversible properties of the second fundamental equation of the ""mechanical theory of heat""."
"Role of entropy generation minimization in thermal optimization","https://scispace.com/paper/role-of-entropy-generation-minimization-in-thermal-3s7w3noj15","2017","Journal Article","Chinese Physics B","XueTao Cheng
XinGang Liang","10.1088/1674-1056/26/12/120505","","Thermal optimization is very important for improving the performances of thermal systems. In engineering, the entropy generation minimization (EGM) has been widely used to optimize and evaluate the performances of thermal systems. However, the consistency between the EGM and the optimization objective should be specified when the EGM is used. In this paper, we discuss the view angle of irreversibility of entropy generation, and show that entropy generation directly reflects the exergy destruction or the ability loss of doing work. As the design objective in a thermal system is not often consistent with the view angle of irreversibility of entropy generation, the EGM may not lead to the optimal value of the design objective. In heat transfer and heat-work conversion, the inconsistence between the design objectives and the EGM is shown with some examples, and the applicability of the EGM is found to be conditional. The “entropy generation paradox” in heat exchanger analyses is also discussed, and it is shown that there is no direct monotonic relation between the minimum entropy generation rate and the best heat transfer performance of heat exchangers.",""
"Effect of irreversible and unstable processes on reservoir recovery","https://scispace.com/paper/effect-of-irreversible-and-unstable-processes-on-reservoir-4j8dps8n0w","2024","Journal Article","","A.Kh. Shakhverdiev","10.5510/ogp20240100945","","Hysteresis behaviour, during filtration, is caused by lithological differences in geo-fluid-dynamical media, geological-physical characteristics, and properties of saturating fluids. Typically, irreversible changes are caused by excessive external loads on the investigated porous media. The proposed solutions are part of a new concept of unsteady water flooding, which allows for early prediction of water breakthrough into production wells. This text discusses the negative impact of hysteresis phenomena on oil recovery and proposes a solution. To solve this task, control parameters, based on growth models and catastrophe theory, are selected so to predict local instability and irreversibility before the bifurcation moment., Herewith it is necessary to develop technologies, which can prevent irreversible changes in permeability, capillary retention of oil, oil degassing, and to consider the unstable behavior of the displacement front. Systemic optimization of oil field development aims to increase oil production, effectively mobilize, save injected and recovered water and gas. Keywords: hysteresis; instability; irreversible changes in permeability and porosity; phase transition; capillary forces; oil recovery.","Hysteresis phenomena negatively impact oil recovery. To solve this problem, control parameters based on growth models and catastrophe theory are selected to predict local instability and irreversibility before the bifurcation moment."
"Stationary open systems: A brief review on contemporary theories on irreversibility","https://scispace.com/paper/stationary-open-systems-a-brief-review-on-contemporary-3rppvqdb67","2013","Journal Article","Physica A-statistical Mechanics and Its Applications","Umberto Lucia","10.1016/J.PHYSA.2012.11.027","","Open systems are very important in science and engineering for their applications and the analysis of the real word. At their steady state, two apparently opposed principles for their rate of entropy production have been proposed: the minimum entropy production rate and the maximum entropy production, useful in the analysis of dissipation and irreversibility of different processes in physics, chemistry, biology and engineering. Both principles involve an extremum of the rate of the entropy production at the steady state under non-equilibrium conditions. On the other hand, in engineering thermodynamics, dissipation and irreversibility are analyzed using the entropy generation, for which there exist two principle of extrema too, the minimum and the maximum principle. Finally, oppositions to the extrema principle have been developed too. In this paper, all these extrema principles will be analyzed in order to point out the relations among them and a synthesis useful in engineering applications, in physical and chemical process analysis and in biology and biotechnology will be proposed.","In this paper, two apparently opposed principles for their rate of entropy production have been proposed: the minimum entropy production rate and the maximum entropy production, useful in the analysis of dissipation and irreversibility of different processes in physics, chemistry, biology and engineering."
"Irreversibility in energy processes: Non-dimensional quantification and balance","https://scispace.com/paper/irreversibility-in-energy-processes-non-dimensional-4bw4vdizgk","2004","Journal Article","Journal of Non-Equilibrium Thermodynamics","Michel Pons","10.1515/JNETDY.2004.010","","The concept of thermodynamic e‰ciency (ratio of real cycle e‰ciency by Carnote‰ciency) is well-known. The concept of numbers of entropy-production and ofexergy-loss proposed by A. Bejan are also known, but rarely used. The present studyﬁrstly evidences that these two last numbers are actually identical, thus being acommon number of irreversibility, independent of the method used for obtaining it.The study also evidences a non-dimensional irreversibility balance that applies to anyenergy conversion process. This balance correlates the thermodynamic e‰ciency of awhole process (which in most cases equals the exergetic e‰ciency) and the numbersof irreversibility of the di¤erent components or sub-processes involved in this pro-cess. Moreover, the basic additivity of entropy-productions and exergy-losses ismaintained in this balance. This balance applies to the basic cycles (heat-engines,refrigerators, heat-pumps and heat-transformers), either work- or heat-powered. Italso applies to more complex cycles (heat-powered cycles consuming electricity,four-temperature heat-powered cycles, cogeneration processes), thus giving a robustframework for analyzing these cycles.","In this paper, a non-dimensional irreversibility balance that applies to any energy conversion process has been established, and it applies to the basic cycles (heat-engines,refrigerators, heat-pumps and heat-transformers), either work- or heat-powered."
"Well abandonment and related problems","https://scispace.com/paper/well-abandonment-and-related-problems-18dnb6uofs","2023","Journal Article","ТЕХНИКА ҒЫЛЫМДАРЫ ЖӘНЕ ТЕХНОЛОГИЯ","Vasily Golovin
Latushkin Ilya A.
P M","10.52081/tst.2023.v03.i3.023","","The studied reasons for the emergency condition of a well during well abandonment based on an analysis of targeted technical solutions are still insufficient. The construction of wells must be carried out taking into account technological and geodynamic factors, which helps to increase the reliability of their operation during operation and reduce the cost of abandonment. The article is devoted to the formulation of the research problem and directions for improving the process of abandonment of oil and gas wells. The main approaches to the problem of well abandonment are considered. In accordance with the current issue, categories are provided for the development of explored deposits and for the abandonment and decommissioning of wells that cause the need for exploration. An analysis will be carried out on inter-casing pressures of oil and gas wells and inter-casing fluid flows and a system of measures will be presented to prevent negative environmental man-made damage in conditions of conservation and liquidation. ","Well abandonment procedures are inadequate and require improvement. The construction of wells must be designed considering technological and geodynamic factors to reduce the cost of abandonment. The article aims to improve well abandonment processes and develop solutions to mitigate environmental damage."
"Wax Deposition Rate Model for Heat and Mass Coupling of Piped Waxy Crude Oil Based on Non-Equilibrium Thermodynamics","https://scispace.com/paper/wax-deposition-rate-model-for-heat-and-mass-coupling-of-3u85r9cccc","2018","Journal Article","Journal of Dispersion Science and Technology","Yang Liu
Chenlin Pan
Qinglin Cheng
Bing Wang
Xuxu Wang
Yifan Gan","10.1080/01932691.2017.1312432","","In this paper, wax deposition in waxy crude oil transportation process was regarded as an irreversible process. Based on the entropy production rate equations, the linear phenomenological equations...","Based on the entropy production rate equations, the linear phenomenological equations, the authors regarded wax deposition in waxy crude oil transportation process was regarded as an irreversible process, which is the same as ours."
